編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUOMLMKJILFFCK58CA,18,175.76,住家用,鋼筋混凝土造,87年6月8日,四層,一層 二層 三層 四層
RPWNMLSKJILFFCK66CA,,222.26,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPXNMLSKJILFFCK76CA,,222.29,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPXNMLMJJILFFDK78CA,1,72.03,住家用,鋼筋混凝土造,105年2月2日,五層,三層
RPXNMLMJJILFFDK78CA,1,38.47,共有部分,鋼筋混凝土造,105年2月2日,五層,
RPUNMLPKJILFFBK68CA,,139.53,住家用,加強磚造,,,一層 二層 三層
RPPOMLSKJILFFCK68CA,,111.14,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPPOMLSKJILFFCK68CA,,111.14,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPQOMLSKJILFFCK78CA,,111.14,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPQOMLSKJILFFCK78CA,,111.14,見其他登記事項,鋼筋混凝土造,104年12月18日,三層,一層 二層 三層 見其他登記事項
RPPNMLTKJILFFDK78CA,36,100.92,住家用,鋼筋混凝土造,69年9月3日,四層,四層
RPPNMLTKJILFFDK78CA,36,8.32,見其他登記事項,鋼筋混凝土造,69年9月3日,,
RPTNMLOJJILFFDK58CA,1,263.19,見其他登記事項,鋼筋混凝土造,104年6月26日,五層,一層 二層 三層 四層 地下一層
RPTNMLOJJILFFDK58CA,1,17.50,共有部分,鋼筋混凝土造,104年6月26日,五層,
RPVNMLNJJILFFBK48CA,,105.08,住家用,鋼筋混凝土造,105年7月12日,七層,一層
RPVNMLNJJILFFBK48CA,,36.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPVNMLNJJILFFBK48CA,,13.03,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPXNMLNJJILFFBK68CA,,103.89,住家用,鋼筋混凝土造,105年7月12日,七層,四層
RPXNMLNJJILFFBK68CA,,35.63,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPXNMLNJJILFFBK68CA,,12.89,見其他登記事項,鋼筋混凝土造,105年7月12日,七層,
RPPNMLMJJILFFFK18CA,23,110.84,住家用,鋼筋混凝土造,82年7月3日,四層,三層
RPPNMLMJJILFFFK18CA,23,6.40,住家用,鋼筋混凝土造,82年7月3日,四層,
RPXNMLMJJILFFFK98CA,1,90.83,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,三層
RPXNMLMJJILFFFK98CA,1,15.64,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPXNMLMJJILFFFK98CA,1,48.28,停車空間,鋼筋混凝土造,104年11月24日,十二層,
RPXNMLMJJILFFFK98CA,1,6.66,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPOOMLMJJILFFFK18CA,1,75.69,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,七層
RPOOMLMJJILFFFK18CA,1,13.04,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPOOMLMJJILFFFK18CA,1,18.19,停車空間,鋼筋混凝土造,104年11月24日,十二層,
RPOOMLMJJILFFFK18CA,1,5.55,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPQNMLNLJILFFDK38CA,1,329.88,見其他登記事項,鋼筋混凝土造,105年1月19日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPSNMLOJJILFFFK68CA,23,86.40,住家用,鋼筋混凝土造,83年1月15日,七層,五層
RPSNMLOJJILFFFK68CA,23,27.49,住家用,鋼筋混凝土造,83年1月15日,七層,
RPTNMLOJJILFFFK78CA,23,86.40,住家用,鋼筋混凝土造,83年1月15日,七層,六層
RPTNMLOJJILFFFK78CA,23,27.49,住家用,鋼筋混凝土造,83年1月15日,七層,
RPPNMLOJJILFFFK38CA,23,86.40,住家用,鋼筋混凝土造,83年1月15日,七層,三層
RPPNMLOJJILFFFK38CA,23,27.49,住家用,鋼筋混凝土造,83年1月15日,七層,
RPRNMLOJJILFFFK58CA,23,87.80,住家用,鋼筋混凝土造,83年1月15日,七層,四層
RPRNMLOJJILFFFK58CA,23,27.49,住家用,鋼筋混凝土造,83年1月15日,七層,
RPQNMLOJJILFFFK48CA,23,86.40,住家用,鋼筋混凝土造,83年1月15日,七層,七層
RPQNMLOJJILFFFK48CA,23,27.49,住家用,鋼筋混凝土造,83年1月15日,七層,
RPTNMLNJJILFFFK68CA,1,20.23,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,二層
RPTNMLNJJILFFFK68CA,1,3.65,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPTNMLNJJILFFFK68CA,1,12.59,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPSNMLNJJILFFFK58CA,1,22.70,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,二層
RPSNMLNJJILFFFK58CA,1,2.05,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPSNMLNJJILFFFK58CA,1,7.06,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPUNMLNJJILFFFK78CA,1,24.17,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,四層
RPUNMLNJJILFFFK78CA,1,4.38,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPUNMLNJJILFFFK78CA,1,15.05,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
RPQNMLNJJILFFFK38CA,5,89.65,見其他登記事項,見其他登記事項,100年6月30日,五層,五層
RPQNMLNJJILFFFK38CA,5,38.04,見其他登記事項,見其他登記事項,100年6月30日,五層,
RPPOMLMJJILFFFK28CA,1,76.43,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,十層
RPPOMLMJJILFFFK28CA,1,14.08,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPPOMLMJJILFFFK28CA,1,44.77,停車空間,鋼筋混凝土造,104年11月24日,十二層,
RPPOMLMJJILFFFK28CA,1,5.60,見其他登記事項,鋼筋混凝土造,104年11月24日,十二層,
RPQNMLRJJILFFBK48DA,20,3680.87,見其他登記事項,鋼筋混凝土造,85年7月2日,七層,一層 二層 三層 四層 五層 六層 七層 屋頂突出物 地下層
RPVNMLNJJILFFFK88CA,1,22.70,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,六層
RPVNMLNJJILFFFK88CA,1,14.12,見其他登記事項,鋼筋混凝土造,104年12月21日,六層,
