鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新竹市,建物,新竹市新竹市中正路157巷1~30號,0.0,商,,,1051003,土地0建物0車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790503,22.15,1,1,1,有,無,有,6500,293,,0.0,0,,RPSOMLLJJILFFAO58CC
新竹市,建物,新竹市新竹市中華路二段312巷1~30號,0.0,商,,,1051005,土地0建物0車位0,一層,3,套房(1房1廳1衛),見其他登記事項,見其他登記事項,,22.96,1,1,1,有,無,有,6000,261,,0.0,0,,RPOOMLMJJILFFAO28CC
新竹市,建物,新竹市新竹市明湖路650巷1~30號,0.0,,鄉村區,乙種建築用地,1051015,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840128,69.64,2,1,1,有,無,有,7500,108,,0.0,0,,RPSOMLNJJILFFAO78CC
新竹市,建物,新竹市新竹市振興一街121~150號,0.0,住,,,1051016,土地0建物0車位0,一層,5,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0860203,21.72,1,1,1,有,無,有,5500,253,,0.0,0,,RPQPMLNJJILFFAO68CC
新竹市,建物,新竹市新竹市中華路二段170巷31~60號,0.0,住,,,1051015,土地0建物1車位0,六層,6,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0951115,29.63,1,0,1,有,有,有,7500,253,,0.0,0,租金含管理費500元,RPOOMLOJJILFFAO48CC
新竹市,建物,新竹市新竹市中華路二段721~750號,0.0,商,,,1051006,土地0建物1車位0,十層,12,套房(1房1廳1衛),商業用,鋼筋混凝土造,,57.35,1,0,1,有,有,有,6500,113,,0.0,0,,RPQOMLOJJILFFAO68CC
新竹市,建物,新竹市新竹市東勢街151~180號,0.0,住,,,1051017,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811114,85.7,3,2,2,有,有,有,14000,163,,0.0,0,,RPTOMLOJJILFFAO98CC
新竹市,建物,新竹市新竹市東區東門街34巷1~30號,0.0,商,,,1051012,土地0建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,150.13,3,2,2,有,有,有,40000,266,,0.0,0,,RPUOMLOJJILFFAO09CC
新竹市,建物,新竹市新竹市關新東路91~120號,0.0,住,,,1051017,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),辦公室,鋼筋混凝土造,1030312,86.44,2,1,2,有,有,有,29515,341,,0.0,0,租金含稅,RPORMLRJJILFFAO09CC
新竹市,建物,新竹市新竹市中華路二段181~210號,0.0,商,,,1051010,土地0建物1車位0,四層,18,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020615,144.88,3,2,2,有,有,有,39000,269,,0.0,0,,RPPRMLRJJILFFAO56CC
新竹市,建物,新竹市新竹市武陵路181~210號,0.0,其他,,,1051009,土地0建物1車位0,五層,22,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890501,152.2,4,2,2,有,有,有,22704,149,,0.0,0,租金含稅,RPQSMLSJJILFFAO86CC
新竹市,建物,新竹市新竹市中山路211~240號,0.0,商,,,1051010,土地0建物1車位0,八層,10,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0960606,37.75,1,1,1,有,有,有,15000,397,,0.0,0,租金含管理費第四台,RPVUMLSJJILFFAO57CC
新竹市,建物,新竹市新竹市延平路一段317巷1弄1~30號,0.0,,鄉村區,乙種建築用地,1051010,土地0建物1車位0,四層,5,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1020815,74.28999999999999,2,1,1,有,無,有,14000,188,,0.0,0,租金含管理費.第四台,RPWUMLSJJILFFAO67CC
新竹市,建物,新竹市新竹市林森路31~60號,0.0,商,,,1051017,土地0建物1車位0,九層,12,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0850326,94.77,1,1,1,有,有,有,7000,74,,0.0,0,租金含管理費網路第四台,RPXUMLSJJILFFAO77CC
新竹市,建物,新竹市新竹市明湖路175巷1~30號,0.0,住,,,1051020,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,117.64,3,2,1,有,無,有,10000,85,,0.0,0,,RPOVMLSJJILFFAO96CC
新竹市,建物,新竹市新竹市關新路19巷31~60號,0.0,其他,,,1051009,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980721,127.75,4,2,2,有,有,有,25000,196,坡道平面,0.0,0,,RPWOMLTJJILFFAO17CC
新竹市,建物,新竹市新竹市新莊街121~150號,0.0,住,,,1051028,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,0641009,71.25,3,0,1,有,無,無,13000,182,,0.0,0,,RPXNMLTJJILFFAO27DC
新竹市,房地(土地+建物),新竹市新竹市新莊街121~150號,66.0,住,,,1051028,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0641009,71.25,1,1,1,有,無,無,19000,267,,0.0,0,,RPOOMLTJJILFFAO09DC
新竹市,建物,新竹市新竹市關新路19巷31~60號,17.12,其他,,,1051027,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0980721,174.35,3,2,2,有,有,有,26000,149,,0.0,0,,RPQOMLTJJILFFAO66DC
新竹市,建物,新竹市新竹市東門街34巷31~60號,0.0,商,,,1051108,土地0建物1車位0,十九層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011015,230.56,4,2,3,有,有,有,45000,195,,0.0,0,,RPVQMLOKJILFFAO86CC
