鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),臺南市北區公園南路331~360號,19.47,住,,,1040104,土地2建物1車位0,三層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971219,123.53,3,2,2,有,有,有,29000,235,,0.0,0,,RPRNMLLJKHKFFAD17CC
北區,房地(土地+建物),臺南市北區北安路一段271~300號,0.0,住,,,1040127,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,0911007,62.8,0,0,0,無,無,無,15000,239,,0.0,0,,RPQPMLMJKHKFFAD37CC
北區,房地(土地+建物),臺南市北區北安路一段271~300號,0.0,住,,,1040127,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0911007,211.65,5,2,4,有,無,無,20000,94,,0.0,0,,RPSPMLMJKHKFFAD57CC
中西區,房地(土地+建物),臺南市中西區五妃街1~30號,0.0,住,,,1040127,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0851016,46.86,2,1,1,有,無,有,12000,256,,0.0,0,,RPTPMLMJKHKFFAD67CC
中西區,房地(土地+建物),臺南市中西區開山路35巷1弄1~30號,0.0,住,,,1040127,土地1建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920312,32.34,2,1,1,有,無,有,8000,247,,0.0,0,,RPVPMLMJKHKFFAD87CC
中西區,房地(土地+建物),臺南市中西區開山路35巷1弄1~30號,0.0,住,,,1040127,土地1建物1車位0,二層,2,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920312,32.34,2,1,1,有,無,有,8000,247,,0.0,0,,RPWPMLMJKHKFFAD97CC
東區,房地(土地+建物),臺南市東區崇善路1~30號,0.0,住,,,1040113,土地1建物1車位0,一層,2,店面(店鋪),住家用,加強磚造,0580816,36.49,0,0,0,無,無,無,20000,548,,0.0,0,,RPTOMLMJKHKFFCD77CC
新市區,房地(土地+建物),臺南市新市區豐榮31~60號,75.0,,鄉村區,乙種建築用地,1040201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840413,165.21,5,2,3,有,無,有,15000,91,,0.0,0,,RPPOMLMJKHKFFER98CC
永康區,房地(土地+建物),臺南市永康區中山北路164巷91~120號,25.41,住,,,1040201,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0720126,55.18,4,2,3,有,無,有,15000,272,,0.0,0,,RPPPMLMJKHKFFHR76CC
永康區,房地(土地+建物)+車位,臺南市永康區中山南路151~180號,0.0,住,,,1040123,土地1建物1車位0,十六層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810723,87.67,3,2,2,有,無,有,16000,183,坡道平面,5.11,0,,RPQPMLMJKHKFFHR86CC
永康區,土地,蔦松段751~780地號,495.0,農,,,1040202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,38000,77,,0.0,0,,RPROMLNJKHKFFHR96CC
中西區,房地(土地+建物),臺南市中西區南門路68巷1~30號,0.0,住,,,1040203,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701231,73.53,3,2,1,有,無,無,8500,116,,0.0,0,,RPSPMLNJKHKFFAD67CC
北區,建物,臺南市北區北園街8巷1~30號,0.0,商,,,1040131,土地0建物1車位0,十七層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961227,211.11,3,2,3,有,有,有,30000,142,,0.0,0,,RPUNMLOJKHKFFAD77CC
永康區,建物,臺南市永康區中山東路151~180號,0.0,住,,,1040129,土地0建物1車位0,九層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900110,49.82,2,1,2,有,有,有,10000,201,,0.0,0,,RPSNMLOJKHKFFHR07CC
東區,建物,臺南市東區大同路二段601~630號,48.97,商,,,1040130,土地0建物1車位0,五層,22,辦公商業大樓,商業用,鋼筋混凝土構造,0790917,536.26,0,0,0,無,無,無,35000,65,,0.0,0,租賃範圍非整樓層，僅租賃部分面積,RPVNMLPJKHKFFCD28DC
安平區,建物,臺南市安平區永華路二段811~840號,0.0,商,,,1040128,土地0建物1車位0,一層,26,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0870105,287.0,0,0,0,無,無,無,80000,279,,0.0,0,,RPWNMLPJKHKFFAD08CC
北區,房地(土地+建物),臺南市北區文賢路292巷121~150號,103.92,其他,,,1040205,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0801021,269.09,7,2,3,有,無,無,23000,85,,0.0,0,,RPWOMLQJKHKFFAD28CC
永康區,房地(土地+建物),臺南市永康區中華路31~60號,20.69,商,,,1040110,土地1建物1車位0,見其他登記事項,8,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0780713,96.16,0,0,0,無,有,有,20000,208,,0.0,0,,RPSNMLRJKHKFFHR37CC
新市區,房地(土地+建物),臺南市新市區中正路91~120號,221.51,其他,,,1040205,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0970701,122.61,0,0,0,無,無,有,25000,204,,0.0,0,,RPPNMLRJKHKFFER76CC
安南區,房地(土地+建物),臺南市安南區國安街155巷20弄1~30號,40.92,其他,,,1040203,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0701030,78.52,3,2,2,有,無,無,10000,127,,0.0,0,,RPSNMLTJKHKFFBD18CC
仁德區,建物,臺南市仁德區太子路190巷1~30號,0.0,住,,,1040121,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790927,94.72,3,1,2,有,無,無,5000,53,,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。,RPQNMLTJKHKFFFR17CC
北區,建物,臺南市北區長榮路五段1~30號,0.0,住,,,1040203,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770825,98.28,2,1,1,有,有,有,8000,81,,0.0,0,,RPSNMLTJKHKFFAD08CC
北區,建物,臺南市北區公園路121~150號,0.0,住,,,1040115,土地0建物1車位0,七層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780803,31.23,1,0,1,有,有,有,4500,144,,0.0,0,,RPTNMLTJKHKFFAD18CC
中西區,建物,臺南市中西區忠義路二段38巷1~30號,0.0,住,,,1040117,土地0建物1車位0,四層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701224,97396.44,3,2,2,有,有,有,11400,0,,0.0,0,,RPXNMLTJKHKFFAD58CC
東區,建物,臺南市東區崇德二十街1~30號,0.0,住,,,1040120,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0810508,114.94999999999999,3,1,2,有,有,有,14000,122,升降機械,0.0,0,1.租賃契約書無填寫土地租賃面積。2.由所有權人提供租屋資訊。3.有附一機械車位，租金以包含車位。,RPTNMLTJKHKFFCD38CC
東區,建物,臺南市東區中華東路二段73巷1~30號,0.0,住,,,1040127,土地0建物1車位0,四層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0790821,38.769999999999996,1,0,1,有,無,有,4000,103,,0.0,0,,RPWNMLTJKHKFFCD68CC
東區,建物,臺南市東區裕農路621巷45弄1~30號,0.0,住,,,1040118,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0581005,73.9,3,1,1,有,無,有,10000,135,,0.0,0,,RPXNMLTJKHKFFCD78CC
東區,房地(土地+建物),臺南市東區崇善路151~180號,5.67,其他,,,1040208,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0800121,40.83,1,1,1,有,無,有,5000,122,,0.0,0,,RPXNMLKKKHKFFCD97CC
東區,土地,竹篙厝段1861~1890地號,188.0,其他,,,1040209,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,10000,53,,0.0,0,建物無保存登記,RPOOMLKKKHKFFCD17CC
中西區,房地(土地+建物),臺南市中西區慶中街61~90號,179.0,住,,,1040207,土地1建物1車位0,見其他登記事項,1,店面(店鋪),,木造,0230101,75.7,0,0,0,無,無,無,25000,330,,0.0,0,,RPWNMLKKKHKFFAD67CC
永康區,房地(土地+建物),臺南市永康區復國一路391~420號,91.28,其他,,,1040121,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0810512,208.99,3,2,3,有,無,有,25000,120,,0.0,0,,RPQQMLKKKHKFFHR86CC
北區,房地(土地+建物)+車位,臺南市北區長榮路五段41巷31~60號,0.0,住,,,1040205,土地1建物1車位1,六層,14,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0920916,100.78,3,2,2,有,無,有,16000,159,坡道平面,20.8,0,,RPUNMLLKKHKFFAD57CC
北區,房地(土地+建物),臺南市北區長榮路五段1~30號,0.0,住,,,1040209,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0770825,70.89,2,2,2,有,無,有,12000,169,,0.0,0,,RPVNMLLKKHKFFAD67CC
中西區,建物,臺南市中西區大智街61~90號,0.0,住,,,1040207,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0711109,71.43,2,1,1,有,無,有,6500,91,,0.0,0,,RPSNMLMKKHKFFAD47CC
東區,建物,臺南市東區臺南市光明街201巷1~30號,72.9,其他,,,1040127,土地0建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土構造,0960209,138.7,0,0,0,無,無,無,29000,209,,0.0,0,,RPPNMLMKKHKFFCD37CC
東區,建物,臺南市東區東門路一段61~90號,0.0,住,,,1040203,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0690505,90.77,3,2,2,有,無,有,8000,88,,0.0,0,,RPSNMLMKKHKFFCD67CC
南區,建物,臺南市南區府緯街91~120號,0.0,住,,,1040205,土地0建物1車位0,三層,7,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0801102,29.72,1,0,1,有,有,有,5000,168,,0.0,0,,RPTNMLMKKHKFFCD77CC
南區,建物,臺南市南區南門路331~360號,0.0,住,,,1040207,土地0建物1車位0,三層,3,套房(1房1廳1衛),住商用,鋼筋混凝土構造,0781115,19.83,1,1,1,有,有,有,4100,207,,0.0,0,,RPVNMLMKKHKFFCD97CC
永康區,房地(土地+建物),臺南市永康區中華路1~30號,24.25,商,,,1040205,土地1建物1車位0,十二層,24,辦公商業大樓,見其他登記事項,鋼造,0791205,368.36,0,0,0,無,有,無,40000,109,,0.0,0,,RPOOMLMKKHKFFHR66CC
永康區,建物,臺南市永康區龍埔街451~480號,0.0,其他,,,1040209,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0840109,211.09,5,3,4,有,無,有,15500,73,,0.0,0,,RPROMLNKKHKFFHR07CC
東區,房地(土地+建物),臺南市東區裕農路931~960號,472.35,商,,,1040119,土地1建物1車位0,見其他登記事項,2,店面(店鋪),商業用,見其他登記事項,1000610,237.53,0,0,0,無,無,無,140000,589,,0.0,0,,RPRNMLOKKHKFFCD77CC
中西區,房地(土地+建物),臺南市中西區中成路1~30號,12.25,住,,,1040210,土地1建物1車位0,一層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860127,89.16,3,2,2,有,有,有,14000,157,,0.0,0,,RPSNMLPKKHKFFAD77CC
東區,建物,臺南市東區崇德路661~690號,0.0,住,,,1040211,土地0建物1車位0,全,5,透天厝,見其他登記事項,見其他登記事項,0940524,269.39,4,2,4,有,無,無,45000,167,,0.0,0,,RPROMLQKKHKFFCD08CC
東區,房地(土地+建物),臺南市東區中華東路二段151~180號,2.96,住,,,1040211,土地1建物1車位0,十四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土構造,0970229,34.2,1,0,1,有,有,有,8500,249,,0.0,0,租金含管理費、網路、第四台。,RPVOMLRKKHKFFCD58CC
佳里區,建物,臺南市佳里區中山路391~420號,82.0,商,,,1040127,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0781106,35.0,1,0,1,有,無,有,6000,171,,0.0,0,2樓前房套房出租含水費第四台網路清潔費,RPSNMLRKKHKFFDR17DC
佳里區,建物,臺南市佳里區中山路391~420號,82.0,商,,,1040214,土地0建物0車位0,全,5,透天厝,住商用,鋼筋混凝土造,0781106,25.0,1,0,1,有,無,有,4500,180,,0.0,0,3樓後房套房出租含水費第四台網路清潔費,RPTNMLRKKHKFFDR27DC
永康區,房地(土地+建物)+車位,臺南市永康區大灣三街31~60號,16.34,住,,,1040216,土地1建物1車位1,二層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840617,93.12,3,2,2,有,有,有,12000,129,坡道機械,0.0,0,,RPXNMLOLKHKFFHR87DC
永康區,建物,臺南市永康區中華二路266巷1~30號,0.0,住,,,1040214,土地0建物1車位0,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0870602,36.36,1,1,1,有,有,有,7000,193,,0.0,0,,RPXNMLPLKHKFFHR87CC
南區,建物,臺南市南區金華路一段242巷1~30號,0.0,住,,,1040212,土地0建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土構造,0840509,268.14,6,2,3,有,無,有,15000,56,,0.0,0,,RPXNMLPLKHKFFCD58CC
東區,建物,臺南市東區崇仁街66巷1~30號,0.0,住,,,1040213,土地0建物1車位0,十一層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960906,144.44,4,2,2,有,有,有,26000,180,,0.0,0,,RPOOMLPLKHKFFCD77CC
東區,建物,臺南市東區龍山街61~90號,0.0,住,,,1040216,土地0建物1車位0,十層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0960906,79.35,2,1,1,有,有,有,21000,265,,0.0,0,,RPPOMLPLKHKFFCD87CC
安平區,建物,臺南市安平區健康路三段691~720號,0.0,住,,,1040131,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,0940917,114.49,2,1,2,有,有,有,16000,140,,0.0,0,,RPVOMLPLKHKFFAD28CC
中西區,建物,臺南市中西區西門路一段451~480號,0.0,住,,,1040213,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700605,80.44,3,2,2,有,有,有,13000,162,,0.0,0,,RPOPMLPLKHKFFAD67CC
安平區,房地(土地+建物),臺南市安平區育平二街31~60號,23.32,住,,,1040127,土地1建物1車位0,一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0890822,53.61,0,0,0,無,有,無,5488,102,,0.0,0,,RPUQMLPLKHKFFAD38CC
七股區,房地(土地+建物),臺南市七股區竹橋1~30號,624.0,,特定農業區,農牧用地,1040225,土地1建物1車位0,全,3,透天厝,農舍,鋼筋混凝土造,0820907,242.53,5,2,2,有,無,有,10000,41,,0.0,0,,RPPNMLQLKHKFFDR76CC
新市區,房地(土地+建物),臺南市新市區中正路92巷1~30號,20.56,其他,,,1040227,土地1建物1車位0,六層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830806,75.04,3,2,2,有,有,有,9000,120,,0.0,0,,RPPNMLRLKHKFFER96CC
中西區,建物,臺南市中西區金華路三段211~240號,0.0,住,,,1040226,土地0建物1車位0,六層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840704,48.53,1,1,1,有,有,有,8000,165,,0.0,0,,RPQNMLRLKHKFFAD87CC
東區,建物,臺南市東區中華東路二段151~180號,0.0,住,,,1040225,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0970229,41.23,1,1,1,有,有,有,10000,243,,0.0,0,,RPSNMLRLKHKFFCD28CC
東區,房地(土地+建物),臺南市東區臺南市東區富強二路1~30號,19.05,其他,,,1040101,土地1建物1車位0,一層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0951207,97.44,0,1,1,有,無,無,8000,82,,0.0,0,,RPPNMLSLKHKFFCD08CC
東區,房地(土地+建物),臺南市東區富強二路1~30號,19.05,其他,,,1040201,土地1建物1車位0,一層,10,華廈(10層含以下有電梯),商業用,鋼筋混凝土構造,0951207,89.65,0,0,1,有,無,有,8500,95,,0.0,0,,RPQNMLSLKHKFFCD18CC
北區,土地,北元段961~990地號,745.67,住,,,1040101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,67000,90,,0.0,0,,RPPNMLSLKHKFFAD87CC
中西區,房地(土地+建物),臺南市中西區臺南市中西區康樂街151~180號,4.31,其他,,,1040101,土地1建物0車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781002,39.6,1,1,1,有,無,有,10000,253,,0.0,0,,RPQNMLSLKHKFFAD97CC
北區,土地,北元段181~210地號,1805.12,其他,,,1040121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,56700,31,,0.0,0,,RPRNMLSLKHKFFAD08CC
北區,房地(土地+建物),臺南市北區臺南市北區成功路571~600號,3.53,其他,,,1040122,土地1建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840307,27.61,1,0,1,有,無,有,15000,543,,0.0,0,,RPSNMLSLKHKFFAD18CC
北區,房地(土地+建物),臺南市北區臺南市北區文賢路871~900號,63.76,其他,,,1040213,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0701007,208.98,6,1,6,有,無,有,26000,124,,0.0,0,,RPTNMLSLKHKFFAD28CC
新市區,房地(土地+建物),臺南市新市區中正路92巷1~30號,20.56,其他,,,1040227,土地1建物1車位0,四層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830806,75.04,2,2,1,有,有,有,7500,100,,0.0,0,,RPQNMLMJLHKFFER09CC
永康區,建物,臺南市永康區大同街751~780號,0.0,住,,,1040202,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820614,83.57,3,2,2,有,有,有,10500,126,,0.0,0,,RPXNMLMJLHKFFHR47CC
北區,土地,東興段931~960地號,39.0,住,,,150302,土地1建物0車位0,,,其他,,,,0.0,2,0,0,有,無,無,8000,205,,0.0,0,,RPUOMLMJLHKFFAD87DC
永康區,房地(土地+建物),臺南市永康區中山東路121~150號,19.39,住,,,1040302,土地2建物1車位0,二層,2,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0860823,153.04,3,2,3,有,無,無,22000,144,,0.0,0,,RPUOMLNJLHKFFHR37CC
仁德區,房地(土地+建物),臺南市仁德區文華路三段428巷152弄1~30號,1651.97,工,,,1040209,土地2建物1車位0,見其他登記事項,1,工廠,工業用,見其他登記事項,1001108,163.16,0,0,0,無,無,無,55000,,,0.0,0,,RPPNMLNJLHKFFFR56CC
永康區,建物,臺南市永康區臺南市永康區中華路280巷18弄1~30號,41.0,其他,,,1040226,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820510,179.78,3,2,2,有,有,無,14500,81,,0.0,0,中華路樓店 出租1+2+3樓,RPVNMLOJLHKFFHR47CC
永康區,房地(土地+建物),臺南市永康區中山北路264巷286弄1~30號,6.95,住,,,1040129,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0830416,24.44,2,2,2,有,無,有,8000,327,,0.0,0,"房間數應為2+1房,其中一間為和室",RPWNMLPJLHKFFHR67CC
善化區,建物,臺南市善化區小新營331~360號,96.0,住,,,1040305,土地0建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000328,58.91,0,0,0,無,無,無,13000,221,,0.0,0,,RPQNMLRJLHKFFER96CC
北區,建物,臺南市北區公園南路331~360號,0.0,住,,,1040212,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971219,78.38,2,1,1,有,有,有,26000,332,,0.0,0,,RPQNMLRJLHKFFAD77CC
北區,建物,臺南市北區北園街8巷1~30號,0.0,住,,,1040302,土地0建物1車位0,十二層,19,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0961227,60.5,2,1,1,有,有,有,16000,264,,0.0,0,,RPUNMLRJLHKFFAD18CC
