編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPTNMLOJKHKFFAB27CA,19,20.28,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,十五層
RPTNMLOJKHKFFAB27CA,19,2.28,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPTNMLOJKHKFFAB27CA,19,2.53,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPTNMLOJKHKFFAB27CA,19,6.70,見其他登記事項,鋼骨鋼筋混凝土造,85年1月19日,二十二層,
RPTNMLOJKHKFFAB27CA,19,8.30,見其他登記事項,鋼筋混凝土造,85年1月19日,二十二層,
RPSNMLQJKHKFFAB37CA,24,128.78,商業用,鋼筋混凝土造,80年2月1日,十七層,八層
RPSNMLQJKHKFFAB37CA,24,61.49,見其他登記事項,鋼筋混凝土造,80年2月1日,十七層,
RPRPMLMJKHKFFAB07CA,20,103.20,住家用,鋼筋混凝土造,83年7月28日,七層,六層
RPRPMLMJKHKFFAB07CA,20,5.36,共有部份,鋼筋混凝土造,83年7月28日,七層,
RPRPMLMJKHKFFAB07CA,20,13.58,見其他登記事項,鋼筋混凝土造,83年7月28日,七層,
RPRNMLOJKHKFFAB07CA,8,63.25,見其他登記事項,鋼筋混凝土造,96年7月5日,十四層,二層
RPRNMLOJKHKFFAB07CA,8,15.48,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPRNMLOJKHKFFAB07CA,8,8.57,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPRPMLPJKHKFFAB37CA,20,27.15,見其他登記事項,鋼筋混凝土造,84年3月15日,二十二層,
RPRPMLPJKHKFFAB37CA,20,75.25,住家用,鋼筋混凝土造,84年3月15日,二十二層,十九層
RPXOMLPJKHKFFAB87CA,8,97.60,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,十一層
RPXOMLPJKHKFFAB87CA,8,43.28,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
RPXOMLPJKHKFFAB87CA,8,14.33,見其他登記事項,鋼筋混凝土造,96年7月5日,十五層,
