鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
彰化市,土地,延和段511~540地號,148.28,,特定農業區,農牧用地,1070131,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,700000,4721,,0.0,0,本案為共有人間之買賣,RPOOMLNKKHNFFAN38CA
秀水鄉,土地,馬鳴段241~270地號,1560.0,農,,,1070111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14865000,9529,,0.0,0,,RPPOMLNKKHNFFAN48CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,108.34,,特定農業區,甲種建築用地,1070111,土地5建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060810,160.51,5,2,3,有,無,7080000,44109,一樓平面,0.0,0,,RPXNMLOKKHNFFAN66CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,115.27,,特定農業區,甲種建築用地,1070118,土地4建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060810,160.51,5,2,3,有,無,8600000,53579,一樓平面,0.0,0,,RPTPMLOKKHNFFAN09CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,90.13,,特定農業區,甲種建築用地,1061229,土地5建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060810,160.51,5,2,3,有,無,6900000,42988,一樓平面,0.0,0,,RPVPMLOKKHNFFAN66CA
彰化市,房地(土地+建物),彰化縣彰化市三福街233巷1~30號,87.64,住,,,1070125,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040520,260.66,4,2,5,有,有,18500000,70974,,0.0,0,,RPWPMLOKKHNFFAN76CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄31~60號,142.26,,特定農業區,甲種建築用地,1061229,土地4建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060810,176.24,5,2,3,有,無,8300000,47095,一樓平面,0.0,0,,RPQQMLOKKHNFFAN88CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,88.54,,特定農業區,甲種建築用地,1061229,土地4建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1060810,180.64,5,2,3,有,無,7700000,42626,一樓平面,0.0,0,,RPRQMLOKKHNFFAN98CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,91.85,,特定農業區,甲種建築用地,1070118,土地4建物1車位1,全,四層,透天厝,住家用,鋼筋混凝土造,1060810,180.64,5,2,3,有,無,7700000,42626,一樓平面,0.0,0,,RPVRMLOKKHNFFAN86CA
花壇鄉,房地(土地+建物)+車位,彰化縣花壇鄉溪南街280巷12弄1~30號,85.23,,特定農業區,甲種建築用地,1061229,土地5建物1車位1,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1060810,160.51,5,2,3,有,無,7300000,45480,一樓平面,0.0,0,,RPPRMLOKKHNFFAN88CA
彰化市,房地(土地+建物),彰化縣彰化市成功路151~180號,64.0,住,,,1061231,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土加強磚造,0631204,153.44,3,2,3,有,無,12000000,78206,,0.0,0,,RPPOMLMJLHNFFAN38CA
花壇鄉,土地,灣東段781~810地號,5154.33,,山坡地保育區,農牧用地,1070108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3500000,679,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLPJLHNFFAN66CA
花壇鄉,土地,燕霧段931~960地號,1144.52,農,,,1070202,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8000000,6990,,0.0,0,,RPSNMLTJLHNFFAN66CA
彰化市,房地(土地+建物),彰化縣彰化市建和街34巷1~30號,24.65,住,,,1070202,土地1建物1車位0,一層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830708,100.95,3,2,2,有,有,3800000,37642,,0.0,0,,RPOOMLTJLHNFFAN98CA
彰化市,房地(土地+建物),彰化縣彰化市彰水路99巷20弄31~60號,54.0,住,,,1070104,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0691008,94.4,3,2,2,有,無,5200000,55085,,0.0,0,含增建：1~3樓後面,RPVPMLNKLHNFFAN66CA
和美鎮,土地,仁和段391~420地號,57.0,住,,,1070122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1900000,33333,,0.0,0,,RPXNMLMKKHNFFBN56CA
和美鎮,土地,和東段331~360地號,324.0,住,,,1070109,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,13180000,40679,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLOKKHNFFBN88CA
伸港鄉,土地,蚵寮段241~270地號,7882.78,,一般農業區,養殖用地,1061226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,14600000,1852,,0.0,0,,RPUNMLMLKHNFFBN98CA
線西鄉,土地,重光段391~420地號,585.0,,特定農業區,農牧用地,1070105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2047500,3500,,0.0,0,親友、員工或其他特殊關係間之交易。畸零地或有合併使用之交易。有民情風俗因素之交易。,RPQNMLPJLHNFFBN78CA
和美鎮,土地,忠明段1591~1620地號,535.0,,鄉村區,乙種建築用地,1070102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,28037,,0.0,0,,RPRNMLMJLHNFFBN58CA
和美鎮,建物,彰化縣和美鎮仁川路391~420號,0.0,,,,1070126,土地0建物1車位0,二層，三層,三層,工廠,見其他登記事項,鋼筋混凝土造,1050204,343.01,0,0,0,無,無,9202500,,,0.0,0,,RPUNMLNKLHNFFBN09CA
和美鎮,建物,彰化縣和美鎮仁川路391~420號,0.0,,,,1070126,土地0建物1車位0,一層,三層,工廠,見其他登記事項,鋼筋混凝土造,1050204,172.08,0,0,1,無,無,4600000,,,0.0,0,,SPUNMLNKLHNFFBN56CA
鹿港鎮,土地,永安段4081~4110地號,27.0,住,,,1061102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1435590,53170,,0.0,0,,RPRNMLNKKHNFFCN78CA
鹿港鎮,土地,上林段301~330地號,37491.7,,工業區,丁種建築用地,1070125,土地7建物0車位0,,,其他,,,,0.0,0,0,0,有,無,320591527,8551,,0.0,0,向政府機關承購之案件。,RPOOMLOKKHNFFCN68CA
福興鄉,土地,三元段811~840地號,221.0,,特定農業區,農牧用地,1070122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1380000,6244,,0.0,0,,RPPNMLRLKHNFFCN09CA
永靖鄉,土地,永美段751~780地號,1241.0,,特定農業區,農牧用地,1070118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,5641,,0.0,0,,RPUNMLNKKHNFFDN56CA
員林市,房地(土地+建物),彰化縣員林市南平東街1~30號,22.52,住,,,1061231,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0791205,128.95,3,2,2,有,有,3970000,30787,,0.0,0,,RPSNMLNLKHNFFDN09CA
員林市,土地,復興段1021~1050地號,91.65,其他,,,1070126,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1517724,16560,,0.0,0,,RPOOMLRLKHNFFDN56CA
員林市,房地(土地+建物),彰化縣員林市中山路一段751~780號,12.6,商,,,1061229,土地1建物1車位0,二層,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0741102,86.53999999999999,2,2,2,有,無,2800000,32355,,0.0,0,,RPPOMLRLKHNFFDN66CA
員林市,房地(土地+建物)+車位,彰化縣員林市興華街1~30號,14.27,住,,,1070125,土地1建物1車位1,一層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820219,87.24,2,2,1,有,有,3100000,35534,升降機械,0.0,0,,RPPNMLMJLHNFFDN58CA
員林市,房地(土地+建物),彰化縣員林市興隆街1~30號,150.45,住,,,1070125,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1050606,284.7,4,2,5,有,無,20100000,70601,,0.0,0,,RPQNMLTJLHNFFDN76CA
員林市,土地,新中州段721~750地號,54.44,住,,,1070129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1800000,33064,,0.0,0,,RPRNMLTJLHNFFDN86CA
員林市,土地,新中州段691~720地號,54.44,住,,,1070129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,550000,10103,,0.0,0,,RPSNMLTJLHNFFDN96CA
員林市,土地,新中州段691~720地號,435.49,住,,,1070120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3750000,8611,,0.0,0,,RPTNMLTJLHNFFDN07CA
員林市,土地,新中州段691~720地號,762.1,住,,,1061230,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7800000,10235,,0.0,0,,RPVNMLMKLHNFFDN66CA
員林市,房地(土地+建物),彰化縣員林市南潭路91~120號,65.8,,鄉村區,乙種建築用地,1070123,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0650301,110.39,2,1,2,有,無,6000000,54353,,0.0,0,,RPWNMLNKLHNFFDN86CA
社頭鄉,土地,湳西段91~120地號,1373.0,,特定農業區,農牧用地,1070131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6500000,4734,,0.0,0,,RPQNMLNKKHNFFEN88CA
田中鎮,土地,崁頂段451~480地號,230.71,,鄉村區,乙種建築用地,1070131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2093400,9074,,0.0,0,,RPRNMLNKKHNFFEN98CA
北斗鎮,土地,文昌段211~240地號,310.57,住,,,1070121,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11280000,36320,,0.0,0,,RPQNMLNKKHNFFFN98CA
北斗鎮,房地(土地+建物),彰化縣溪州鄉舜苑街211~240號,85.0,住,,,1070115,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0781214,148.16,5,1,3,有,無,6000000,40497,,0.0,0,,RPPOMLNKKHNFFFN98CA
埤頭鄉,土地,振興段601~630地號,2663.0,,特定農業區,農牧用地,1070112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6400000,2403,,0.0,0,,RPPNMLNLKHNFFFN98CA
溪州鄉,土地,綠筍段871~900地號,2463.7,,一般農業區,農牧用地,1070118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5200000,2111,,0.0,0,,RPRNMLNLKHNFFFN56CA
溪州鄉,土地,湄洲段511~540地號,161.85,住,,,1070126,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2912000,17992,,0.0,0,,RPQNMLQJLHNFFFN66CA
溪州鄉,土地,信義段1111~1140地號,2109.0,,特定農業區,農牧用地,1070125,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3650000,1731,,0.0,0,,RPQOMLQJLHNFFFN76CA
北斗鎮,土地,大安段121~150地號,605.0,農,,,1061231,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1694000,2800,,0.0,0,,RPQNMLRJLHNFFFN76CA
大城鄉,土地,和寮段271~300地號,4369.0,,一般農業區,農牧用地,1070119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7077780,1620,,0.0,0,包括地上物電力鑿井在內,RPWNMLMKKHNFFGN96CA
大城鄉,土地,美豐段1201~1230地號,2325.0,,一般農業區,農牧用地,1070110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2092500,900,,0.0,0,包括電力鑿井在內,RPXNMLMKKHNFFGN07CA
竹塘鄉,土地,新田段121~150地號,2388.0,,特定農業區,農牧用地,1070123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4776000,2000,,0.0,0,,RPPNMLNKKHNFFGN98CA
埔心鄉,土地,太平西段271~300地號,790.44,,特定農業區,農牧用地,1070124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,3542,,0.0,0,,RPTNMLNKKHNFFHN86CA
溪湖鎮,土地,忠覺段511~540地號,151.0,,特定農業區,農牧用地,1070129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,456800,3025,,0.0,0,,RPVNMLNKKHNFFHN07CA
芬園鄉,土地,芬園段541~570地號,195.59,住,,,1070130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11820000,60433,,0.0,0,,RPRNMLPLKHNFFAN98DA
員林市,土地,惠農段1081~1110地號,37.47,住,,,1061228,土地11建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,74726,,0.0,0,親友、員工或其他特殊關係間之交易。包含公共設施用地之交易。,RPUNMLRJLHNFFDN07DA
員林市,土地,大埔段631~660地號,71.49,,特定農業區,甲種建築用地,1070130,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1340000,18744,,0.0,0,親友、員工或其他特殊關係間之交易。含增建或未登記建物。,RPUNMLLJLHNFFDN09DA
田尾鄉,土地,頂豐段811~840地號,481.17,,特定農業區,農牧用地,1070131,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1240000,2577,,0.0,0,親友或其他特殊關係間之交易。,RPOOMLNKKHNFFFN98DA
二林鎮,土地,丈八斗段331~360地號,1490.0,,特定農業區,農牧用地,1070205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2086000,1400,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVNMLNKKHNFFGN07DA
田尾鄉,房地(土地+建物),彰化縣田尾鄉光復路四段91~120號,80.66,,鄉村區,乙種建築用地,1070123,土地2建物1車位0,全,三層,透天厝,住宅,鋼筋混凝土加強磚造,1060407,145.77,4,2,2,有,無,6880000,47198,,0.0,0,,RPVNMLMKKHNFFFN86DA
溪州鄉,土地,下水埔段721~750地號,1008.0,,一般農業區,農牧用地,1070207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1030000,1022,,0.0,0,,RPUNMLNKKHNFFFN86DA
溪湖鎮,土地,西寮段391~420地號,502.0,,特定農業區,丁種建築用地,1070110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11900000,23705,,0.0,0,,RPSNMLNKKHNFFHN86DA
竹塘鄉,土地,面前厝段241~270地號,3170.0,,特定農業區,農牧用地,1070130,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4850000,1530,,0.0,0,,RPRNMLOKKHNFFGN76DA
秀水鄉,土地,金興段241~270地號,1910.0,,特定農業區,農牧用地,1070129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,10696000,5600,,0.0,0,,RPXOMLNKKHNFFAN76DA
彰化市,土地,中山段1111~1140地號,69.0,住,,,1061205,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7096650,102850,,0.0,0,,RPQNMLRLKHNFFAN09DA
埔鹽鄉,土地,成功段2311~2340地號,1489.0,,特定農業區,農牧用地,1070105,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3811840,2560,,0.0,0,,RPSNMLMLKHNFFHN76CA
溪湖鎮,土地,大溪段481~510地號,88.0,住,,,1070118,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,29545,,0.0,0,,RPPNMLRLKHNFFHN96CA
溪湖鎮,土地,鳳山段481~510地號,174.0,住,,,1061207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1827000,10500,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLSJLHNFFHN27CA
溪湖鎮,土地,鳳山段481~510地號,1245.0,農,,,1061207,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2241000,1800,,0.0,0,親友、員工或其他特殊關係間之交易。,RPTNMLSJLHNFFHN37CA
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮久安一街1~30號,81.0,住,,,1061226,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0810515,89.82,2,2,2,有,無,5520000,61456,,0.0,0,,RPWNMLTJLHNFFHN77CA
大城鄉,土地,美豐段1201~1230地號,4141.0,,一般農業區,農牧用地,1070115,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3306690,799,,0.0,0,,RPPNMLOKKHNFFGN09CA
大城鄉,土地,美豐段1171~1200地號,1608.0,,一般農業區,農牧用地,1070115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1254240,780,,0.0,0,,RPQNMLOKKHNFFGN56CA
