編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVNMLSJLHNFFAN07CC,24,178.62,住商用,鋼筋混凝土造,83年7月29日,十三層,
RPVNMLPJLHNFFAN76CC,1,103.63,見其他登記事項,鋼筋混凝土造,106年7月11日,十二層,
RPVNMLPJLHNFFAN76CC,1,79.07,見其他登記事項,鋼筋混凝土造,106年7月11日,十二層,
RPQNMLMKLHNFFAN78DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPRNMLMKLHNFFAN88DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPPNMLMKLHNFFAN68DC,12,20.00,農舍,鋼筋混凝土造,95年2月22日,三層,
RPPNMLSJLHNFFBN56CC,41,180.81,住家用,加強磚造,66年6月1日,三層,
RPQNMLMKLHNFFHN76CC,3,235.83,見其他登記事項,鋼筋混凝土造,104年9月2日,四層,
RPPNMLMKLHNFFCN78CC,23,183.45,農舍,鋼筋混凝土造,84年8月18日,三層,
RPSNMLQKLHNFFCN86CC,32,57.49,見其他登記事項,鋼筋混凝土造,75年8月26日,三層,
RPQOMLLKMHNFFBN98DC,12,97.48,見其他登記事項,鋼筋混凝土造,94年11月10日,三層,
RPRNMLMLLHNFFBN98CC,23,2643.25,工業用,見其他登記事項,83年12月23日,二層,
RPTNMLNKMHNFFAN66DC,5,22.80,住家用,見其他登記事項,102年7月19日,一層,
RPPNMLQKMHNFFHN17CC,20,195.31,住家用,加強磚造,86年11月20日,二層,
RPPNMLKMMHNFFCN88CC,38,101.22,住家用,鋼筋混凝土加強磚造,69年4月15日,二層,
RPRNMLSKMHNFFAN96DC,41,79.12,住家用,加強磚造,66年3月1日,二層,
RPQNMLNKLHNFFAN78CC,23,134.06,住商用,鋼筋混凝土造,83年12月12日,三層,
RPPNMLOJNHNFFAN88CC,52,142.50,工業用,鋼筋混凝土加強磚造,55年7月26日,二層,
RPVOMLSJNHNFFAN37CC,22,242.36,住家用,鋼筋混凝土造,85年7月1日,四層,
RPTNMLTJNHNFFHN87CC,41,83.76,住商用,鋼筋混凝土加強磚造,66年10月13日,三層,
RPTNMLPKLHNFFDN96CC,44,17.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPVNMLRLKHNFFDN37CC,75,102.81,商業用,磚造,32年2月6日,一層,
RPUNMLRJNHNFFDN37CC,5,335.33,見其他登記事項,鋼筋混凝土造,101年12月28日,五層,
RPPNMLOJMHNFFDN56DC,5,333.25,見其他登記事項,鋼筋混凝土造,101年12月28日,五層,
RPQNMLRJLHNFFDN86DC,43,67.25,住家用,加強磚造,64年6月3日,一層,
RPOOMLKMLHNFFDN88CC,30,230.19,見其他登記事項,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,204.51,見其他登記事項,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,237.30,見其他登記事項,鋼筋混凝土造,77年6月20日,三層,
RPOOMLKMLHNFFDN88CC,30,298.48,見其他登記事項,鋼筋混凝土造,77年6月20日,三層,
RPROMLMLKHNFFDN56CC,29,50.61,住家用,鋼筋混凝土造,78年1月25日,四層,
