鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
台東市,土地,台東段1~30地號,148.0,住,,,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1998000,13500,,0.0,0,親友、員工或其他特殊關係間之交易。,RPWNMLMKKHNFFAV17CA
台東市,土地,台東段1~30地號,47.0,住,,,1061227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,587500,12500,,0.0,0,親友、員工或其他特殊關係間之交易。,RPXNMLMKKHNFFAV27CA
台東市,房地(土地+建物),臺東縣臺東市更生北路687巷1~30號,226.02,住,,,1070104,土地2建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土造,0710930,112.9,4,2,2,有,無,7500000,66430,,0.0,0,,RPPNMLNKKHNFFAV56CA
台東市,土地,中清段151~180地號,630.21,住,,,1070122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12934966,20525,,0.0,0,包含公共設施保留地之交易。,RPQNMLNKKHNFFAV66CA
台東市,土地,大業段391~420地號,539.66,住,,,1070129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2700000,5003,,0.0,0,親友、員工或其他特殊關係間之交易。,RPRNMLNKKHNFFAV76CA
台東市,房地(土地+建物),臺東縣臺東市洛陽街219巷1~30號,37.08,住,,,1070130,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0711020,129.9,3,2,2,有,無,3120000,24020,,0.0,0,,RPVNMLOKKHNFFAV27CA
台東市,土地,石壁段1201~1230地號,2631.37,農,,,1070111,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3900000,1482,,0.0,0,,RPROMLPJLHNFFAV07CA
關山鎮,土地,月野段1261~1290地號,518.0,,鄉村區,乙種建築用地,1070129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,7722,,0.0,0,含增建或未登記建物。,RPRNMLMKKHNFFCV86CA
鹿野鄉,土地,隆昌段1081~1110地號,693.5,,鄉村區,乙種建築用地,1061220,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,940097,1356,,0.0,0,親友、員工或其他特殊關係間之交易。,RPPNMLLLKHNFFCV66CA
