編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLLKKHNFFBJ08CC,10,32.87,商業用,鋼筋混凝土造,97年3月21日,十三層,
RPQOMLQJLHNFFBJ78CC,9,31.88,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPQOMLQJLHNFFBJ78CC,9,5.68,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPQOMLQJLHNFFBJ78CC,9,1.96,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPQOMLQJLHNFFBJ78CC,9,10.08,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPPOMLQJLHNFFBJ68CC,2,64.73,見其他登記事項,鋼筋混凝土造,105年1月26日,二十四層,
RPPOMLQJLHNFFBJ68CC,2,68.01,住家用,鋼筋混凝土造,105年1月26日,二十四層,
RPTOMLRJLHNFFBJ56CC,12,88.42,住家用,鋼筋混凝土造,94年8月31日,十二層,
RPTOMLRJLHNFFBJ56CC,12,19.36,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPTOMLRJLHNFFBJ56CC,12,12.72,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPTOMLRJLHNFFBJ56CC,12,.09,見其他登記事項,鋼筋混凝土造,94年8月31日,十二層,
RPTOMLRJLHNFFBJ56CC,12,16.31,共用部分,鋼筋混凝土造,94年8月31日,十二層,
RPSNMLPJLHNFFBJ78CC,12,163.60,商業用,鋼筋混凝土造,94年11月14日,十五層,
RPSNMLPJLHNFFBJ78CC,12,93.23,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPSNMLPJLHNFFBJ78CC,12,34.46,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPROMLQJLHNFFBJ88CC,12,70.30,住家用,鋼筋混凝土造,94年11月14日,十五層,
RPROMLQJLHNFFBJ88CC,12,41.23,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPROMLQJLHNFFBJ88CC,12,14.83,共用部分,鋼筋混凝土造,94年11月14日,十五層,
RPSOMLQJLHNFFBJ98CC,14,87.85,住家用,鋼筋混凝土造,92年8月27日,十層,
RPSOMLQJLHNFFBJ98CC,14,12.56,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPSOMLQJLHNFFBJ98CC,14,19.13,共用部分,鋼筋混凝土造,92年8月27日,十層,
RPQNMLSLKHNFFBJ09DC,25,47.39,商業用,鋼筋混凝土造,82年8月18日,七層,
RPQNMLSLKHNFFBJ09DC,25,46.27,共用部分,鋼筋混凝土造,82年8月18日,七層,
RPXNMLRLKHNFFBJ96CC,6,142.84,住家用,鋼筋混凝土造,100年8月15日,五層,
RPXNMLRLKHNFFBJ96CC,6,66.95,見其他登記事項,鋼筋混凝土造,100年8月15日,五層,
RPUOMLLLKHNFFBJ78CC,5,74.08,住家用,鋼筋混凝土造,101年10月12日,十五層,
RPUOMLLLKHNFFBJ78CC,5,53.49,見其他登記事項,鋼筋混凝土造,101年10月12日,十五層,
RPUOMLLLKHNFFBJ78CC,5,20.64,見其他登記事項,鋼筋混凝土造,101年10月12日,十五層,
RPPNMLSJLHNFFDJ09DC,7,33.74,見其他登記事項,鋼筋混凝土造,99年10月22日,四層,
RPVOMLNKLHNFFBJ09CC,13,30.55,商業用,鋼筋混凝土造,93年9月21日,十二層,
RPVOMLNKLHNFFBJ09CC,13,37.42,共用部分,鋼筋混凝土造,93年9月21日,十二層,
RPRPMLTJLHNFFBJ66CC,9,34.84,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPRPMLTJLHNFFBJ66CC,9,38.24,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPRPMLTJLHNFFBJ66CC,9,2.14,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPRPMLTJLHNFFBJ66CC,9,11.09,共用部分,鋼筋混凝土造,97年9月15日,十六層,
RPRPMLTJLHNFFBJ66CC,9,.07,商業用,鋼筋混凝土造,97年9月15日,十六層,
RPPNMLNKLHNFFBJ38CC,4,67.61,住家用,鋼筋混凝土造,103年1月27日,十四層,
RPPNMLNKLHNFFBJ38CC,4,36.51,見其他登記事項,鋼筋混凝土造,103年1月27日,十四層,
RPSPMLTJLHNFFBJ76CC,24,56.14,住家用,鋼筋混凝土造,83年5月4日,七層,
RPSPMLTJLHNFFBJ76CC,24,9.46,共用部分,鋼筋混凝土造,83年5月4日,七層,
RPSPMLTJLHNFFBJ76CC,24,16.17,共用部分,鋼筋混凝土造,83年5月4日,七層,
RPROMLMKLHNFFBJ58CC,5,48.69,商業用,鋼筋混凝土造,101年8月27日,十五層,
RPROMLMKLHNFFBJ58CC,5,42.98,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPROMLMKLHNFFBJ58CC,5,8.25,見其他登記事項,鋼筋混凝土造,101年8月27日,十五層,
RPOOMLSJLHNFFBJ78CC,4,219.76,住家用,鋼筋混凝土造,102年10月7日,二十二層,
RPOOMLSJLHNFFBJ78CC,4,50.67,見其他登記事項,鋼筋混凝土造,102年10月7日,二十二層,
RPOOMLSJLHNFFBJ78CC,4,42.12,見其他登記事項,鋼筋混凝土造,102年10月7日,二十二層,
RPOOMLSJLHNFFBJ78CC,4,69.02,見其他登記事項,鋼筋混凝土造,102年10月7日,二十二層,
RPXNMLTJLHNFFBJ07CC,7,64.71,住家用,鋼筋混凝土造,100年7月7日,十五層,
RPXNMLTJLHNFFBJ07CC,7,44.06,見其他登記事項,鋼筋混凝土造,100年7月7日,十五層,
