鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東巿,房地(土地+建物),屏東縣屏東市中華路121~150號,35.93,住,,,1070119,土地1建物1車位0,二層,7,華廈(10層含以下有電梯),店舖、住宅,鋼筋混凝土造,0831129,188.87,0,0,0,無,無,無,25000,132,,0.0,0,,RPUNMLNKKHNFFAT07CC
南州鄉,土地,壽元段991~1020地號,309.07,,一般農業區,農牧用地,1070308,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,18000,58,,0.0,0,,RPTNMLTJLHNFFDT97DC
屏東巿,房地(土地+建物),屏東縣屏東市公園東路91~120號,91.0,住,,,1070312,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土造,0671208,246.3,4,2,3,有,無,無,23000,93,,0.0,0,,RPUNMLQKLHNFFAT47CC
屏東巿,房地(土地+建物),屏東縣屏東市機場北路721~750號,17.79,住,,,1070301,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0881204,94.41,3,2,2,有,有,有,12500,132,,0.0,0,,RPSOMLQKLHNFFAT37CC
屏東巿,房地(土地+建物),屏東縣屏東市青島街1~30號,132.0,其他,,,1070315,土地1建物1車位0,全,3,透天厝,住家用,木造,,24.44,8,0,8,有,無,有,44000,1800,,0.0,0,,RPPNMLRKLHNFFAT17DC
東港鎮,建物,屏東縣東港鎮新生三路31~60號,0.0,住,,,1070302,土地0建物0車位0,全,3,透天厝,住家用,鋼筋混凝土造,0660324,128.14,5,0,5,有,無,有,35000,273,,0.0,0,租賃層次2層、3層,RPPOMLKLLHNFFDT86CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮萬隆街1~30號,82.29,住,,,1070226,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830620,190.13,3,3,3,有,無,無,8000,42,,0.0,0,,RPVNMLQLLHNFFCT97DC
恆春鎮,房地(土地+建物)+車位,屏東縣恆春鎮恆南路194巷1~30號,193.09,住,,,1070222,土地1建物1車位1,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1030626,286.42,4,1,5,有,無,無,30650,107,一樓平面,0.0,0,,RPQNMLRLLHNFFET67CC
屏東巿,房地(土地+建物),屏東縣屏東市華盛街1~30號,51.8,住,,,1070326,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0930909,205.76999999999998,4,2,2,有,有,無,13000,63,,0.0,0,,RPRNMLRLLHNFFAT47DC
