鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物),新北市板橋區文化路一段188巷31~60號,8.98,住,,,1061214,土地1建物1車位0,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1051004,82.62,2,2,1,有,有,15170000,183612,,0.0,0,,RPVRMLMKKHNFFAF48CA
板橋區,土地,文化段2191~2220地號,0.3,住,,,1061214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,120000,0,,0.0,0,畸零地或有合併使用之交易。,RPWRMLMKKHNFFAF58CA
板橋區,房地(土地+建物),新北市板橋區陽明街31~60號,40.07,住,,,1061226,土地1建物1車位0,一層，騎樓，夾層,五層,店面(店鋪),住商用,鋼筋混凝土造,,163.19,1,0,1,有,無,58180000,356517,,0.0,0,含增建或未登記建物。,RPQNMLNKKHNFFAF67CA
板橋區,房地(土地+建物),新北市板橋區中山路二段416巷1弄1~30號,38.6,住,,,1061203,土地1建物1車位0,四層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,110.01,3,2,1,有,無,9000000,81811,,0.0,0,含增建或未登記建物。,RPWNMLNKKHNFFAF28CA
板橋區,房地(土地+建物)+車位,新北市板橋區新府路61~90號,9.14,其他,,,1061212,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971119,140.53,2,1,2,有,有,21780000,154985,坡道平面,31.02,0,含增建或未登記建物。,RPXNMLNKKHNFFAF38CA
板橋區,房地(土地+建物),新北市板橋區雙十路二段1~30號,23.75,住,,,1061114,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0650121,84.58,4,1,1,有,無,9500000,112320,,0.0,0,共有人數2人含增建或未登記建物。,RPPOMLNKKHNFFAF67CA
板橋區,房地(土地+建物),新北市板橋區民生路三段1~30號,3.82,住,,,1061105,土地1建物1車位0,七層,三十一層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0890818,84.39,2,2,1,有,有,16500000,195521,,0.0,0,含增建或未登記建物。,RPSOMLNKKHNFFAF97CA
板橋區,房地(土地+建物),新北市板橋區大觀路二段265巷76弄1~30號,23.6,住,,,1070103,土地1建物1車位0,三層，陽台,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,80.33,3,2,2,有,無,5300000,65978,,0.0,0,,RPQPMLNKKHNFFAF87CA
土城區,土地,廷寮段511~540地號,13.2,其他,,,1070129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,251990,19090,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLOKKHNFFAF67CA
