鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新埔鎮,土地,黃梨園段541~570地號,1279.07,,山坡地保育區,農牧用地,1060703,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3700000,2893,,0.0,0,,RPUNMLNJQHMFFBJ98CA
竹北市,房地(土地+建物),新竹縣竹北市六家六街31~60號,142.73,住,,,1060601,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,0941118,296.14,5,2,4,有,無,24500000,82731,,0.0,0,,RPPPMLMJQHMFFBJ58CA
竹北市,房地(土地+建物),新竹縣竹北市光明二街84巷61~90號,79.41,住,,,1060703,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0880901,226.25,5,2,3,有,無,12700000,56133,,0.0,0,,RPVNMLOJQHMFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市復興一街241~270號,7.53,商,,,1060627,土地1建物1車位1,九層,十六層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970915,93.27000000000001,2,1,1,有,有,5080000,54460,坡道平面,0.0,0,,RPPOMLRJQHMFFBJ98CA
竹北市,房地(土地+建物),新竹縣竹北市文采街91~120號,130.43,住,,,1060629,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,1040213,341.23,5,3,6,有,無,27000000,79126,,0.0,0,,RPTNMLSJQHMFFBJ76CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市鹿場里25鄰成功九街61~90號,42.73,住,,,1060712,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,225.31,4,2,2,有,有,15980000,72041,坡道平面,22.23,1350000,,RPTNMLOKQHMFFBJ09CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市鹿場里25鄰成功九街91~120號,42.73,住,,,1060709,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,225.32,4,2,2,有,有,15800000,70416,坡道平面,22.24,1500000,,RPUNMLOKQHMFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市鹿場里25鄰成功九街91~120號,42.73,住,,,1060709,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,225.31,4,2,2,有,有,16350000,73863,坡道平面,22.23,1350000,,RPVNMLOKQHMFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市鹿場里25鄰成功九街61~90號,42.73,住,,,1060709,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050325,225.32,4,2,2,有,有,16600000,74355,坡道平面,22.24,1500000,,RPXNMLOKQHMFFBJ86CA
