鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
新營區,房地(土地+建物),臺南市新營區民生路385巷13弄1~30號,4.53,住,,,1060718,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830228,32.06,2,2,1,有,無,有,7000,218,,0.0,0,,RPTNMLLJQHMFFAR96CC
新營區,房地(土地+建物),臺南市新營區中華路1~30號,2.99,商,,,1060715,土地1建物1車位0,八層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830401,22.45,1,1,1,有,無,有,6000,267,,0.0,0,,RPUNMLLJQHMFFAR07CC
善化區,建物,臺南市善化區善新西路472巷1~30號,0.0,其他,,,1060727,土地0建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1040508,255.0,4,2,4,有,無,有,29000,114,,0.0,0,1.合約書無填具土地租賃面積.2.由所有權人提供出租資訊3.租金已包含車位,RPWNMLLJQHMFFER67CC
安南區,房地(土地+建物),臺南市安南區永安路61~90號,406.1,工,,,1060802,土地2建物1車位0,見其他登記事項,1,廠辦,見其他登記事項,見其他登記事項,1051110,197.01,0,0,0,無,無,無,36000,183,,0.0,0,,RPXNMLMJQHMFFBD78CC
永康區,房地(土地+建物),臺南市永康區東橋三路391~420號,94.11,住,,,1060702,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0991230,213.51,0,0,0,無,無,無,15000,70,,0.0,0,,RPSNMLMJQHMFFHR67CC
北區,建物,臺南市北區公園南路151~180號,0.0,,,,1060703,土地0建物1車位0,六層,10,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0860519,219.21,0,0,0,無,無,無,25000,114,,0.0,0,,RPPOMLMJQHMFFAD97CC
北區,建物,臺南市北區公園南路151~180號,0.0,,,,1060728,土地0建物1車位0,五層,10,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0860519,219.21,0,0,0,無,無,無,24000,109,,0.0,0,,RPQOMLMJQHMFFAD08CC
東區,房地(土地+建物),臺南市東區長榮路一段121~150號,138.39,住,,,1060728,土地1建物1車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土構造,1000517,147.79,3,0,3,有,無,無,20000,135,,0.0,0,租賃樓層為4樓+5樓,RPWNMLNJQHMFFCD88CC
東區,建物,臺南市東區小東路121~150號,0.0,商,,,1060716,土地0建物0車位0,一層,6,店面(店鋪),商業用,鋼骨鋼筋混凝土造,0840801,331.05,1,2,2,有,無,有,136000,411,,0.0,0,,RPROMLNJQHMFFCD48CC
