編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPOMLMJQHMFFAU86CA,1,200.84,住家用,鋼筋混凝土造,105年9月2日,四層,一層 二層 三層 四層
RPWNMLOJQHMFFAU67CA,24,85.64,住家用,鋼筋混凝土造,82年1月9日,七層,六層
RPWNMLOJQHMFFAU67CA,24,8.17,共有部份,鋼筋混凝土造,82年1月9日,七層,
RPWNMLOJQHMFFAU67CA,24,9.57,共有部份,鋼筋混凝土造,82年1月9日,七層,
RPPOMLLJQHMFFAU76CA,2,217.29,住家用,鋼筋混凝土造,104年8月10日,三層,一層 二層 三層 屋頂突出物
RPVNMLOJQHMFFAU77EA,34,83.26,住家用,鋼筋混凝土加強磚造,72年10月28日,二層,一層 二層
RPXNMLNJQHMFFAU67CA,21,208.58,住家用,鋼筋混凝土造,85年3月12日,三層,一層 二層 三層 屋頂突出物 見其他登記事項
RPPNMLRJQHMFFAU27CA,23,102.35,住家用,鋼筋混凝土造,83年10月6日,七層,三層
RPPNMLRJQHMFFAU27CA,23,41.46,共有部份,鋼筋混凝土造,83年10月6日,七層,
RPTNMLTJQHMFFAU87CA,23,139.66,住家用,鋼筋混凝土造,83年7月14日,四層,一層 二層 三層 四層
RPSOMLKKQHMFFAU07CA,32,122.06,住商用,鋼筋混凝土造,74年11月8日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLNJQHMFFBU96CA,,103.46,住家用,鋼筋混凝土加強磚造,,一層,一層
RPVNMLTJQHMFFAU08CA,46,96.86,住家用,鋼筋混凝土加強磚造,60年9月6日,二層,一層 二層 騎樓
RPVNMLTJQHMFFAU08CA,46,107.10,住家用,鋼筋混凝土加強磚造,60年9月6日,二層,一層 二層 騎樓
RPROMLKKQHMFFAU96CA,23,28.21,住家用,鋼筋混凝土造,83年8月31日,七層,三層
RPROMLKKQHMFFAU96CA,23,13.22,共有部份,鋼筋混凝土造,83年8月31日,七層,
RPPPMLOLQHMFFAU37CA,29,45.39,住家用,鋼筋混凝土造,77年2月8日,六層,二層
RPPPMLOLQHMFFAU37CA,29,11.59,共有部份,鋼筋混凝土造,77年2月8日,六層,
RPSOMLNJQHMFFAU27CA,40,94.86,住家用,鋼筋混凝土加強磚造,66年5月28日,二層,一層 二層
RPWNMLNJQHMFFAU57CA,1,297.74,住家用,鋼筋混凝土造,105年7月27日,四層,一層 二層 三層 四層
RPTOMLPLQHMFFAU77CA,24,22.82,住家用,鋼筋混凝土造,82年11月15日,十二層,四層
RPTOMLPLQHMFFAU77CA,23,5.31,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPTOMLPLQHMFFAU77CA,23,5.64,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPPNMLPKQHMFFAU17CA,18,95.45,住家用,鋼筋混凝土造,88年4月14日,五層,三層
RPPNMLPKQHMFFAU17CA,18,9.87,共有部份,鋼筋混凝土造,88年4月14日,五層,
RPPNMLPKQHMFFAU17CA,18,6.40,共有部份,鋼筋混凝土造,88年4月14日,五層,
