鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南區,土地,信義段七小段1~30地號,171.0,住,,,1060720,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,33660000,196842,,0.0,0,,RPXOMLNJQHMFFAB48CA
西區,房地(土地+建物),臺中市西區民族路331~360號,3.51,住,,,1060701,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0800420,38.79,1,1,1,有,有,1200000,30936,,0.0,0,,RPOPMLNJQHMFFAB67CA
南區,房地(土地+建物)+車位,臺中市南區忠明南路1081~1110號,21.24,住,,,1060718,土地1建物1車位1,十七層,二十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060213,174.93,3,2,2,有,有,14600000,83462,坡道平面,23.86,0,,RPUOMLMJQHMFFAB08CA
南區,車位,臺中市南區德富路1~30號,0.0,,,,1060714,土地0建物0車位1,,,其他,,,,26.64,0,0,0,有,有,1200000,,坡道平面,26.64,1200000,,RPQNMLSJQHMFFAB18CA
西區,房地(土地+建物),臺中市西區五廊街1~30號,26.02,住,,,1060706,土地7建物1車位0,三層,七層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0720511,113.77000000000001,3,1,1,有,無,5250000,46146,,0.0,0,,RPWPMLKKQHMFFAB28CA
南區,房地(土地+建物),臺中市南區工學路59巷31~60號,8.3,住,,,1060520,土地1建物1車位0,一層,十二層,店面(店鋪),見其他登記事項,鋼筋混凝土造,0840706,57.94,1,2,1,有,有,3950000,68174,,0.0,0,,RPTNMLLKQHMFFAB87CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,27.3,住,,,1041216,土地1建物1車位2,一層，見其他登記事項,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,176.59,0,0,0,無,有,12880000,105649,坡道平面,78.34,2500000,,RPUNMLSKQHMFFAB68CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,22.04,住,,,1050402,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,130.12,2,2,1,有,有,7000000,64871,坡道平面,39.17,1100000,,RPXOMLSKQHMFFAB09CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,21.54,住,,,1041226,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.17000000000002,2,2,1,有,有,7060000,66404,坡道平面,39.17,1150000,,RPOPMLSKQHMFFAB28CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,21.54,住,,,1041226,土地1建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.17000000000002,2,2,1,有,有,7280000,68876,坡道平面,39.17,1150000,,SPOPMLSKQHMFFAB38CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,22.04,住,,,1050120,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,130.12,2,2,1,有,有,6980000,64651,坡道平面,39.17,1100000,,RPQPMLSKQHMFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,15.28,住,,,1041203,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,101.5,1,1,1,有,有,5200000,64977,坡道平面,39.17,1150000,,RPRPMLSKQHMFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,31.31,住,,,1050223,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,167.81,3,2,2,有,有,9270000,62733,坡道平面,39.17,1200000,,RPSPMLSKQHMFFAB68CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,21.79,住,,,1050202,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.26999999999998,2,2,1,有,有,7080000,67677,坡道平面,39.17,1050000,,RPTPMLSKQHMFFAB78CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,21.54,住,,,1050327,土地1建物1車位1,三層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.17000000000002,2,2,1,有,有,6950000,65730,坡道平面,39.17,1100000,,RPUPMLSKQHMFFAB88CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,22.04,住,,,1050420,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,129.73,2,2,1,有,有,6990000,62831,坡道平面,39.17,1300000,,RPUOMLSKQHMFFAB78CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,21.79,住,,,1050126,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.26999999999998,2,2,1,有,有,7660000,72503,坡道平面,39.17,1200000,,RPVOMLSKQHMFFAB88CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,21.79,住,,,1050329,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,128.26999999999998,2,2,1,有,有,6980000,65993,坡道平面,39.17,1100000,,RPPQMLSKQHMFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,22.04,住,,,1050314,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,130.12,2,2,1,有,有,6900000,62672,坡道平面,39.17,1200000,,RPQQMLSKQHMFFAB58CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,31.31,住,,,1050329,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,167.81,3,2,2,有,有,9000000,61412,坡道平面,39.17,1100000,,RPSQMLSKQHMFFAB78CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,31.31,住,,,1050426,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,167.81,3,2,2,有,有,9500000,64521,坡道平面,39.17,1200000,,RPTQMLSKQHMFFAB88CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,22.04,住,,,1050316,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,130.12,2,2,1,有,有,7100000,65970,坡道平面,39.17,1100000,,RPUQMLSKQHMFFAB98CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,15.28,住,,,1050415,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,101.5,1,1,1,有,有,5200000,65779,坡道平面,39.17,1100000,,RPXQMLSKQHMFFAB66CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,31.31,住,,,1050316,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,167.81,3,2,2,有,有,9500000,65299,坡道平面,39.17,1100000,,RPORMLSKQHMFFAB48CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段31~60號,15.28,住,,,1050413,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,101.5,1,1,1,有,有,4950000,61768,坡道平面,39.17,1100000,,RPWPMLSKQHMFFAB09CA
南區,房地(土地+建物),臺中市南區忠明南路730巷1~30號,10.73,其他,,,1060715,土地1建物1車位0,三層,二十層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0840429,110.74,3,2,1,有,有,4180000,37746,,0.0,0,,RPSRMLSKQHMFFAB88CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,23.55,住,,,1050312,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,135.73000000000002,2,2,1,有,有,8740000,77051,坡道平面,39.17,1300000,,RPPVMLSKQHMFFAB98CA
南區,房地(土地+建物)+車位,臺中市南區建國南路二段61~90號,22.8,住,,,1050225,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060525,132.18,2,2,1,有,有,7900000,73110,坡道平面,39.17,1100000,,RPQVMLSKQHMFFAB09CA
西區,房地(土地+建物),臺中市西區三民路一段31~60號,6.44,商,,,1060520,土地1建物2車位0,四層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790625,65.25,2,1,1,有,有,2450000,37548,,0.0,0,兩間套房打通,RPPQMLPLQHMFFAB28CA
北屯區,房地(土地+建物)+車位,臺中市北屯區北興街31~60號,17.04,住,,,1060628,土地1建物1車位1,一層，二層,十四層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0880902,157.91,1,1,2,有,有,8500000,53828,坡道機械,0.0,0,,RPROMLNJQHMFFBB97CA
北屯區,房地(土地+建物),臺中市北屯區環中東路二段391~420號,156.02,住,,,1060603,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,0921120,317.99,6,2,4,有,無,25500000,80191,,0.0,0,含增建或未登記建物。,RPPQMLNJQHMFFBB97CA
北區,房地(土地+建物),臺中市北區德化街32巷1~30號,14.29,住,,,1060707,土地1建物1車位0,二層,五層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0710915,48.34,1,1,1,有,無,1600000,33099,,0.0,0,,RPXOMLOJQHMFFBB68CA
北屯區,房地(土地+建物)+車位,臺中市北屯區旅順路一段121~150號,14.84,住,,,1060702,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830630,151.53,3,2,2,有,有,6820000,45008,坡道平面,0.0,0,含增建或未登記建物。,RPUNMLPJQHMFFBB38CA
北區,房地(土地+建物),臺中市北區興進路91~120號,64.68,其他,,,1060701,土地2建物1車位0,一層，二層，騎樓，地下層,七層,店面(店鋪),住商用,鋼筋混凝土造,0770910,340.32,0,3,3,有,無,16980000,49894,,0.0,0,含增建或未登記建物。所有權人共2位。,RPQNMLSJQHMFFBB28CA
北區,房地(土地+建物),臺中市北區英士路91~120號,27.3,住,,,1060712,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680303,69.6,3,2,1,有,無,1680000,24138,,0.0,0,,RPPPMLSJQHMFFBB38CA
北屯區,房地(土地+建物),臺中市北屯區四平路69巷1~30號,63.25,住,,,1060617,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700507,101.37,3,2,2,有,無,5500000,54257,,0.0,0,,RPTNMLKKQHMFFBB87CA
北屯區,房地(土地+建物),臺中市北屯區軍福十三路121~150號,13.76,住,,,1060706,土地1建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030915,70.33,2,2,2,有,有,4000000,56875,,0.0,0,含增建或未登記建物。,RPPOMLKKQHMFFBB57CA
北屯區,房地(土地+建物)+車位,臺中市北屯區山西路二段211~240號,7.77,住,,,1060720,土地1建物1車位1,四層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0850322,51.53,1,1,1,有,有,2300000,44634,升降機械,0.0,500000,含增建或未登記建物。,RPUPMLKKQHMFFBB18CA
北區,土地,邱厝子段31~60地號,70.67,其他,,,1060623,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2750000,38913,,0.0,0,1.公共設施保留地2.地政士僅受託買賣案件申請登記，並無代理撰擬不動產買賣契約書，係由不動產經紀業或權利人自行提供成交案件實際資訊，供地政士申報登錄,RPVRMLKKQHMFFBB48CA
北屯區,房地(土地+建物)+車位,臺中市北屯區梅川東路四段91~120號,9.75,住,,,1060702,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840609,118.38,3,2,2,有,有,6600000,55753,坡道機械,0.0,0,含增建或未登記建物。,RPOQMLLKQHMFFBB77CA
北屯區,房地(土地+建物),臺中市北屯區太和五街31~60號,221.71,住,,,1060617,土地1建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,1040212,415.99,6,3,8,有,無,39800000,95675,,0.0,0,,RPVNMLOKQHMFFBB48CA
北區,房地(土地+建物),臺中市北區梅亭街421~450號,19.78,住,,,1060621,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680813,78.44,3,2,2,有,無,2670000,34039,,0.0,0,,RPUOMLRKQHMFFBB78CA
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段631~660號,11.01,商,,,1060702,土地1建物1車位1,二十二層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860416,173.76999999999998,3,2,2,有,有,8880000,51102,坡道平面,0.0,0,,RPRNMLTKQHMFFBB58CA
北屯區,房地(土地+建物),臺中市北屯區大連路一段27巷1~30號,70.0,住,,,1060624,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0600115,80.1,0,0,0,無,無,5200000,64919,,0.0,0,,RPQNMLKLQHMFFBB67CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段151~180號,37.39,商,,,1020121,土地4建物1車位1,六層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060111,255.99,3,2,2,有,有,17600000,72816,坡道平面,33.51,1400000,,RPSNMLTLQHMFFBB78CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段151~180號,37.39,商,,,1020122,土地4建物1車位2,十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060111,289.5,3,2,2,有,有,19500000,76861,坡道平面,67.02,2400000,,RPTNMLTLQHMFFBB88CA
北區,房地(土地+建物)+車位,臺中市北區中清路一段151~180號,37.39,商,,,1020313,土地4建物1車位1,二十一層,二十二層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1060111,255.99,3,2,2,有,有,19360000,80277,坡道平面,33.51,1500000,,RPUNMLTLQHMFFBB98CA
北屯區,房地(土地+建物),臺中市北屯區一新一街13巷1~30號,138.52,住,,,1060628,土地3建物1車位0,全,二層,透天厝,住家用,加強磚造,0680514,113.54,3,2,2,有,無,8300000,73102,,0.0,0,,RPPPMLTLQHMFFBB68CA
西屯區,房地(土地+建物),臺中市西屯區何厝東二街1~30號,6.83,住,,,1060714,土地3建物1車位0,七層,九層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0871107,52.42,1,1,1,有,有,3380000,64479,,0.0,0,,RPSQMLMJQHMFFCB28CA
西屯區,房地(土地+建物),臺中市西屯區福聯街61~90號,6.74,住,,,1060708,土地1建物1車位0,七層,七層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830604,38.95,1,1,1,有,有,1300000,33376,,0.0,0,,RPRNMLNJQHMFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路61~90號,15.53,住,,,1060617,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960907,141.64,3,2,2,有,有,10000000,70602,坡道平面,20.99,0,,RPTNMLNJQHMFFCB18CA
西屯區,房地(土地+建物),臺中市西屯區櫻城三街1~30號,3.65,住,,,1060720,土地3建物1車位0,七層,八層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840426,22.75,1,0,1,有,有,1030000,45275,,0.0,0,,RPQOMLNJQHMFFCB97CA
西屯區,房地(土地+建物)+車位,臺中市西屯區漢翔路211~240號,26.23,住,,,1060704,土地2建物1車位2,一層，二層,十八層,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050216,215.62,0,0,0,無,有,19800000,91828,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLMJQHMFFCB18CA
西屯區,土地,生態段241~270地號,1.47,住,,,1060407,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,118000,80272,,0.0,0,,RPWNMLMJQHMFFCB38CA
