編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLOJJHJFFAW09DC,1,92.55,見其他登記事項,鋼筋混凝土造,101年12月7日,三層,
RPPNMLTKKIIFFAW17DC,2,274.81,住家用,鋼筋混凝土造,100年8月29日,三層,
