鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
宜蘭市,建物,宜蘭縣宜蘭市女中路二段231巷61~90號,0.0,住,,,1021108,土地0建物1車位0,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0811223,135.75,3,2,2,有,無,有,14000,103,,0.0,0,,RPTNMLTKJIIFFBG68EC
冬山鄉,建物,宜蘭縣冬山鄉廣安路97巷1弄1~30號,0.0,,特定農業區,甲種建築用地,1021112,土地0建物1車位0,六層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0880203,22.77,1,0,1,有,有,有,5000,220,,0.0,0,,RPWOMLKLJIIFFAG18EC
五結鄉,建物,宜蘭縣五結鄉利興三路1~30號,0.0,,工業區,丁種建築用地,1021028,土地0建物1車位0,一層,1,工廠,見其他登記事項,見其他登記事項,0870221,486.4,1,0,1,有,無,無,56818,,,0.0,0,,RPWNMLQLJIIFFAG68EC
五結鄉,建物,宜蘭縣五結鄉五結中路三段510巷1~30號,0.0,住,,,1021027,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850106,127.44,4,2,3,有,無,有,12000,94,,0.0,0,,RPUNMLRLJIIFFAG58EC
冬山鄉,建物,宜蘭縣冬山鄉光明路324巷1~30號,0.0,,特定農業區,農牧用地,1021107,土地0建物0車位0,見其他登記事項,3,農舍,農舍,鋼筋混凝土造,1010803,32.39,1,0,1,有,無,有,8000,,,0.0,0,,RPSPMLRLJIIFFAG58EC
羅東鎮,建物,宜蘭縣冬山鄉天祥路181~210號,0.0,住,,,1021111,土地0建物1車位1,六層,6,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900614,82.02,3,2,1,有,有,無,10000,122,一樓平面,0.0,0,,RPTPMLRLJIIFFAG68EC
員山鄉,建物,宜蘭縣員山鄉大鬮路31~60號,0.0,,特定農業區,甲種建築用地,1021201,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0850427,228.96,4,2,3,有,無,無,10000,44,,0.0,0,,RPSPMLQJKIIFFBG48EC
宜蘭市,建物,宜蘭縣宜蘭市嵐峰路一段271~300號,0.0,住,,,1021204,土地0建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0990805,65.05,0,0,0,無,無,無,15000,231,,0.0,0,,RPQOMLQJKIIFFBG97CC
宜蘭市,建物,宜蘭縣宜蘭市舊城北路8巷1~30號,0.0,商,,,1021120,土地0建物1車位0,全,1,透天厝,住家用,木造,,25.0,0,0,0,無,無,無,5000,200,,0.0,0,,RPROMLQJKIIFFBG08CC
