編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLNKJIIFFFK38CC,20,88.26,住家用,鋼筋混凝土造,82年9月22日,十層,
RPRNMLLKJIIFFFK28CC,3,444.77,見其他登記事項,見其他登記事項,99年12月6日,三層,
RPUNMLTLJIIFFDK66CC,19,164.19,住家用,鋼筋混凝土造,83年6月7日,四層,
RPTNMLPLKIIFFFK09CC,44,277.80,住商用,鋼筋混凝土加強磚造,59年4月27日,三層,
RPUOMLPLKIIFFDK09CC,12,160.56,住家用,鋼筋混凝土造,91年1月30日,四層,
RPTOMLPLKIIFFDK98CC,17,226.55,住家用,鋼筋混凝土造,85年9月23日,四層,
RPQOMLRLKIIFFDK88CC,9,19.50,住家用,鋼筋混凝土造,93年8月12日,五層,
RPQOMLNJKIIFFBK08CC,14,73.08,住家用,鋼筋混凝土造,88年11月23日,九層,
RPPOMLQKKIIFFBK38CC,19,72.71,住家用,鋼筋混凝土造,84年5月2日,十三層,
RPPOMLOJJIIFFBK97CC,32,76.04,住家用,鋼筋混凝土造,70年10月20日,四層,
RPTNMLPKJIIFFBK48CC,31,99.00,住商用,鋼筋混凝土造,71年6月20日,,
RPWNMLSJJIIFFBK98CC,,78.59,住商用,鋼筋混凝土造,102年5月22日,三層,
RPVNMLNJKIIFFBK48CC,19,192.54,住家用,鋼筋混凝土造,83年12月19日,五層,
RPOOMLSJJIIFFBK28CC,,128.21,住商用,鋼筋混凝土造,102年5月22日,三層,
RPQNMLOKJHJFFDK28CC,21,105.25,住家用,鋼筋混凝土造,82年6月18日,七層,
RPVOMLKLJHJFFBK38CC,21,128.26,住家用,鋼筋混凝土造,81年9月28日,,
RPRNMLNJJHJFFBK08DC,14,115.00,住家用,鋼筋混凝土造,88年12月6日,十三層,
RPSNMLSJJHJFFBK58CC,18,111.04,住家用,鋼筋混凝土造,84年9月23日,五層,
RPQOMLOKJHJFFFK58CC,18,74.54,住家用,鋼筋混凝土造,85年2月14日,九層,
