鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
苗栗市,房地(土地+建物),苗栗縣苗栗市建功里26鄰莊敬街31~60號,1365.0,住,,,1021015,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701020,76.04,3,2,2,有,無,有,6500,85,,0.0,0,,RPPOMLOJJIIFFBK97CC
苗栗市,建物,苗栗縣苗栗市文山里13鄰國華路901~930號,44.33,住,,,1021013,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020522,78.59,0,1,1,有,無,無,8000,102,,0.0,0,,RPWNMLSJJIIFFBK98CC
苗栗市,建物,苗栗縣苗栗市文山里13鄰國華路901~930號,88.66,住,,,1021013,土地0建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020522,128.21,4,0,3,有,無,無,15000,117,,0.0,0,,RPOOMLSJJIIFFBK28CC
頭份巿,房地(土地+建物),苗栗縣頭份鎮東民路151~180號,433.0,住,,,1021101,土地1建物1車位0,全,3,透天厝,見其他登記事項,見其他登記事項,0991206,444.77,0,0,0,無,無,無,75000,169,,0.0,0,,RPRNMLLKJIIFFFK28CC
頭份巿,房地(土地+建物),苗栗縣頭份鎮成功里1鄰忠孝一路301~330號,13.79,其他,,,1021014,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820922,88.26,3,2,2,有,無,無,10000,113,,0.0,0,,RPQNMLNKJIIFFFK38CC
公館鄉,房地(土地+建物),苗栗縣公館鄉五谷村12鄰31~60號,35.0,住,,,1021115,土地2建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0710620,99.0,3,2,2,有,無,無,8300,84,,0.0,0,,RPTNMLPKJIIFFBK48CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮五福街65巷3弄1~30號,56.29,,山坡地保育區,丙種建築用地,1021125,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830607,164.19,4,3,2,有,無,有,14000,85,,0.0,0,,RPUNMLTLJIIFFDK66CC
苗栗市,房地(土地+建物),苗栗縣苗栗市建功里29鄰長春路31~60號,136.0,商,,,1021201,土地1建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0831219,192.54,0,0,1,有,無,無,16000,83,,0.0,0,,RPVNMLNJKIIFFBK48CC
苗栗市,房地(土地+建物),苗栗縣苗栗市福安里19鄰中華東街451~480號,4590.68,住,,,1021201,土地1建物1車位0,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0881123,73.08,3,2,2,有,有,無,9000,123,,0.0,0,,RPQOMLNJKIIFFBK08CC
頭份巿,土地,蟠桃段山下小段421~450地號,1696.0,農,,,1021201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,29,,0.0,0,,RPSOMLMKKIIFFFK78DC
苗栗市,房地(土地+建物),苗栗縣苗栗市清華里23鄰國華路61~90號,699.0,住,,,1021215,土地1建物1車位0,十三層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840502,72.71,3,2,2,有,有,無,10000,138,,0.0,0,,RPPOMLQKKIIFFBK38CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮有恆街31~60號,165.29,住,,,1020905,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0850923,226.55,5,5,2,有,無,無,15000,66,,0.0,0,,RPTOMLPLKIIFFDK98CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮港墘里港仔墘1~30號,91.27,農,,,1021016,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0910130,160.56,6,3,4,有,無,無,10000,62,,0.0,0,,RPUOMLPLKIIFFDK09CC
頭份巿,房地(土地+建物),苗栗縣頭份鎮信義路91~120號,99.0,其他,,,1021115,土地1建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土加強磚造,0590427,277.8,0,0,0,無,無,有,35000,126,,0.0,0,,RPTNMLPLKIIFFFK09CC
竹南鎮,房地(土地+建物),苗栗縣竹南鎮新生路106巷16弄1~30號,1261.42,住,,,1021216,土地1建物1車位0,一層,4,套房(1房1廳1衛),住家用,鋼筋混凝土造,0930812,19.5,1,1,1,有,無,有,7500,385,,0.0,0,租賃範圍不含車位，且無法區分車位面積。,RPQOMLRLKIIFFDK88CC
苗栗市,房地(土地+建物),苗栗縣苗栗市縣府路91~120號,20.0,住,,,1030102,土地1建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881206,115.0,3,2,2,有,有,有,9000,78,,0.0,0,,RPRNMLNJJHJFFBK08DC
竹南鎮,土地,成功段391~420地號,286.71,農,,,1021230,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,28,,0.0,0,,RPQOMLNJJHJFFDK28DC
苗栗市,建物,苗栗縣苗栗市北苗里15鄰中華路31~60號,0.0,商,,,1021214,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840923,111.04,3,2,1,有,無,有,6500,59,,0.0,0,,RPSNMLSJJHJFFBK58CC
竹南鎮,房地(土地+建物)+車位,苗栗縣竹南鎮萬大街61~90號,570.0,住,,,1030112,土地1建物1車位1,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820618,105.25,3,2,2,有,無,無,12000,114,坡道平面,0.0,0,,RPQNMLOKJHJFFDK28CC
頭份巿,房地(土地+建物)+車位,苗栗縣頭份鎮節約街91~120號,1189.0,其他,,,1030106,土地1建物1車位1,八層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850214,74.54,3,2,2,有,無,有,12000,161,升降機械,0.0,0,,RPQOMLOKJHJFFFK58CC
苗栗市,房地(土地+建物),苗栗縣苗栗市26鄰民族路101巷53弄1~30號,32.52,住,,,1030116,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810928,128.26,4,2,2,有,有,有,9500,74,,0.0,0,含管理費、稅金或水電等費用。,RPVOMLKLJHJFFBK38CC
