鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
太保市,房地(土地+建物),嘉義縣太保市太保路31~60號,68.04,住,,,1030801,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0830408,180.46,4,3,2,有,無,有,11000,61,,0.0,0,,RPRNMLOKQHJFFDQ07CC
朴子市,建物,嘉義縣朴子市吉祥二街61~90號,111.5,住,,,1030811,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0920922,185.27,5,2,3,有,無,有,24000,130,,0.0,0,,RPSNMLPKQHJFFBQ07CC
朴子市,建物,嘉義縣朴子市仁和二路121~150號,15.2,住,,,1030815,土地0建物1車位0,六層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.23,1,0,1,有,有,有,2000,64,,0.0,0,,RPRNMLPLQHJFFBQ07CC
朴子市,房地(土地+建物),嘉義縣朴子市祥和三路西段211~240號,101.85,住,,,1030901,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0920805,187.58,5,1,3,有,無,有,10000,53,,0.0,0,,RPQNMLLKRHJFFBQ56CC
民雄鄉,建物,嘉義縣民雄鄉頭橋埤角61~90號,74.51,商,,,1030905,土地0建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0860816,43.34,0,0,0,無,無,無,12000,277,,0.0,0,,RPUNMLLJIIJFFCQ78CC
民雄鄉,房地(土地+建物),嘉義縣民雄鄉復興路181~210號,98.0,住,,,1030822,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0680621,132.31,0,0,0,無,無,無,14000,106,,0.0,0,,RPVNMLNKIIJFFCQ76EC
太保市,土地,麻寮段1291~1320地號,920.93,農,,,1030923,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,5000,5,,0.0,0,租賃用途廣告鷹架.租賃範圍為土地前方臨道路處約20坪,RPTNMLNKIIJFFDQ09CC
朴子市,建物,嘉義縣朴子市仁和二路121~150號,7.6,住,,,1031007,土地0建物1車位0,五層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.23,1,0,1,有,有,有,2000,64,,0.0,0,,RPXNMLRLIIJFFBQ17CC
朴子市,建物,嘉義縣朴子市仁和二路121~150號,7.6,住,,,1031016,土地0建物1車位0,三層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950828,31.22,1,0,1,有,有,有,2000,64,,0.0,0,,RPOOMLRLIIJFFBQ98CC
朴子市,建物,嘉義縣朴子市嘉朴路西段31~60號,14.57,住,,,1031025,土地0建物1車位0,四層,10,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860110,51.73,1,0,1,有,有,有,4500,87,,0.0,0,,RPPOMLRLIIJFFBQ09CC
中埔鄉,房地(土地+建物),嘉義縣中埔鄉裕民村1鄰石頭厝1~30號,425.0,,一般農業區,丁種建築用地,1031008,土地1建物1車位0,一層,1,倉庫,見其他登記事項,鋼造,0651010,425.0,0,0,0,無,無,無,25000,,,0.0,0,承租土地ㄧ部分使用,RPUNMLLMIIJFFDQ66DC
