編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQQMLTKQHJFFAT77CC,,129.50,住商用,鋼筋混凝土加強磚造,,二層,
RPVNMLSJQHJFFAT87DC,33,45.83,住商用,鋼筋混凝土造,70年7月28日,三層,
RPVNMLSJQHJFFAT87DC,33,45.83,住商用,鋼筋混凝土造,70年7月28日,三層,
RPTNMLQLQHJFFAT57CC,22,163.98,住家用,鋼筋混凝土造,81年11月4日,三層,
RPQOMLPJRHJFFAT17CC,30,151.20,住商用,鋼筋混凝土造,73年3月2日,三層,
RPTNMLTKRHJFFAT87CC,19,220.26,住家用,鋼筋混凝土造,84年6月13日,八層,
RPOOMLPKRHJFFAT07CC,36,191.76,住商用,鋼筋混凝土造,67年9月5日,三層,
RPSPMLMKRHJFFAT37DC,,70.34,住商用,鋼筋混凝土加強磚造,,三層,
RPQOMLTLRHJFFAT87DC,,141.85,商業用,木造,,二層,
RPRNMLSJIIJFFAT66CC,8,371.90,見其他登記事項,見其他登記事項,96年1月11日,一層,
RPSNMLTJIIJFFAT86CC,20,112.19,住商用,鋼筋混凝土造,83年4月27日,七層,
RPROMLQKIIJFFAT76DC,,107.64,住商用,鋼筋混凝土加強磚造,,二層,
RPVNMLKKRHJFFCT37CC,37,133.20,住商用,加強磚造,67年1月26日,二層,
RPQNMLKMRHJFFCT17DC,2,339.64,住商用,見其他登記事項,101年5月25日,二層,
RPRNMLKMRHJFFCT27DC,24,405.49,住商用,鋼筋混凝土造,79年9月5日,四層,
RPQNMLOKQHJFFCT17CC,19,54.92,見其他登記事項,鋼筋混凝土造,84年8月2日,五層,
RPUOMLSKRHJFFCT18CC,34,201.63,住商用,鋼筋混凝土造,69年8月22日,三層,
RPOOMLRJQHJFFCT27CC,25,171.60,住家用,鋼筋混凝土造,78年6月5日,三層,
RPPOMLRJQHJFFCT37CC,28,101.99,住家用,加強磚造,75年5月10日,二層,
RPPOMLOKQHJFFCT17CC,8,314.15,見使用執照,鋼筋混凝土造,96年1月10日,四層,
RPWNMLSLIIJFFCT57CC,36,207.24,住家用,鋼筋混凝土造,68年1月8日,三層,
RPUNMLTKRHJFFDT28CC,21,184.03,住宅,鋼筋混凝土造,83年1月4日,四層,
RPOOMLKMIIJFFAT58CC,35,96.54,住商用,加強磚造,68年5月28日,二層,
RPXNMLKMIIJFFAT76CC,29,106.80,住商用,鋼筋混凝土造,74年6月19日,三層,
RPXNMLKMIIJFFAT76CC,25,53.04,住家用,鋼筋混凝土造,78年10月26日,四層,
RPRNMLKMIIJFFAT78CC,18,146.60,住商用,鋼造,85年6月4日,二層,
