編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVOMLMJJIHFFDH28DC,31,111.86,住家用,加強磚造,70年6月29日,二層,
RPUPMLLJJIHFFEH18CC,18,127.86,商業用,鋼筋混凝土造,83年5月3日,九層,
RPUNMLNJJIHFFBH87CC,19,141.22,住家用,鋼筋混凝土造,82年12月1日,七層,
RPQOMLLJJIHFFBH47DC,20,384.53,見其他登記事項,鋼筋混凝土造,81年12月23日,十七層,
RPRQMLMJJIHFFBH77CC,8,38.29,住家用,鋼筋混凝土造,94年3月1日,十四層,
RPRQMLMJJIHFFBH77CC,8,5.47,住家用,鋼筋混凝土造,94年3月1日,十四層,
RPRQMLMJJIHFFBH77CC,8,7.57,共有部份,鋼筋混凝土造,94年3月1日,十四層,
RPRQMLMJJIHFFBH77CC,8,.17,共有部份,鋼筋混凝土造,94年3月1日,十四層,
RPSOMLLJJIHFFBH67DC,22,25.28,工業用,鋼筋混凝土造,80年1月24日,六層,
RPUOMLMJJIHFFBH08EC,3,100.61,住家用,鋼筋混凝土造,98年6月29日,二十二層,
RPRQMLPJJIHFFBH18DC,20,72.63,住家用,鋼筋混凝土造,81年12月8日,五層,
RPROMLMJJIHFFBH77EC,13,576.45,見其他登記事項,鋼筋混凝土造,88年3月6日,六層,
RPTQMLPJJIHFFBH28CC,11,38.50,住家用,鋼筋混凝土造,90年7月16日,十四層,
RPVNMLPJJIHFFDH48DC,10,152.66,商業用,鋼筋混凝土造,92年2月19日,十三層,
RPOOMLPJJIHFFDH87DC,5,41.58,見其他登記事項,鋼筋混凝土造,97年2月29日,四層,
RPOOMLPJJIHFFDH87DC,5,44.66,見其他登記事項,鋼筋混凝土造,97年2月29日,四層,
RPWOMLPJJIHFFDH68DC,10,159.40,國民住宅,鋼筋混凝土造,91年7月3日,十三層,
RPPNMLMJJIHFFFH67CC,19,177.00,住家用,鋼筋混凝土造,82年5月17日,十五層,
RPVOMLPJJIHFFCH38CC,16,104.18,住家用,鋼筋混凝土造,86年1月30日,十四層,
RPVOMLPJJIHFFCH38CC,16,7.66,共有部份,鋼筋混凝土造,86年1月30日,十四層,
RPVOMLPJJIHFFCH38CC,16,.18,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPVOMLPJJIHFFCH38CC,16,40.33,共有部份,鋼筋混凝土造,86年1月30日,十八層,
RPVOMLPJJIHFFCH38CC,16,.05,共有部份,鋼筋混凝土造,86年1月30日,一層,
RPVOMLPJJIHFFCH38CC,16,3.24,見其他登記事項,鋼筋混凝土造,86年1月30日,十四層,
RPVOMLPJJIHFFCH38CC,15,.05,見其他登記事項,鋼筋混凝土造,86年6月26日,十五層,
RPPQMLPJJIHFFEH28DC,3,289.26,見其他登記事項,鋼筋混凝土造,98年6月3日,五層,
RPXNMLPJJIHFFFH78CC,19,74.02,住家用,鋼筋混凝土造,82年5月17日,十五層,
RPWRMLPJJIHFFAH58CC,15,30.13,住家用,鋼筋混凝土造,86年9月1日,十六層,
RPQRMLPJJIHFFAH97CC,19,174.28,住家用,鋼筋混凝土造,82年8月4日,三層,
RPQRMLPJJIHFFAH97CC,19,5.88,住家用,鋼筋混凝土造,82年8月4日,三層,
RPQOMLPJJIHFFAH87EC,21,184.02,見其他登記事項,鋼筋混凝土造,80年12月5日,十六層,
RPVOMLPJJIHFFAH38EC,1,72.30,住家用,鋼筋混凝土造,101年3月27日,十三層,
RPPQMLPJJIHFFAH97EC,9,55.66,住家用,鋼筋混凝土造,92年4月14日,十二層,
RPQSMLPJJIHFFAH08CC,14,95.37,住家用,鋼筋混凝土造,88年2月5日,十二層,
RPWSMLPJJIHFFAH68CC,10,24.10,住家用,鋼筋混凝土造,91年8月21日,五層,
RPOUMLPJJIHFFAH08CC,18,43.63,住家用,鋼筋混凝土造,84年4月19日,十九層,
RPUUMLPJJIHFFAH68CC,17,35.91,住家用,鋼筋混凝土造,85年4月12日,二十一層,
RPSTMLPJJIHFFAH38CC,7,85.41,住家用,鋼筋混凝土造,95年1月3日,十三層,
RPUVMLPJJIHFFAH78CC,15,68.92,住家用,鋼筋混凝土造,86年9月1日,十七層,
RPUVMLPJJIHFFAH78CC,15,6.51,住家用,鋼筋混凝土造,86年9月1日,十七層,
RPUVMLPJJIHFFAH78CC,15,1.69,住家用,鋼筋混凝土造,86年9月1日,十七層,
RPUVMLPJJIHFFAH78CC,15,2857.45,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPUVMLPJJIHFFAH78CC,15,1582.23,共有部份,鋼筋混凝土造,86年9月1日,十七層,
RPPOMLQJJIHFFDH08DC,24,96.70,工商用,鋼筋混凝土造,77年9月5日,三層,
RPQQMLQJJIHFFBH08CC,1,16.52,見其他登記事項,鋼筋混凝土造,100年7月15日,六層,
RPRQMLQJJIHFFBH18CC,1,16.52,見其他登記事項,鋼筋混凝土造,100年7月15日,六層,
RPVOMLPJJIHFFAH18CC,7,34.38,見其他登記事項,鋼筋混凝土造,95年1月25日,五層,
RPOSMLPJJIHFFAH87CC,9,42.31,住家用,鋼筋混凝土造,92年7月28日,十四層,
RPWNMLQJJIHFFAH28CC,5,56.41,住家用,鋼筋混凝土造,97年4月24日,十二層,
