編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLSLJIHFFCT57CC,44,179.36,住商用,加強磚造,58年1月30日,二層,一層 二層 騎樓
RPXNMLKKKIHFFCT86DC,1,171.09,住商用,見其他登記事項,101年5月25日,二層,一層 二層 騎樓
RPPNMLLJJIHFFDT58CC,8,181.47,住商用,鋼筋混凝土造,93年12月27日,四層,一層 二層 三層 四層 騎樓
RPPNMLKMJIHFFDT78CC,36,100.00,見其他登記事項,加強磚造,65年12月31日,二層,一層 二層 騎樓
RPUNMLTJJIHFFAT96CC,,210.48,住商用,鋼筋混凝土造,84年4月12日,四層,一層 二層 三層 四層
RPQNMLLKKIHFFAT58CC,,253.87,見其他登記事項,鋼筋混凝土造,83年4月20日,十二層,一層 騎樓
RPSOMLQJJIHFFAT56CC,,188.25,住商用,鋼筋混凝土造,70年7月28日,三層,一層 二層 三層 騎樓
RPSNMLNKKIHFFAT09DC,,73.92,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,一層
RPSNMLNKKIHFFAT09DC,,43.66,見其他登記事項,鋼筋混凝土造,93年9月9日,十四層,
RPPOMLRKKIHFFAT56CC,,162.64,住商用,鋼筋混凝土造,77年3月7日,三層,一層 二層 三層 騎樓
RPVOMLLJJIHFFAT98CC,,138.94,住商用,鋼筋混凝土造,91年12月2日,三層,一層 二層 三層 騎樓
RPRNMLLJJIHFFAT48CC,,125.95,住商用,鋼筋混凝土造,87年2月19日,八層,一層 二層 三層 騎樓
RPRNMLLJJIHFFAT48CC,,35.65,見其他登記事項,鋼筋混凝土造,87年2月19日,八層,
RPSNMLKLJIHFFAT68CC,,171.90,住商用,鋼筋混凝土造,70年6月23日,三層,一層 二層 三層 騎樓
RPVOMLQJJIHFFAT96DC,,63.75,住商用,鋼筋混凝土加強磚造,63年12月20日,二層,一層 二層 騎樓
RPPOMLQLKIHFFAT56CC,,57.60,住商用,鋼筋混凝土造,77年6月29日,四層,一層 二層 三層 四層 騎樓 地下層
RPSOMLSLKIHFFAT07CC,,107.07,住商用,鋼筋混凝土造,,三層,一層 二層 三層
RPPOMLLLKIHFFAT78DC,,115.60,住商用,鋼筋混凝土加強磚造,,三層,一層 二層 三層 騎樓
RPQNMLQLKIHFFCT76CC,25,156.72,住家用,鋼筋混凝土造,76年7月6日,三層,一層 二層 三層 騎樓
RPOOMLNJJHIFFAT48CC,,301.14,住商用,鋼筋混凝土造,58年3月13日,三層,一層 二層 三層 騎樓 地下層
RPWOMLNLJHIFFAT86CC,,248.68,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPRNMLOJJHIFFAT88DC,,221.33,見其他登記事項,鋼筋混凝土造,95年4月7日,四層,一層 二層 三層 四層 騎樓
RPPOMLOLJHIFFAT88CC,,81.00,住商用,鋼筋混凝土加強磚造,65年7月9日,二層,一層 二層 騎樓
RPROMLSJJHIFFAT66CC,,92.40,,加強磚造,70年4月9日,二層,一層 二層 夾層
RPQOMLOLJHIFFAT98CC,,565.57,住商用,鋼筋混凝土造,72年12月18日,五層,一層 二層 三層 四層 五層 騎樓 地下一層
RPPPMLKMJHIFFAT68CC,,68.06,住家用,鋼筋混凝土加強磚造,,二層,一層 二層
RPQOMLSLJHIFFAT76CC,,107.20,住商用,加強磚造,69年3月27日,二層,一層 二層 騎樓
RPROMLLMJHIFFAT88CC,,107.10,住商用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
RPPNMLQKJHIFFAT88CC,,127.81,見其他登記事項,鋼筋混凝土造,80年8月12日,十層,一層 夾層
RPUNMLRJJHIFFCT96CC,36,137.46,住商用,加強磚造,66年6月24日,二層,一層 二層 騎樓
RPQOMLPLJHIFFCT66CC,21,180.96,住商用,鋼筋混凝土造,81年6月30日,四層,一層 二層 三層 四層 騎樓
RPUNMLMJJHIFFAT88CC,,176.91,住家用,加強磚造,79年1月10日,二層,一層 二層 夾層
RPQPMLRJJHIFFAT66DC,,119.04,住家用,鋼筋混凝土加強磚造,,二層,一層 二層 騎樓
