編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLMJJIHFFAU68EC,13,47.86,住家用,鋼筋混凝土造,88年6月15日,五層,
RPPNMLMJJIHFFAU68EC,13,10.36,共有部份,鋼筋混凝土造,88年6月15日,五層,
RPPOMLSJJIHFFAU56CC,31,131.07,見其他登記事項,鋼筋混凝土加強磚造,71年4月15日,二層,
RPRNMLLJJIHFFAU68DC,17,52.34,住家用,鋼筋混凝土造,85年1月30日,五層,
RPRNMLLJJIHFFAU68DC,17,10.25,共有部份,鋼筋混凝土造,85年1月30日,五層,
RPQNMLLJJIHFFAU58DC,16,81.68,住家用,鋼筋混凝土造,86年1月6日,七層,
RPQNMLLJJIHFFAU58DC,16,18.90,共有部份,鋼筋混凝土造,86年1月6日,七層,
RPQNMLLJJIHFFAU58DC,16,13.22,共有部份,鋼筋混凝土造,86年1月6日,七層,
RPOPMLQJJIHFFAU98CC,28,82.31,住家用,鋼筋混凝土造,73年9月19日,五層,
RPOPMLQJJIHFFAU98CC,28,13.87,共有部份,鋼筋混凝土造,73年9月19日,五層,
RPOPMLQJJIHFFAU98CC,28,10.28,共有部份,鋼筋混凝土造,73年9月19日,五層,
RPSOMLQJJIHFFAU66CC,5,97.97,農舍,見其他登記事項,96年6月5日,一層,
RPTPMLQJJIHFFAU86CC,17,45.16,住家用,鋼筋混凝土造,85年2月8日,十二層,
RPTPMLQJJIHFFAU86CC,17,10.36,共有部份,鋼筋混凝土造,85年2月8日,十二層,
RPXPMLQJJIHFFAU27CC,6,212.79,住商用,鋼筋混凝土造,95年8月22日,四層,
RPQOMLSJJIHFFAU76DC,33,246.44,住商用,鋼筋混凝土造,69年5月1日,四層,
RPPNMLLJJIHFFAU48DC,2,14.10,農舍,見其他登記事項,99年9月16日,一層,
RPOOMLTJJIHFFAU66DC,5,18.24,住家用,鋼筋混凝土造,96年7月11日,四層,
RPROMLTJJIHFFAU96DC,18,101.70,住商用,鋼筋混凝土造,83年11月15日,十二層,
RPROMLTJJIHFFAU96DC,18,33.54,共有部份,鋼筋混凝土造,83年11月15日,十二層,
RPUNMLTJJIHFFAU17DC,19,101.74,住家用,鋼筋混凝土造,82年10月29日,十層,
RPUNMLTJJIHFFAU17DC,19,37.24,共有部份,鋼筋混凝土造,82年10月29日,十層,
RPOPMLTJJIHFFAU76DC,20,83.49,住家用,鋼筋混凝土造,81年8月26日,五層,
RPXNMLNKJIHFFAU96DC,29,71.46,住家用,鋼筋混凝土造,73年4月17日,五層,
RPXNMLNKJIHFFAU96DC,29,18.84,共有部份,鋼筋混凝土造,73年4月17日,五層,
RPQNMLMKJIHFFAU68CC,31,174.44,住商用,鋼筋混凝土造,70年11月18日,三層,
RPOOMLMKJIHFFAU58CC,2,18.20,住家用,鋼筋混凝土造,100年2月8日,二層,
