鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
龜山區,建物,桃園縣龜山鄉文興31~60號,0.0,商,,,1031024,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021023,190.25,4,2,2,有,有,有,28000,147,坡道平面,0.0,0,,RPTPMLNJJIJFFAH08CC
中壢區,建物,桃園縣中壢市環北331~360號,0.0,住,,,1031006,土地0建物1車位1,十四層,21,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980629,121.17,2,1,2,有,有,無,23651,195,坡道平面,0.0,0,,RPROMLNJJIJFFBH87CC
中壢區,房地(土地+建物),桃園縣中壢市成功路122巷31~60號,69.0,住,,,1031027,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0990128,182.24,4,2,3,有,無,有,22000,121,,0.0,0,,RPUOMLNJJIJFFBH18CC
龜山區,房地(土地+建物),桃園縣龜山鄉民生北路一段31~60號,54.86,工,,,1031103,土地1建物1車位0,四層,6,廠辦,見其他登記事項,鋼筋混凝土造,0811111,312.87,0,0,0,無,有,無,28000,89,,0.0,0,,RPWOMLNJJIJFFAH38DC
中壢區,房地(土地+建物)+車位,桃園縣中壢市永能路1~30號,22.5,住,,,1031017,土地1建物1車位1,三層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1020531,140.29000000000002,2,2,2,有,有,有,17778,127,坡道平面,0.0,0,,RPVNMLOJJIJFFBH38DC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉長春路7巷1~30號,2975.26,住,,,1031006,土地1建物1車位1,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931117,88.89,2,2,1,有,無,有,12000,135,,0.0,0,,RPRNMLOJJIJFFEH28DC
,房地(土地+建物)+車位,桃園縣蘆竹鄉愛山街1~30號,0.0,,,,1031021,土地1建物1車位1,,,住宅大樓(11層含以上有電梯),,,,0.0,3,2,2,有,無,無,31000,0,坡道平面,35.14,0,,RPSNMLOJJIJFFEH38DC
蘆竹區,房地(土地+建物),桃園縣蘆竹鄉南昌路241~270號,1811.98,住,,,1031005,土地1建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841117,99.28,3,2,2,有,有,有,9000,91,,0.0,0,,RPVNMLPJJIJFFEH78DC
蘆竹區,房地(土地+建物)+車位,桃園縣蘆竹鄉仁愛路三段260巷61~90號,8014.0,住,,,1031101,土地1建物1車位1,九層,10,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0950412,107.17,2,2,2,有,有,有,18000,168,坡道平面,0.0,0,,RPTOMLPJJIJFFEH68DC
楊梅區,房地(土地+建物),桃園縣楊梅市三民東路301~330號,27.05,住,,,1031030,土地1建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0860905,68.44,4,2,2,有,無,有,8000,117,,0.0,0,,RPWNMLPJJIJFFDH78DC
楊梅區,建物,桃1~30號,86.0,,特定農業區,甲種建築用地,1031104,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0810923,141.8,10,0,10,有,無,有,25000,176,,0.0,0,,RPWOMLPJJIJFFDH88DC
中壢區,房地(土地+建物),桃園縣中壢市華勛街79巷12弄31~60號,61.58,住,,,1031105,土地1建物1車位0,全,3,透天厝,住家用,加強磚造,0680823,65.14,3,2,2,有,無,無,8000,123,,0.0,0,,RPSOMLQJJIJFFBH38DC
中壢區,房地(土地+建物),桃園縣中壢市環北路391~420號,19.03,住,,,1031031,土地1建物1車位0,八層,22,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0810527,202.47,3,1,0,有,有,有,28000,138,,0.0,0,,RPUOMLQJJIJFFBH58DC
八德區,房地(土地+建物),桃園縣八德市仁德路61~90號,29.55,住,,,1031021,土地1建物1車位0,十一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021014,176.07,3,2,2,有,有,有,17500,99,,0.0,0,,RPTNMLQJJIJFFFH88EC
八德區,房地(土地+建物),桃園縣八德市義勇街88巷1~30號,29.32,其他,,,1031104,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0971210,195.48000000000002,3,2,2,有,有,有,17000,87,,0.0,0,,RPUNMLQJJIJFFFH98EC
平鎮區,房地(土地+建物),桃園縣平鎮市明德路1~30號,70.34,住,,,1031023,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0900928,150.92,5,3,3,有,無,無,20000,133,,0.0,0,,RPWQMLQJJIJFFGH96EC
中壢區,房地(土地+建物)+車位,桃園縣中壢市元化路331~360號,18.19,住,,,1031022,土地1建物1車位1,二十一層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0970406,233.52,3,2,2,有,有,有,35000,150,坡道平面,17.01,0,,RPOPMLQJJIJFFBH97CC
桃園區,房地(土地+建物),桃園縣桃園市大興西路二段139巷121~150號,15.87,住,,,1031030,土地1建物1車位0,三層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,0970424,90.28999999999999,1,0,0,無,有,有,13150,146,,0.0,0,,RPSRMLQJJIJFFAH48CC
桃園區,房地(土地+建物),桃園縣桃園市中原路1~30號,27.58,住,,,1031031,土地1建物1車位0,一層,7,店面(店鋪),見其他登記事項,鋼筋混凝土造,0761214,142.41,1,0,1,有,有,無,22000,154,,0.0,0,,RPOOMLRJJIJFFAH87CC
桃園區,建物,桃園縣桃園市愛國街1~30號,0.0,住,,,1031019,土地0建物0車位0,全,5,透天厝,見其他登記事項,鋼筋混凝土造,0990924,53.83,0,0,0,無,無,無,18000,334,,0.0,0,只租一樓,RPXOMLRJJIJFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市介壽路1~30號,7.83,住,,,1030301,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,57.39,1,1,1,有,有,有,13000,227,,0.0,0,,RPUQMLRJJIJFFAH68CC
桃園區,房地(土地+建物),桃園縣桃園市介壽路1~30號,6.39,住,,,1031022,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920728,48.44,1,1,1,有,有,有,11800,244,,0.0,0,,RPVQMLRJJIJFFAH78CC
桃園區,房地(土地+建物),桃園縣桃園市國豐三街1~30號,7.43,住,,,1031028,土地1建物1車位0,十三層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0841215,63.15,2,1,1,有,有,有,13000,206,,0.0,0,,RPWQMLRJJIJFFAH88CC
,房地(土地+建物),桃園縣桃園市大有路151~180號,0.0,,,,1031016,土地1建物1車位0,,,套房(1房1廳1衛),,,,0.0,1,0,0,無,有,有,8000,0,,0.0,0,,RPXQMLRJJIJFFAH98CC
桃園區,房地(土地+建物),桃園縣桃園市大有路541~570號,5.23,住,,,1031023,土地1建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840610,101.14,2,1,1,有,有,有,15000,148,,0.0,0,,RPORMLRJJIJFFAH18CC
桃園區,房地(土地+建物),桃園縣桃園市國際路一段1171~1200號,12.73,住,,,1031101,土地1建物1車位0,九層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861128,175.01999999999998,4,2,2,有,有,有,15500,89,,0.0,0,,RPPRMLRJJIJFFAH28CC
桃園區,房地(土地+建物),桃園縣桃園市安東街31~60號,7.41,住,,,1031007,土地1建物1車位0,四層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690826,43.11,1,0,0,無,有,有,9000,209,,0.0,0,,RPVRMLRJJIJFFAH88CC
桃園區,房地(土地+建物),桃園縣桃園市安東街31~60號,9.92,住,,,1031020,土地1建物1車位0,六層,6,套房(1房1廳1衛),住家用,鋼筋混凝土造,0690826,53.49,1,0,0,無,有,有,10000,187,,0.0,0,,RPWRMLRJJIJFFAH98CC
