編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLLJJIJFFCA07CC,37,187.33,商業用,鋼筋混凝土造,66年10月26日,七層,
RPPNMLLJJIJFFFA07CC,,121.84,見使用執照,鋼筋混凝土造,,五層,
RPRNMLLJJIJFFFA27CC,28,121.79,住家用,鋼筋混凝土造,75年12月29日,七層,
RPRNMLLJJIJFFFA27CC,28,9.10,共有部分,鋼筋混凝土造,75年12月29日,七層,
RPRNMLLJJIJFFEA17CC,6,81.68,見其他登記事項,鋼筋混凝土造,97年10月2日,十五層,
RPRNMLLJJIJFFEA17CC,6,41.45,共用部分,鋼筋混凝土造,97年10月2日,十五層,
RPRNMLLJJIJFFEA17CC,6,13.72,停車空間,鋼筋混凝土造,97年10月2日,十五層,
RPRNMLLJJIJFFEA17CC,6,.11,共用部分,鋼筋混凝土造,97年10月2日,十五層,
RPRNMLLJJIJFFEA17CC,6,29.36,共用部分,鋼筋混凝土造,97年10月2日,十五層,
RPVNMLNJJIJFFFA87CC,34,116.81,商業用,鋼筋混凝土造,69年11月17日,十二層,
RPPOMLNJJIJFFFA37CC,42,122.66,住家用,鋼筋混凝土造,61年9月8日,六層,
RPQOMLNJJIJFFFA47CC,6,21.54,住家用,鋼筋混凝土造,97年10月28日,十二層,
RPQOMLNJJIJFFFA47CC,6,11.83,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPQOMLNJJIJFFFA47CC,6,.11,共有部分,鋼筋混凝土造,97年10月28日,十二層,
RPSNMLLJJIJFFDA17CC,33,105.77,商業用,鋼筋混凝土造,70年9月7日,七層,
RPQNMLLJJIJFFBA76CC,,58.38,,加強磚造,,四層,
RPQNMLLJJIJFFBA76CC,,58.38,,加強磚造,,四層,
RPWNMLNJJIJFFDA77CC,15,105.82,住家用,鋼筋混凝土造,88年12月6日,九層,
RPWNMLNJJIJFFDA77CC,15,36.78,見其他登記事項,鋼筋混凝土造,88年12月6日,一層,
RPRNMLLJJIJFFBA86CC,5,32.63,住家用,見其他登記事項,98年7月24日,十八層,
RPRNMLLJJIJFFBA86CC,5,9.60,共有部分,見其他登記事項,98年7月24日,十八層,
RPRNMLLJJIJFFBA86CC,5,.07,共有部分,見其他登記事項,98年7月24日,十八層,
RPRNMLLJJIJFFBA86CC,5,4.89,共有部分,見其他登記事項,98年7月24日,十八層,
RPUOMLNJJIJFFDA67CC,21,70.26,商業用,鋼骨鋼筋混凝土造,82年5月14日,十七層,
RPUOMLNJJIJFFDA67CC,21,16.31,共有部分,鋼骨鋼筋混凝土造,82年5月14日,十七層,
RPVOMLNJJIJFFCA77DC,,485.84,,加強磚造,,四層,
RPPPMLNJJIJFFCA17CC,1,41.95,住家用,鋼筋混凝土造,102年12月31日,十一層,
RPPPMLNJJIJFFCA17CC,1,24.64,見其他登記事項,鋼筋混凝土造,102年12月31日,十一層,
RPUNMLNJJIJFFCA47CC,24,95.53,商業用,鋼筋混凝土造,80年4月12日,七層,
RPSPMLNJJIJFFCA47CC,8,515.04,工業用,見其他登記事項,95年7月13日,六層,
RPSPMLNJJIJFFCA47CC,8,260.30,共有部分,見其他登記事項,95年7月13日,六層,
RPVPMLNJJIJFFCA77CC,4,67.27,商業用,鋼筋混凝土造,99年12月1日,十層,
RPVPMLNJJIJFFCA77CC,4,17.56,見其他登記事項,鋼筋混凝土造,99年12月1日,十層,
RPVPMLNJJIJFFCA77CC,4,17.24,見其他登記事項,鋼筋混凝土造,99年12月1日,十層,
RPXOMLNJJIJFFCA87CC,8,43.56,商業用,鋼筋混凝土造,95年10月12日,十二層,
RPXOMLNJJIJFFCA87CC,8,9.33,共有部分,鋼筋混凝土造,95年10月12日,十二層,
RPXOMLNJJIJFFCA87CC,8,12.37,共有部分,鋼筋混凝土造,95年10月12日,十二層,
RPXPMLNJJIJFFCA97CC,22,47.12,住家用,鋼筋混凝土造,82年1月5日,八層,
RPXPMLNJJIJFFCA97CC,22,18.18,共有部分,鋼筋混凝土造,82年1月5日,八層,
RPSNMLNJJIJFFBA17CC,,166.69,,加強磚造,,四層,
RPWOMLNJJIJFFBA67CC,34,172.43,見使用執照,鋼筋混凝土造,69年11月5日,七層,
RPQOMLNJJIJFFBA07CC,5,55.15,住家用,見其他登記事項,98年7月24日,十八層,
RPQOMLNJJIJFFBA07CC,5,16.48,共有部分,見其他登記事項,98年7月24日,十八層,
RPQOMLNJJIJFFBA07CC,5,.12,共有部分,見其他登記事項,98年7月24日,十八層,
RPXRMLNJJIJFFCA18CC,,40.13,住家用,鋼筋混凝土加強磚造,,三層,
RPPTMLNJJIJFFCA57CC,41,22.41,住家用,鋼筋混凝土造,62年9月7日,四層,
RPTSMLNJJIJFFCA87CC,4,44.32,住家用,鋼筋混凝土造,99年12月24日,十四層,
RPVNMLOJJIJFFCA67CC,6,245.73,工業用,鋼筋混凝土造,98年1月16日,十層,
RPROMLOJJIJFFCA37CC,37,17.01,商業用,鋼筋混凝土造,67年1月16日,九層,
RPROMLOJJIJFFCA37CC,37,16.87,共有部分,鋼筋混凝土造,67年1月16日,九層,
RPSRMLNJJIJFFCA67CC,25,108.03,住家用,鋼筋混凝土造,78年11月7日,十六層,
RPSRMLNJJIJFFCA67CC,25,6.62,共有部分,鋼筋混凝土造,78年11月7日,十六層,
RPOOMLOJJIJFFCA07CC,5,53.48,住家用,鋼筋混凝土造,98年10月27日,十二層,
RPOOMLOJJIJFFCA07CC,5,25.17,見其他登記事項,鋼筋混凝土造,98年10月27日,十二層,
RPPOMLOJJIJFFCA17CC,7,48.85,住家用,鋼筋混凝土造,96年9月13日,十五層,
