鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮中正路211~240號,93.33,住,,,1031101,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0690205,56.82,0,0,0,無,無,無,17000,299,,0.0,0,,RPUNMLLKJIJFFDP98CC
斗六市,房地(土地+建物),雲林縣斗六市中山路331~360號,100.0,住,,,1031101,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020531,197.48,4,1,3,有,無,無,35000,177,,0.0,0,,RPSNMLSKJIJFFAP66DC
斗六市,房地(土地+建物),雲林縣斗六市中山路331~360號,103.0,住,,,1031101,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020531,54.83,4,1,3,有,無,無,30000,547,,0.0,0,,RPPNMLTKJIJFFAP09DC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮德興路121~150號,87.81,住,,,1031118,土地2建物1車位0,全,3,透天厝,住商用,加強磚造,0700331,55.02,0,0,0,無,無,無,14000,254,,0.0,0,,RPPNMLTKJIJFFDP66CC
斗六市,房地(土地+建物),雲林縣斗六市中山路331~360號,193.0,住,,,1031201,土地2建物2車位0,全,3,透天厝,住商用,鋼筋混凝土造,1020531,243.86,8,2,6,有,無,無,64000,262,,0.0,0,,RPUNMLRJJHKFFAP66DC
斗南鎮,房地(土地+建物),雲林縣斗南鎮明昌路91~120號,116.0,住,,,1031227,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0751110,218.85,4,2,3,有,無,無,10000,46,,0.0,0,,RPPNMLNKJHKFFBP58DC
西螺鎮,土地,西螺段901~930地號,172.96,商,,,1031223,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,75,,0.0,0,建物未保存,RPPNMLNKJHKFFCP58CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮文化路1~30號,113.36,住,,,1040120,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土造,0640901,178.41,2,2,2,有,無,無,18000,101,,0.0,0,,RPRNMLLLJHKFFDP78CC
斗六市,房地(土地+建物),雲林縣斗六市平等街31~60號,51.62,住,,,1030619,土地1建物1車位0,見其他登記事項,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830819,230.95999999999998,0,0,0,無,無,無,12000,52,,0.0,0,,RPPNMLMLJHKFFAP38CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮永安街121~150號,81.0,商,,,1040127,土地1建物1車位0,見其他登記事項,4,店面(店鋪),住商用,鋼筋混凝土加強磚造,0690112,187.58,0,3,3,有,無,無,15000,80,,0.0,0,,RPPNMLTLJHKFFBP66DC
