鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東巿,房地(土地+建物),屏東縣屏東市和平路541~570號,113.0,住,,,1031105,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0780125,227.62,5,2,3,有,無,無,25000,110,,0.0,0,,RPWNMLQJJIJFFAT07CC
屏東巿,土地,新街段一小段211~240地號,216.0,商,,,1031013,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,23000,106,,0.0,0,含增建或未登記建物。,RPXNMLKKJIJFFAT76DC
萬丹鄉,土地,磚寮段61~90地號,922.0,,特定農業區,甲種建築用地,1031114,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,22,,0.0,0,,RPRNMLRKJIJFFAT76CC
屏東巿,房地(土地+建物),屏東縣屏東市杭州街1~30號,208.26,商,,,1031030,土地1建物1車位0,一層,2,店面(店鋪),見其他登記事項,見其他登記事項,0891109,208.26,0,0,0,無,無,有,150000,720,,0.0,0,,RPXNMLOLJIJFFAT17CC
屏東巿,房地(土地+建物),屏東縣屏東市復興路31~60號,110.0,商,,,1031123,土地2建物1車位0,全,2,透天厝,工業用,鋼筋混凝土造,,86.59,0,0,0,無,無,有,40000,462,,0.0,0,,RPSNMLPLJIJFFAT76CC
潮州鎮,房地(土地+建物),屏東縣潮州鎮潮州路1111~1140號,4275.2,,一般農業區,農牧用地,1031201,土地1建物1車位0,見其他登記事項,2,農舍,農舍,加強磚造,0800323,490.5,0,0,0,無,無,無,45000,,,0.0,0,,RPVNMLNJKIJFFCT96CC
屏東巿,房地(土地+建物),屏東縣屏東市建豐路271~300號,60.0,住,,,1031201,土地1建物1車位0,三層,3,店面(店鋪),住商用,鋼筋混凝土造,0830413,121.71,2,1,3,有,無,無,18000,148,,0.0,0,,RPXNMLOJKIJFFAT17DC
潮州鎮,房地(土地+建物),屏東縣潮州鎮五福路1~30號,100.94,住,,,1031130,土地1建物1車位0,全,4,透天厝,見使用執照,鋼筋混凝土造,0941230,213.11,5,2,3,有,無,有,19000,89,,0.0,0,,RPRNMLMKKIJFFCT56CC
屏東巿,房地(土地+建物),屏東縣屏東市民生路31~60號,110.0,商,,,1031213,土地1建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0721218,571.62,0,0,0,無,無,有,75000,131,,0.0,0,,RPUNMLPKKIJFFAT96CC
屏東巿,房地(土地+建物),屏東縣屏東市自立路271~300號,22.1,住,,,1031218,土地2建物1車位0,見其他登記事項,3,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0831012,136.07,5,3,3,有,有,無,11000,81,,0.0,0,,RPTOMLSKKIJFFAT27CC
屏東巿,房地(土地+建物),屏東縣屏東市民教路117巷1~30號,47.0,住,,,1031126,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,見其他登記事項,0710419,80.72,3,2,1,有,無,無,8500,105,,0.0,0,,RPPOMLPLKIJFFAT66CC
屏東巿,土地,楠樹腳段一小段1~30地號,101.0,商,,,1031226,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,50000,495,,0.0,0,含增建或未登記建物。,RPWOMLQLKIJFFAT47CC
屏東巿,土地,信和段181~210地號,440.1,,一般農業區,農牧用地,1031227,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,22000,50,,0.0,0,,RPUOMLTLKIJFFAT57CC
萬巒鄉,土地,萬和段61~90地號,67.44,住,,,1031208,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,13000,193,,0.0,0,含未登記建物,RPUNMLLMKIJFFCT96CC
屏東巿,房地(土地+建物),屏東縣屏東市廣東路1501~1530號,39.0,住,,,1040101,土地1建物1車位0,二層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0800901,202.44,0,0,0,無,有,無,10500,52,,0.0,0,,RPPNMLSJJHKFFAT56CC
屏東巿,房地(土地+建物),屏東縣屏東市建豐路271~300號,63.0,住,,,1040101,土地1建物1車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土造,0910815,124.43,3,1,3,有,無,無,26000,209,,0.0,0,,RPRNMLTJJHKFFAT86CC
屏東巿,房地(土地+建物),屏東縣屏東市中山路181~210號,124.0,住,,,1040109,土地2建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0920704,405.25,6,2,4,有,無,有,40000,99,,0.0,0,,RPTOMLQKJHKFFAT96CC
東港鎮,土地,新仁段661~690地號,304.85,住,,,1040106,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,35000,115,,0.0,0,前六年月租35000元。第七年月租40000元,RPPNMLQKJHKFFDT86DC
屏東巿,房地(土地+建物),屏東縣屏東市重慶路1~30號,75.0,住,,,1040118,土地1建物1車位0,全,2,透天厝,住商用,鋼筋混凝土加強磚造,0550603,35.01,0,0,0,無,無,無,22000,628,,0.0,0,本案件自104年2月9日起開始租賃，2月9日前為裝潢期不收租金，出租方提供車位給承租戶使用。,RPWNMLTKJHKFFAT47CC
