鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
,房地(土地+建物),彰化縣員林鎮靜修路31~60號,0.0,,,,1031024,土地2建物1車位0,,,店面(店鋪),,,,0.0,3,2,1,有,無,無,130000,0,,0.0,0,,RPRNMLKKJIJFFDN38CC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮介壽路三段61~90號,86.89,住,,,1031101,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020730,26.44,3,1,3,有,無,有,6400,242,,0.0,0,本租賃物僅為該建物2樓部份之套房乙間，面積約為8坪左右。,RPSNMLLKJIJFFCN58DC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮介壽路三段61~90號,86.89,住,,,1031101,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1020730,28.0,3,1,3,有,無,有,7000,250,,0.0,0,本租賃物僅為該建物3樓部份之套房乙間，面積約為8.5坪左右。,RPTNMLLKJIJFFCN68DC
溪州鄉,房地(土地+建物),彰化縣溪州鄉中山路二段481~510號,1369.98,,鄉村區,乙種建築用地,1031112,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0931011,605.63,10,5,6,有,無,有,25000,41,,0.0,0,,RPQNMLOLJIJFFFN09DC
彰化市,建物,彰化縣彰化市大埔路682巷1~30號,34.47,住,,,1031201,土地0建物1車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740810,92.93,3,2,1,有,有,有,8000,86,,0.0,0,,RPTNMLNJKIJFFAN68DC
花壇鄉,房地(土地+建物),彰化縣花壇鄉中山路一段301~330號,83.84,住,,,1030923,土地1建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0740409,162.28,4,2,3,有,無,無,15000,92,,0.0,0,,RPXNMLSJKIJFFAN96DC
二林鎮,建物,彰化縣二林鎮二溪路一段31~60號,130.41,商,,,1031206,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,0731217,48.72,8,3,7,有,無,無,12000,246,,0.0,0,,RPPNMLSJKIJFFGN76DC
和美鎮,土地,和北段631~660地號,151.0,其他,,,1031127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,99,,0.0,0,,RPQNMLTJKIJFFBN09DC
員林市,房地(土地+建物),彰化縣員林鎮大同路一段285巷91~120號,97.98,住,,,1031206,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0920509,209.06,4,3,5,有,無,無,30000,143,,0.0,0,,RPUNMLKKKIJFFDN78CC
彰化市,建物,彰化縣彰化市中山路二段612巷1~30號,0.0,住,,,1031127,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690918,41.510000000000005,1,0,1,有,有,有,6500,157,,0.0,0,,RPPOMLKKKIJFFAN08CC
彰化市,建物,彰化縣彰化市中山路二段612巷1~30號,0.0,住,,,1031201,土地0建物0車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690918,41.510000000000005,1,0,1,有,有,有,6500,157,,0.0,0,,RPWOMLKKKIJFFAN78CC
花壇鄉,房地(土地+建物),彰化縣花壇鄉中山路一段421~450號,72.17,住,,,1030930,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0771221,223.99,0,0,0,無,無,無,20000,89,,0.0,0,,RPWNMLTLKIJFFAN17DC
伸港鄉,房地(土地+建物),彰化縣伸港鄉工西一路1~30號,4502.07,,工業區,丁種建築用地,1031223,土地1建物1車位0,見其他登記事項,3,工廠,見其他登記事項,見其他登記事項,0800618,3498.02,1,1,3,有,無,無,280000,,,0.0,0,租整棟廠房,RPVNMLTLKIJFFBN17DC
彰化市,房地(土地+建物),彰化縣彰化市三民路361~390號,134.0,商,,,1040111,土地2建物2車位0,見其他登記事項,3,店面(店鋪),住商用,鋼筋混凝土加強磚造,0631126,245.28,0,0,0,無,無,無,70000,285,,0.0,0,,RPQOMLQKJHKFFAN68CC
彰化市,房地(土地+建物),彰化縣彰化市永安街331~360號,155.0,其他,,,1031231,土地1建物1車位0,一層,3,店面(店鋪),住家用,鋼筋混凝土造,0851228,170.43,0,0,0,無,無,無,23000,135,,0.0,0,,RPQOMLKLJHKFFAN18CC
員林市,房地(土地+建物),彰化縣員林鎮莒光路781~810號,2211.09,工,,,1040126,土地22建物4車位0,見其他登記事項,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0770620,839.73,0,0,0,無,無,無,150000,179,,0.0,0,,RPUNMLSLJHKFFDN96CC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮介壽路三段61~90號,86.89,住,,,1040120,土地1建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,1020730,46.8,1,0,0,無,無,無,24000,513,,0.0,0,,RPSNMLKMJHKFFCN68DC
鹿港鎮,房地(土地+建物),彰化縣鹿港鎮復興路416巷1~30號,89.51,住,,,1040121,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0680625,99.16,2,2,2,有,無,無,5000,50,,0.0,0,,RPTNMLKMJHKFFCN78DC
