鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
鼓山區,建物,高雄市鼓山區美術館路151~180號,17.21,住,,,1031101,土地0建物1車位0,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950505,243.89,4,2,2,有,有,有,4,0,,0.0,0,,RPUNMLLJJIJFFAE47CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031028,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1700,,坡道平面,12.65,1700,,RPPNMLMJJIJFFBE17CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031031,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,2000,,坡道平面,14.65,2000,,RPQNMLMJJIJFFBE27CC
岡山區,房地(土地+建物),高雄市岡山區竹圍東街181~210號,16.77,住,,,1031015,土地1建物1車位0,見其他登記事項,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850425,120.99000000000001,3,2,2,有,有,有,10000,83,,0.0,0,,RPQNMLMJJIJFFFE67CC
阿蓮區,土地,崙子頂段1531~1560地號,2148.76,,特定農業區,農牧用地,1031009,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,125000,58,,0.0,0,部分土地,RPPOMLNJJIJFFJE18CC
大寮區,土地,赤崁段潮州寮小段4201~4230地號,231.4,農,,,1031031,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,20000,86,,0.0,0,,RPPNMLNJJIJFFLE28CC
新興區,房地(土地+建物),高雄市新興區六合二路61~90號,79.0,商,,,1031028,土地1建物1車位0,全,5,透天厝,,鋼筋混凝土造,0760228,65.38,8,1,5,有,無,有,50000,765,,0.0,0,,RPTNMLNJJIJFFBE67CC
苓雅區,房地(土地+建物)+車位,高雄市苓雅區四維二路31~60號,3171.0,商,,,1031017,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941206,79.22999999999999,3,2,2,有,有,有,35000,442,坡道平面,35.28,0,,RPXNMLOJJIJFFBE18CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區明誠四路241~270號,3088.73,商,,,1031009,土地1建物1車位1,八層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941230,175.72,4,2,2,有,有,有,35000,199,坡道平面,14.6,0,,RPSNMLOJJIJFFAE57CC
三民區,房地(土地+建物)+車位,高雄市三民區六合路1~30號,2192.0,住,,,1031030,土地1建物1車位1,十六層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021115,407.13,4,2,3,有,有,有,99000,243,坡道平面,24.61,0,,RPVOMLOJJIJFFDE28CC
楠梓區,房地(土地+建物),高雄市楠梓區青平街51巷1~30號,23.18,住,,,1031007,土地1建物1車位0,一層,11,住宅大樓(11層含以上有電梯),住商用,鋼筋混凝土造,0830112,163.32,3,2,2,有,有,無,10000,61,,0.0,0,租賃層次為一、二樓,RPWNMLOJJIJFFEE48DC
左營區,房地(土地+建物)+車位,高雄市左營區華夏路1261~1290號,25.09,住,,,1031101,土地1建物1車位1,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850113,149.0,4,2,2,有,有,有,15000,101,坡道機械,0.0,0,,RPQQMLOJJIJFFEE18DC
岡山區,房地(土地+建物),高雄市岡山區岡山路601~630號,662.0,工,,,1031013,土地1建物1車位0,見其他登記事項,2,工廠,住工用,鋼筋混凝土造,0770922,617.29,0,0,0,無,無,無,60000,,,0.0,0,,RPQNMLOJJIJFFFE87CC
岡山區,房地(土地+建物),高雄市岡山區岡燕路451~480號,495.86,工,,,1031022,土地1建物1車位0,見其他登記事項,1,工廠,工業用,鋼造,0750624,495.86,0,0,0,無,無,無,30000,,,0.0,0,部分土地,RPQOMLOJJIJFFFE97CC
左營區,建物,高雄市左營區立文路61~90號,0.0,,,,1031029,土地0建物1車位0,十八層,19,辦公商業大樓,見其它登記事項,鋼筋混凝土造,0790326,20.74,0,0,0,無,有,無,10000,482,,0.0,0,,RPPOMLOJJIJFFEE77CC
前鎮區,房地(土地+建物),高雄市前鎮區中山二路181~210號,891.0,商,,,1031016,土地1建物1車位0,十五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000125,76.97,2,2,1,有,有,有,19000,247,,0.0,0,,RPOQMLOJJIJFFCE67CC
三民區,建物,高雄市三民區博愛一路361~390號,0.0,商,,,1031021,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0700106,58.99,1,2,1,有,無,無,17000,288,,0.0,0,,RPUOMLPJJIJFFDE28CC
鼓山區,建物,高雄市鼓山區美術東四路31~60號,0.0,住,,,1031024,土地0建物1車位1,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931206,148.5,3,2,2,有,有,有,17000,114,坡道平面,19.67,0,,RPTOMLPJJIJFFAE87CC
苓雅區,建物,高雄市苓雅區新光路31~60號,0.0,商,,,1031017,土地0建物1車位0,一層,35,店面(店鋪),住商用,鋼筋混凝土造,0860421,172.4,2,2,2,有,有,無,20000,116,,0.0,0,,RPTNMLPJJIJFFBE87CC
苓雅區,房地(土地+建物),高雄市苓雅區苓中路31~60號,361.0,商,,,1031105,土地2建物2車位0,二層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0801230,726.21,0,0,0,無,無,無,80000,110,,0.0,0,,RPVNMLPJJIJFFBE08CC
苓雅區,建物,高雄市苓雅區復興二路1~30號,0.0,,,,1031105,土地0建物1車位0,十層,12,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0720621,32.85,0,0,0,無,有,有,7000,213,,0.0,0,,RPPNMLQJJIJFFBE57CC
苓雅區,車位,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031104,土地0建物0車位1,,,其他,,,,0.0,0,0,0,有,有,無,1500,,坡道平面,14.65,1500,,RPUNMLQJJIJFFBE08CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031031,土地0建物1車位0,三十五層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,63.77,2,1,2,有,有,有,12000,188,,0.0,0,,RPVNMLQJJIJFFBE18CC
新興區,建物,高雄市新興區民權一路241~270號,0.0,商,,,1031104,土地0建物1車位0,二十四層,28,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0820304,219.9,4,1,1,有,無,無,65000,296,,0.0,0,,RPUOMLQJJIJFFBE18CC
仁武區,房地(土地+建物),高雄市仁武區竹楠路1~30號,661.0,工,,,1031027,土地1建物1車位0,見其他登記事項,2,工廠,見其他登記事項,鋼造,0850206,294.1,0,0,0,無,無,無,110000,,,0.0,0,"有增建建物至2樓內有夾層,坪數約370坪",RPSNMLQJJIJFFIE58CC
鳳山區,房地(土地+建物),高雄市鳳山區武營路52巷29弄1~30號,51.0,住,,,1031010,土地1建物1車位0,全,4,透天厝,見使用執照,鋼筋混凝土造,0870512,177.14,5,2,3,有,無,有,15000,85,,0.0,0,,RPOPMLRJJIJFFGE38DC
鳳山區,房地(土地+建物),高雄市鳳山區新康街211~240號,701.0,住,,,1031020,土地2建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0771108,213.22,5,2,4,有,無,有,15000,70,,0.0,0,,RPQNMLRJJIJFFGE28CC
鳳山區,房地(土地+建物),高雄市鳳山區博愛路1~30號,115.0,住,,,1031106,土地2建物2車位0,全,2,透天厝,住家用,加強磚造,0610405,101.13,2,1,1,有,無,無,42000,415,,0.0,0,,RPPPMLRJJIJFFGE38CC
楠梓區,房地(土地+建物),高雄市楠梓區德祥路181~210號,154.0,住,,,1031018,土地2建物2車位0,全,4,透天厝,住商用,鋼筋混凝土造,0941207,89.62,0,0,0,無,無,無,55000,614,,0.0,0,,RPOOMLRJJIJFFEE97CC
楠梓區,房地(土地+建物),高雄市楠梓區興楠路31~60號,720.77,住,,,1031028,土地1建物1車位0,見其它登記事項,1,店面(店鋪),商業用,見其它登記事項,0790202,335.62,0,0,0,無,無,無,115000,343,,0.0,0,,RPPOMLRJJIJFFEE08CC
左營區,房地(土地+建物),高雄市左營區光興街58巷1~30號,26.81,住,,,1031107,土地1建物1車位0,一層,19,店面(店鋪),商業用,鋼筋混凝土造,0860122,186.28,0,0,0,無,有,無,28000,150,,0.0,0,,RPUOMLRJJIJFFEE58CC
左營區,土地,新庄段四小段481~510地號,84.0,住,,,1031030,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,80000,952,,0.0,0,含增建或未登記建物。建物總層數4層，僅租賃一樓及二樓,RPPPMLRJJIJFFEE18CC
楠梓區,房地(土地+建物)+車位,高雄市楠梓區惠豐街282巷1~30號,24.01,住,,,1031106,土地1建物1車位1,五層,10,華廈(10層含以下有電梯),住家用,見使用執照,0890411,147.59,3,2,2,有,有,有,11000,69,坡道平面,25.19,0,,RPSPMLRJJIJFFEE48CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031107,土地0建物1車位0,二十三層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,94.55,2,2,1,有,有,有,12000,127,,0.0,0,,RPTNMLRJJIJFFBE08CC
鹽埕區,房地(土地+建物),高雄市鹽埕區七賢三路241~270號,2582.0,商,,,1031031,土地1建物1車位0,十三層,16,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750217,24.36,1,1,1,有,無,有,3700,152,,0.0,0,,RPUNMLRJJIJFFAE08CC
鼓山區,房地(土地+建物),高雄市鼓山區中華一路2101~2130號,30.5,住,,,1031106,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0750130,114.82,3,3,2,有,無,有,10000,87,,0.0,0,,RPQOMLRJJIJFFAE77CC
三民區,房地(土地+建物),高雄市三民區民族一路61~90號,4018.0,商,,,1031019,土地1建物1車位0,見其他登記事項,50,辦公商業大樓,見使用執照,鋼骨鋼筋混凝土造,0810821,655.76,0,0,0,無,有,有,66527,101,,0.0,0,,RPSOMLRJJIJFFDE28CC
三民區,建物,高雄市三民區孝順街361~390號,0.0,商,,,1031103,土地0建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0971209,85.64,1,1,1,有,無,無,16000,187,,0.0,0,,RPQNMLSJJIJFFDE08CC
左營區,建物,高雄市左營區文科街31~60號,0.0,住,,,1031015,土地0建物1車位0,十二層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850625,90.78,2,2,1,有,無,有,15000,165,,0.0,0,,RPQNMLSJJIJFFEE18CC
三民區,房地(土地+建物),高雄市三民區臥龍路100巷1~30號,28.93,住,,,1030922,土地1建物1車位0,二層,5,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730316,78.84,3,2,2,有,無,有,12000,152,,0.0,0,,RPPNMLTJJIJFFDE18DC
鳥松區,土地,山水段91~120地號,1553.0,農,,,1031107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,45000,29,,0.0,0,,RPQOMLKKJIJFFIE97CC
楠梓區,房地(土地+建物),高雄市楠梓區大學南路601~630號,174.39,其他,,,1031106,土地1建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0940908,55.14,0,0,0,無,無,無,18000,326,,0.0,0,,RPUNMLKKJIJFFEE87CC
楠梓區,房地(土地+建物),高雄市楠梓區德賢路380巷1~30號,14.94,其他,,,1031101,土地1建物1車位0,十四層,21,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860107,138.31,4,2,2,有,有,有,13500,98,,0.0,0,,RPUPMLKKJIJFFEE08CC
楠梓區,土地,莒光段二小段121~150地號,731.0,商,,,1031014,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,185000,253,,0.0,0,含增建或未登記建物。,RPPQMLKKJIJFFEE67CC
鳳山區,建物,高雄市鳳山區五甲二路91~120號,11.43,住,,,1031110,土地0建物1車位0,十八層,20,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840615,135.78,3,2,2,有,無,有,12000,88,,0.0,0,,RPPNMLKKJIJFFGE57CC
鳳山區,房地(土地+建物),高雄市鳳山區鳳東路541~570號,14.08,住,,,1031108,土地1建物1車位0,四層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840426,80.59,4,2,2,有,有,無,12000,149,,0.0,0,,RPVNMLKKJIJFFGE18CC
鼓山區,房地(土地+建物),高雄市鼓山區臨海二路1~30號,85.0,商,,,1031101,土地1建物1車位0,一層,4,店面(店鋪),,加強磚造,0420911,271.24,0,0,0,無,無,無,20000,74,,0.0,0,,RPWNMLKKJIJFFAE67CC
新興區,建物,高雄市新興區中山一路91~120號,0.0,,,,1031010,土地0建物1車位0,八層,,華廈(10層含以下有電梯),,,,48.89,0,0,0,無,有,無,11500,235,,0.0,0,,RPTNMLKKJIJFFBE47CC
新興區,建物,高雄市新興區中山一路91~120號,0.0,,,,1031010,土地0建物1車位1,八層,,華廈(10層含以下有電梯),,,,32.03,0,0,0,無,有,無,6500,203,坡道平面,0.0,0,,RPUNMLKKJIJFFBE57CC
新興區,建物,高雄市新興區六合一路151~180號,0.0,商,,,1031105,土地0建物2車位0,一層,12,店面(店鋪),,鋼筋混凝土造,0720917,192.66,0,0,0,無,無,無,70000,363,,0.0,0,,RPPOMLKKJIJFFBE17CC
苓雅區,建物,高雄市新興區中山二路451~480號,0.0,,,,1031027,土地0建物1車位0,十三層,14,辦公商業大樓,,鋼筋混凝土造,0670821,78.28,0,0,0,無,有,無,11000,141,,0.0,0,,RPQNMLLKJIJFFBE27CC
新興區,房地(土地+建物)+車位,高雄市新興區興華路61~90號,2975.0,商,,,1031104,土地1建物1車位1,九層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960413,100.19999999999999,2,1,1,有,有,有,20000,200,坡道平面,14.26,0,,RPRNMLLKJIJFFBE37CC
苓雅區,房地(土地+建物),高雄市苓雅區建民路31~60號,65.0,住,,,1031110,土地1建物1車位0,全,2,透天厝,,加強磚造,0621006,41.2,0,0,0,無,無,無,5000,121,,0.0,0,,RPTNMLLKJIJFFBE57CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031107,土地0建物1車位0,二十三層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,129.29,3,2,2,有,有,無,12000,93,,0.0,0,,RPUNMLLKJIJFFBE67CC
苓雅區,建物,高雄市苓雅區新光路62巷1~30號,0.0,商,,,1031103,土地0建物1車位0,三十二層,35,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860421,234.71,4,2,2,有,有,有,17000,72,,0.0,0,,RPVNMLLKJIJFFBE77CC
苓雅區,建物,高雄市苓雅區自強三路20巷1~30號,0.0,商,,,1031107,土地0建物1車位0,一層,35,店面(店鋪),住商用,鋼筋混凝土造,0860421,168.26,2,2,2,有,有,無,15000,89,,0.0,0,,RPWNMLLKJIJFFBE87CC
前金區,建物,高雄市前金區中華三路1~30號,0.0,,,,1031020,土地0建物1車位0,三層,12,辦公商業大樓,,鋼筋混凝土造,0730229,105.1,0,0,0,無,有,無,15000,143,,0.0,0,,RPSNMLLKJIJFFAE37CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術北五街31~60號,1125.93,住,,,1031110,土地1建物1車位1,十層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920814,49.03,2,2,1,有,無,有,13500,275,坡道平面,3.79,0,,RPTNMLLKJIJFFAE47CC
鼓山區,建物,高雄市鼓山區裕誠路1081~1110號,0.0,,,,1031107,土地0建物1車位1,十一層,12,辦公商業大樓,商業用,鋼筋混凝土造,0790216,152.07,0,0,0,無,有,無,24000,158,坡道平面,0.0,0,,RPWNMLLKJIJFFAE77CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街91~120號,703.21,住,,,1031101,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011107,116.83000000000001,2,2,1,有,有,有,15000,128,坡道機械,17.34,0,,RPOOMLLKJIJFFAE07CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術南三路181~210號,7308.45,住,,,1031111,土地1建物1車位1,七層,25,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950221,154.63,4,2,2,有,無,有,45000,291,坡道平面,18.78,0,,RPROMLLKJIJFFAE37CC
鳳山區,房地(土地+建物),高雄市鳳山區鳳南一路61~90號,190.18,住,,,1031013,土地1建物1車位0,全,4,透天厝,見其他登記事項,見其他登記事項,0960103,125.24,0,1,1,有,無,有,26000,208,,0.0,0,,RPPNMLLKJIJFFGE67CC
鳳山區,房地(土地+建物),高雄市鳳山區保泰路220巷61~90號,1305.0,住,,,1031101,土地1建物1車位0,五層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830628,128.31,3,2,1,有,有,有,15000,117,,0.0,0,,RPSNMLLKJIJFFGE97CC
前鎮區,建物,高雄市前鎮區新光路1~30號,0.0,商,,,1031031,土地0建物1車位0,十七層,39,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0880209,185.59,3,2,2,有,有,有,22000,119,,0.0,0,,RPPOMLLKJIJFFCE37CC
仁武區,土地,仁雄段571~600地號,231.4,住,,,1031025,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,40000,173,,0.0,0,,RPVNMLLKJIJFFIE48CC
鳳山區,建物,高雄市鳳山區八德路271~300號,0.0,,,,1031016,土地0建物0車位0,四層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701207,88.86,3,2,2,有,無,有,12000,135,,0.0,0,,RPSOMLLKJIJFFGE18DC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術館路181~210號,55.93,住,,,1031104,土地1建物1車位1,一層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0921128,452.98,0,0,0,無,無,無,70000,155,坡道平面,0.0,0,,RPTNMLMKJIJFFAE57CC
鼓山區,建物,高雄市鼓山區裕誠路1891~1920號,0.0,住,,,1031108,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931018,154.73,3,1,2,有,無,有,16000,103,,0.0,0,,RPPOMLMKJIJFFAE27CC
鼓山區,建物,高雄市鼓山區龍文街1~30號,0.0,住,,,1031014,土地0建物1車位0,二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930913,82.24,2,2,1,有,無,有,15000,182,,0.0,0,,RPQOMLMKJIJFFAE37CC
鼓山區,房地(土地+建物)+車位,高雄市鼓山區河西一路1351~1380號,51.12,住,,,1031105,土地1建物1車位3,六層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951004,459.89,5,2,3,有,無,有,60000,130,坡道平面,0.0,0,,RPPNMLNKJIJFFAE27CC
鼓山區,建物,高雄市鼓山區美術館路61~90號,0.0,住,,,1031103,土地0建物1車位0,十三層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951013,153.92000000000002,4,2,2,有,有,無,15000,97,,0.0,0,,RPVRMLNKJIJFFAE28CC
鼓山區,建物,高雄市鼓山區馬卡道路391~420號,0.0,住,,,1031110,土地0建物1車位1,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941215,100.5,2,2,1,有,有,有,14200,141,坡道機械,11.64,0,,RPPSMLNKJIJFFAE77CC
三民區,房地(土地+建物),高雄市三民區民族一路361~390號,1708.75,工,,,1031023,土地3建物1車位0,全,3,透天厝,,鋼筋混凝土造,0790417,618.71,0,0,0,無,無,無,300000,485,,0.0,0,,RPRNMLNKJIJFFDE77CC
三民區,土地,灣興段1~30地號,359.17,工,,,1031023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,120000,334,,0.0,0,,RPUNMLNKJIJFFDE08CC
三民區,土地,灣興段1~30地號,359.17,工,,,1031023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,120000,334,,0.0,0,,RPVNMLNKJIJFFDE18CC
三民區,建物,高雄市三民區大順二路751~780號,173.35,商,,,1031028,土地0建物2車位0,見其他登記事項,4,店面(店鋪),,鋼筋混凝土造,0660317,595.2,11,0,0,無,無,有,115000,193,,0.0,0,,RPXNMLNKJIJFFDE38CC
三民區,建物,高雄市三民區建和街61~90號,60.0,商,,,1031030,土地0建物1車位0,見其他登記事項,4,店面(店鋪),,鋼筋混凝土造,0681009,197.6,3,2,4,有,無,有,15000,76,,0.0,0,,RPQOMLNKJIJFFDE77CC
新興區,建物,高雄市新興區八德二路31~60號,66.0,商,,,1031025,土地0建物1車位0,見其他登記事項,2,店面(店鋪),,加強磚造,0540924,121.69,0,0,0,無,無,無,23000,189,,0.0,0,,RPRNMLNKJIJFFBE57CC
苓雅區,房地(土地+建物),高雄市苓雅區三多三路151~180號,58.0,商,,,1031031,土地1建物1車位0,全,3,透天厝,,加強磚造,0590818,151.17,3,2,3,有,無,有,20000,132,,0.0,0,,RPPOMLNKJIJFFBE47CC
新興區,建物,高雄市新興區民生一路91~120號,16.63,商,,,1031101,土地0建物1車位0,見其他登記事項,12,店面(店鋪),,鋼筋混凝土造,0710226,118.83,0,0,0,無,有,有,18000,151,,0.0,0,租金含管理費,RPROMLNKJIJFFBE67CC
前鎮區,建物,高雄市前鎮區復興三路301~330號,55.0,商,,,1031030,土地0建物1車位0,見其它登記事項,2,店面(店鋪),住商用,加強磚造,0560425,96.62,4,2,4,有,無,無,28000,290,,0.0,0,,RPUNMLNKJIJFFCE97CC
前鎮區,房地(土地+建物),高雄市前鎮區二聖二路271~300號,160.0,住,,,1031103,土地2建物2車位0,全,4,透天厝,,鋼筋混凝土造,0680822,448.0,8,4,8,有,無,無,40000,89,,0.0,0,,RPPOMLNKJIJFFCE57CC
前鎮區,建物,高雄市前鎮區鄭和南路331~360號,0.0,商,,,1031105,土地0建物1車位1,二十三層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960509,143.73,3,2,2,有,有,有,25000,174,坡道機械,8.68,0,,RPTOMLNKJIJFFCE97CC
鳳山區,土地,新甲段1291~1320地號,53.0,住,,,1031112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,11000,208,,0.0,0,,RPVNMLNKJIJFFGE48CC
鳳山區,房地(土地+建物),高雄市鳳山區漢慶街113巷31~60號,45.0,住,,,1031023,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0620830,39.96,2,0,2,有,無,有,16000,400,,0.0,0,,RPSOMLNKJIJFFGE28CC
鳳山區,土地,大貝湖段61~90地號,462.8,住,,,1031023,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,110000,238,,0.0,0,,RPQPMLNKJIJFFGE18CC
鳳山區,土地,大貝湖段61~90地號,495.86,住,,,1031015,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,90000,182,,0.0,0,,RPRPMLNKJIJFFGE28CC
鳳山區,土地,大貝湖段61~90地號,247.93,住,,,1031016,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,65000,262,,0.0,0,,RPTPMLNKJIJFFGE48CC
鳳山區,房地(土地+建物),高雄市鳳山區青年路二段301~330號,132.23,住,,,1031029,土地1建物1車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0911106,128.37,0,0,0,無,無,無,160000,1246,,0.0,0,,RPUPMLNKJIJFFGE58CC
左營區,建物,高雄市左營區大中二路271~300號,0.0,住,,,1031102,土地0建物1車位0,二層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960112,86.12,2,1,1,有,有,有,11000,128,,0.0,0,,RPRPMLNKJIJFFEE08CC
左營區,建物,高雄市左營區重化街31~60號,0.0,住,,,1031106,土地0建物1車位0,一層,14,店面(店鋪),住家用,鋼筋混凝土造,0940202,158.36,3,1,2,有,有,無,25000,158,,0.0,0,第三年起租金調為26250元。,RPWPMLNKJIJFFEE58CC
前鎮區,建物,高雄市前鎮區廣西路451~480號,0.0,,,,1031101,土地0建物1車位0,一層,7,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0800123,190.51,0,0,0,無,無,無,50000,262,,0.0,0,,RPWNMLOKJIJFFCE28CC
前鎮區,建物,高雄市前鎮區林森三路193巷1~30號,0.0,,,,1031112,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),,鋼筋混凝土造,0640505,80.27,3,2,2,有,無,無,11000,137,,0.0,0,,RPXNMLOKJIJFFCE38CC
前鎮區,建物,高雄市前鎮區三多三路121~150號,0.0,,,,1031112,土地0建物1車位0,七層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840327,39.85,1,1,1,有,無,有,6500,163,,0.0,0,,RPOOMLOKJIJFFCE57CC
