編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLPJJIJFFAV09DA,35,82.78,住家用,加強磚造,69年1月15日,二層,一層 二層
RPRNMLKKJIJFFAV68CA,20,70.57,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,六層
RPRNMLKKJIJFFAV68CA,20,24.07,見其他登記事項,鋼筋混凝土造,83年4月19日,十四層,
RPPNMLQJJIJFFAV98CA,32,89.22,國民住宅,鋼筋混凝土造,72年2月22日,四層,四層
RPPNMLQJJIJFFAV98CA,32,6.64,見其他登記事項,鋼筋混凝土造,72年2月22日,四層,
RPSNMLQJJIJFFAV66CA,,6.42,見其他登記事項,加強磚造,,地下層,
RPSNMLQJJIJFFAV66CA,33,95.00,住家用,加強磚造,71年3月30日,二層,二層
RPSNMLQJJIJFFAV66CA,33,5.61,見其他登記事項,加強磚造,71年2月4日,四層,
RPOOMLPJJIJFFAV88CA,10,187.95,住家用,鋼筋混凝土造,93年8月11日,三層,一層 二層 三層
RPXNMLPJJIJFFAV07CA,13,147.43,住家用,加強磚造,90年6月4日,二層,一層 二層
RPSNMLKKJIJFFAV78CA,24,156.90,住家用,加強磚造,79年4月27日,二層,一層 二層
RPTNMLKKJIJFFAV88CA,37,97.02,住家用,見其他登記事項,66年6月16日,二層,一層 二層 騎樓
RPSOMLNKJIJFFAV56CA,36,81.22,國民住宅,加強磚造,67年11月9日,二層,一層 二層
RPPNMLKKJIJFFAV48CA,10,249.31,見其他登記事項,鋼筋混凝土造,93年11月16日,三層,一層 二層 三層 地下一層
RPPNMLKKJIJFFAV48CA,10,21.69,見其他登記事項,鋼筋混凝土造,93年11月16日,,
RPPNMLQJJIJFFCV56CA,5,198.43,見其他登記事項,鋼筋混凝土造,98年6月23日,三層,一層 二層 三層
RPRNMLQJJIJFFCV86DA,19,148.12,住家用,鋼筋混凝土造,84年10月12日,三層,一層 二層 三層
RPPNMLNJKIJFFAV78CA,39,107.46,住家用,見其他登記事項,64年9月2日,一層,一層 騎樓
SPPNMLNJKIJFFAV88CA,36,202.00,住家用,見其他登記事項,68年2月17日,一層,一層
SPPNMLNJKIJFFAV88CA,36,198.17,商業用,見其他登記事項,68年2月17日,一層,一層
SPPNMLNJKIJFFAV88CA,36,169.86,商業用,見其他登記事項,68年2月17日,一層,一層
RPUNMLNJKIJFFAV76DA,9,108.36,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,六層
RPUNMLNJKIJFFAV76DA,9,78.78,見其他登記事項,鋼筋混凝土造,95年3月10日,十層,
RPRNMLMKJIJFFAV88CA,20,131.64,住商用,鋼筋混凝土造,84年3月13日,四層,一層 二層 三層 四層 騎樓
SPRNMLMKJIJFFAV98CA,20,111.08,住商用,鋼筋混凝土造,84年3月13日,四層,一層 二層 三層 四層 騎樓
RPSNMLRJJIJFFAV86DA,3,221.53,住家用,見其他登記事項,101年1月19日,三層,一層 二層 三層
RPOOMLKKJIJFFAV48CA,39,36.73,住家用,見其他登記事項,64年9月3日,二層,一層 二層
RPOOMLKKJIJFFAV48CA,39,36.73,住家用,見其他登記事項,64年9月3日,二層,一層 二層
RPTNMLLKJIJFFAV98CA,11,228.49,見其他登記事項,鋼筋混凝土造,92年12月2日,三層,一層 二層 三層 騎樓
RPXNMLLKJIJFFAV76CA,,201.43,住家用,見其他登記事項,103年6月12日,三層,一層 二層 三層
RPSOMLSLJIJFFAV17CA,28,121.27,住家用,加強磚造,75年11月10日,二層,一層 二層
RPSPMLSLJIJFFAV27CA,32,132.07,國民住宅,鋼筋混凝土造,72年2月9日,四層,四層
RPSPMLSLJIJFFAV27CA,32,.99,見其他登記事項,鋼筋混凝土造,72年2月9日,四層,
RPSPMLSLJIJFFAV27CA,32,1.15,見其他登記事項,鋼筋混凝土造,72年2月9日,四層,
RPSPMLSLJIJFFAV27CA,32,7.37,見其他登記事項,鋼筋混凝土造,72年2月9日,四層,
RPPNMLKKJIJFFBV58CA,36,100.04,住家用,鋼筋混凝土加強磚造,67年5月20日,二層,一層 二層 騎樓
RPSNMLPLJIJFFAV76CA,,177.48,住家用,見其他登記事項,103年8月6日,三層,一層 二層 三層
RPPNMLPJKIJFFBV09CA,19,111.96,住家用,加強磚造,84年9月27日,二層,一層 二層
RPQNMLSJKIJFFDV07CA,19,30.87,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,一層
RPQNMLSJKIJFFDV07CA,19,7.44,見其他登記事項,鋼筋混凝土造,84年7月14日,八層,
RPPNMLPKJIJFFAV98CA,,168.71,住家用,見其他登記事項,103年8月6日,三層,一層 二層 三層
RPOOMLLKJIJFFAV58CA,20,40.79,見其他登記事項,鋼筋混凝土造,84年3月27日,十層,六層
RPOOMLLKJIJFFAV58CA,20,10.34,見其他登記事項,鋼筋混凝土造,84年3月27日,十層,
RPSNMLLKJIJFFAV88CA,21,27.42,見其他登記事項,鋼筋混凝土造,82年10月19日,七層,五層
RPSNMLLKJIJFFAV88CA,21,2.98,見其他登記事項,鋼筋混凝土造,82年10月19日,七層,
RPSNMLLKJIJFFAV88CA,21,7.45,見其他登記事項,鋼筋混凝土造,82年10月19日,七層,
RPQNMLMKJIJFFAV78CA,1,195.79,住家用,見其他登記事項,103年8月14日,三層,一層 二層 三層
RPVNMLRKJIJFFAV17CA,29,112.70,住家用,加強磚造,74年10月4日,二層,一層 二層
RPSNMLMKJIJFFAV98CA,19,140.87,見其他登記事項,鋼筋混凝土造,84年7月31日,六層,六層
RPSNMLMKJIJFFAV98CA,19,19.65,見其他登記事項,鋼筋混凝土造,84年7月31日,六層,
RPSNMLMKJIJFFAV98CA,19,53.35,見其他登記事項,鋼筋混凝土造,84年7月31日,六層,
RPPNMLNKJIJFFAV78CA,,185.53,住家用,見其他登記事項,103年8月26日,三層,一層 二層 三層
RPRNMLMKJIJFFBV98CA,16,107.89,住家用,鋼筋混凝土造,87年12月17日,五層,二層
RPPOMLOLJIJFFAV09CA,33,6.63,見其他登記事項,加強磚造,71年2月4日,四層,
RPPOMLOLJIJFFAV09CA,33,89.57,住家用,加強磚造,71年2月4日,四層,四層
RPPOMLOLJIJFFAV09CA,33,8.30,見其他登記事項,加強磚造,71年2月4日,四層,
