編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLPKQHNFFID07CC,16,23.83,住家用,鋼筋混凝土造,91年10月3日,五層,
RPUNMLPKQHNFFID07CC,16,2.42,共有部分,鋼筋混凝土造,91年10月3日,五層,
RPWNMLPKQHNFFAD09CC,1,125.17,見其他登記事項,見其他登記事項,106年5月18日,二十四層,
RPXOMLNKQHNFFAD09CC,3,55.09,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPXOMLNKQHNFFAD09CC,3,23.51,見其他登記事項,見其他登記事項,104年11月5日,二十四層,
RPTNMLPKQHNFFID96CC,38,122.67,住家用,加強磚造,69年12月24日,二層,
RPTNMLNKQHNFFBD68CC,1,178.28,住商用,鋼筋混凝土造,107年1月3日,四層,
RPSOMLPKQHNFFBD88CC,12,118.77,見其他登記事項,鋼筋混凝土造,95年6月2日,三層,
RPQNMLOKQHNFFBD48CC,42,182.61,住家用,加強磚造,65年11月11日,二層,
RPUOMLPKQHNFFAD98CC,12,49.59,見其他登記事項,見其他登記事項,96年1月11日,十四層,
RPVOMLPKQHNFFAD09CC,25,33.06,住商用,鋼筋混凝土造,82年5月12日,四層,
RPPPMLPKQHNFFAD58CC,16,97.72,見其他登記事項,鋼筋混凝土造,91年12月27日,十三層,
RPPPMLPKQHNFFAD58CC,16,45.36,共有部分,鋼筋混凝土造,91年12月27日,十三層,
RPTOMLPKQHNFFAD88CC,23,70.00,住家用,鋼筋混凝土造,84年8月29日,十七層,
RPTOMLPKQHNFFAD88CC,23,13.29,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPTOMLPKQHNFFAD88CC,23,36.90,共有部分,鋼筋混凝土造,84年8月29日,十七層,
RPSPMLPKQHNFFAD88CC,23,29.77,住家用,鋼筋混凝土造,84年7月4日,十八層,
RPSPMLPKQHNFFAD88CC,23,13.74,共有部分,鋼筋混凝土造,84年7月4日,十八層,
RPTPMLPKQHNFFAD98CC,19,79.40,見其他登記事項,鋼筋混凝土造,88年4月14日,八層,
RPTPMLPKQHNFFAD98CC,19,26.50,共有部分,鋼筋混凝土造,88年4月14日,八層,
RPROMLPKQHNFFBD78CC,37,93.56,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,
RPROMLPKQHNFFBD78CC,37,3.21,見其他登記事項,鋼筋混凝土造,70年9月7日,四層,
RPROMLPKQHNFFBD78CC,37,7.80,共有部分,鋼筋混凝土造,70年9月7日,四層,
RPUOMLOKQHNFFBD98CC,24,243.63,住家用,鋼筋混凝土造,83年11月15日,四層,
RPUPMLPKQHNFFAD09CC,7,128.05,見其他登記事項,見其他登記事項,100年3月10日,十四層,
RPUPMLPKQHNFFAD09CC,7,79.44,見其他登記事項,見其他登記事項,100年3月10日,十四層,
RPSOMLQKQHNFFAD98DC,18,77.81,見其他登記事項,鋼筋混凝土造,89年8月22日,十四層,
RPTOMLQKQHNFFAD09DC,24,101.67,住家用,鋼筋混凝土造,83年11月8日,十二層,
RPUNMLNKQHNFFHD76CC,21,101.96,住家用,鋼筋混凝土造,86年8月25日,八層,
RPPOMLPKQHNFFHD56CC,11,114.55,住家用,鋼筋混凝土造,96年9月27日,十二層,
RPPOMLPKQHNFFHD56CC,11,15.64,見其他登記事項,鋼筋混凝土造,96年9月27日,十二層,
RPPOMLPKQHNFFHD56CC,11,43.81,見其他登記事項,鋼筋混凝土造,96年9月27日,一層,
RPWNMLPKQHNFFCD66CC,39,45.54,住商用,鋼筋混凝土造,68年3月10日,四層,
RPPOMLRKQHNFFCD88CC,23,34.37,住家用,鋼筋混凝土造,84年11月6日,二十層,
RPUOMLPKQHNFFCD56CC,36,159.16,住商用,鋼筋混凝土造,71年3月19日,三層,
RPQOMLRKQHNFFCD98CC,36,88.69,住家用,鋼筋混凝土造,71年8月24日,五層,
RPQOMLRKQHNFFCD98CC,36,.00,共有部分,鋼筋混凝土造,71年8月24日,五層,
RPPOMLQKQHNFFHD66CC,2,24.12,見其他登記事項,鋼筋混凝土造,105年5月11日,四層,
RPOQMLRKQHNFFCD98CC,43,125.46,住家用,鋼筋混凝土造,64年10月28日,三層,
