編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPSNMLOJRHNFFBQ37CC,12,31.22,住家用,鋼筋混凝土造,95年8月28日,八層,
RPRNMLKLQHNFFDQ17CC,23,189.56,住商用,鋼筋混凝土造,84年9月2日,四層,
RPRNMLKLQHNFFDQ17CC,23,52.86,住商用,鋼筋混凝土造,84年9月2日,四層,
RPTNMLPJRHNFFDQ77CC,28,147.60,住商用,鋼筋混凝土造,79年11月17日,三層,
RPPNMLOJRHNFFDQ27CC,10,215.51,住商用,鋼筋混凝土造,97年7月3日,四層,
RPPNMLMKRHNFFDQ17CC,27,235.00,住商用,鋼筋混凝土造,80年3月20日,四層,
RPTNMLOJRHNFFBQ47CC,23,176.24,住商用,鋼筋混凝土加強磚造,84年5月1日,三層,
RPPNMLPKRHNFFDQ47CC,24,297.12,住商用,鋼筋混凝土造,83年6月25日,三層,
RPPNMLQJRHNFFBQ27CC,22,239.00,住商用,鋼筋混凝土造,85年5月25日,十層,
RPSNMLLJIINFFBQ88CC,2,71.71,見其他登記事項,鋼筋混凝土造,105年4月27日,四層,
RPSNMLLJJINFFBQ98CC,12,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,
RPQNMLSJJINFFDQ07CC,15,516.64,見其他登記事項,鋼筋混凝土造,93年1月30日,五層,
