鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
信義區,房地(土地+建物),基隆市信義區東信路35巷91~120號,29.9,住,,,1070721,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700807,105.76,3,2,1,有,無,3400000,32148,,0.0,0,,RPXNMLRKQHNFFBC56CA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街31~60號,13.11,住,,,1070718,土地1建物1車位1,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,104.24000000000001,1,2,2,有,有,3000000,28780,坡道平面,0.0,0,,RPWNMLKLQHNFFBC48CA
信義區,房地(土地+建物),基隆市信義區深澳坑路151~180號,20.38,住,,,1070709,土地1建物1車位0,四層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,111.17,3,2,2,有,有,3900000,35081,,0.0,0,,RPRNMLLLQHNFFBC08CA
中正區,房地(土地+建物)+車位,基隆市中正區觀海街91~120號,14.2,住,,,1070802,土地1建物1車位1,一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,105.75,2,1,1,有,有,3380000,31962,坡道平面,0.0,0,,RPVQMLMLQHNFFBC88CA
安樂區,房地(土地+建物)+車位,基隆市安樂區基金一路112巷110弄1~30號,21.6,住,,,1070704,土地4建物1車位1,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851126,160.67000000000002,4,2,2,有,有,5500000,34232,坡道平面,0.0,0,,RPTNMLOKQHNFFCC58CA
安樂區,房地(土地+建物)+車位,基隆市安樂區麥金路331~360號,14.24,住,,,1070718,土地3建物2車位1,九層,二十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,125.82,3,2,2,有,有,9500000,75505,坡道平面,0.0,0,,RPUNMLOKQHNFFCC68CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街32巷10弄1~30號,45.76,住,,,1070619,土地6建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,78.6,5,2,3,有,無,3300000,41985,,0.0,0,含增建或未登記建物。,RPPNMLPKQHNFFCC28CA
中山區,房地(土地+建物),基隆市中山區復興路230巷1~30號,22.11,住,,,1070729,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710615,84.03,5,0,4,有,無,3580000,42604,,0.0,0,含增建或未登記建物。;,RPUNMLPKQHNFFCC78CA
安樂區,房地(土地+建物),基隆市安樂區基金一路208巷121~150號,28.66,住,,,1070718,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0840811,102.94,3,2,1,有,有,2300000,22343,,0.0,0,,RPOOMLPKQHNFFCC28CA
七堵區,房地(土地+建物),基隆市七堵區泰和街61~90號,31.98,住,,,1070716,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0790505,93.75,4,3,2,有,無,4200000,44800,,0.0,0,含增建或未登記建物。;,RPOOMLKMQHNFFCC97CA
安樂區,房地(土地+建物),基隆市安樂區崇德路1巷1~30號,24.0,住,,,1070730,土地1建物2車位0,二層，騎樓,二層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0801113,202.49,4,2,3,有,無,6200000,30619,,0.0,0,,RPWNMLNJRHNFFCC78CA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路280巷121~150號,20.28,住,,,1070715,土地1建物1車位0,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850719,101.08999999999999,4,1,1,有,無,3300000,32644,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLTLQHNFFCC07DA
暖暖區,房地(土地+建物),基隆市暖暖區源遠路280巷121~150號,21.49,住,,,1070715,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850719,107.09,3,1,2,有,無,3600000,33617,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQOMLTLQHNFFCC09DA
安樂區,土地,大武崙段內寮小段391~420地號,12240.0,其他,,,1070730,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,74052000,6050,,0.0,0,,RPOOMLNKQHNFFCC28EA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街121~150號,29.12,住,,,1070801,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,168.5,3,2,2,有,有,6100000,36202,坡道平面,0.0,0,,RPXNMLRKQHNFFCC76DA
信義區,房地(土地+建物),基隆市信義區東信路31~60號,12.8,住,,,1070728,土地2建物1車位0,一層，騎樓,五層,店面(店鋪),商業用,鋼筋混凝土加強磚造,0660805,43.5,0,0,1,無,無,6000000,137931,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLQKQHNFFBC38DA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區東勢街1~30號,32.41,住,,,1070726,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1061103,180.83999999999997,3,2,2,有,有,12000000,71618,坡道平面,30.04,1200000,總價內含裝潢費140萬元。,RPQNMLOJRHNFFCC28CA
安樂區,房地(土地+建物),基隆市安樂區樂利三街32巷10弄1~30號,45.17,住,,,1070624,土地6建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0701116,94.26,3,2,2,有,無,3500000,37131,,0.0,0,,RPUNMLTLQHNFFCC66CA
七堵區,房地(土地+建物),基隆市七堵區百六街31~60號,41.6,住,,,1070727,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0811007,91.36000000000001,3,2,2,有,無,4480000,49037,,0.0,0,,RPRNMLKLQHNFFCC08CA
暖暖區,房地(土地+建物),基隆市暖暖區暖暖街530巷1~30號,22.8,住,,,1070721,土地2建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0720510,83.22,3,2,1,有,無,2500000,30041,,0.0,0,,RPRNMLRLQHNFFCC78CA
暖暖區,土地,源遠段931~960地號,7.0,其他,,,1061228,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,285863,40838,,0.0,0,畸零地或有合併使用之交易。;,RPQNMLKKRHNFFCC97CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區碇內街91~120號,27.97,住,,,1070715,土地1建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980624,165.23000000000002,3,2,2,有,有,6400000,38734,坡道平面,32.04,0,,RPRNMLQKQHNFFCC58CA
安樂區,房地(土地+建物),基隆市安樂區麥金路241~270號,12.18,住,,,1070715,土地3建物2車位0,十七層,十八層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1050124,125.34,3,2,2,有,有,10000000,79789,,0.0,0,,RPSNMLQKQHNFFCC68CA
中正區,房地(土地+建物),基隆市中正區中正路481~510號,17.13,商,,,1070707,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740619,88.72,4,0,4,有,無,3000000,33814,,0.0,0,含增建或未登記建物。;,RPPNMLPKQHNFFBC18CA
信義區,房地(土地+建物),基隆市信義區信二路36巷1~30號,67.0,住,,,1070801,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0511101,110.44,0,0,0,無,無,4100000,37124,,0.0,0,,RPROMLPKQHNFFBC48CA
信義區,房地(土地+建物),基隆市信義區正信路1~30號,18.79,住,,,1070725,土地1建物1車位0,一層,四層,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0691014,59.33,3,1,1,有,無,2200000,37081,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPXNMLQKQHNFFBC09CA
信義區,房地(土地+建物),基隆市信義區深澳坑路1~30號,18.52,住,,,1070710,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800204,112.77,3,2,2,有,有,4000000,35470,,0.0,0,,RPRNMLRKQHNFFBC58CA
仁愛區,建物,基隆市仁愛區南新街1~30號,0.0,,,,1070705,土地0建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土加強磚造,0661206,93.44,4,2,1,有,無,1475000,15786,,0.0,0,,RPPNMLMKRHNFFBC97CA
中正區,房地(土地+建物),基隆市中正區觀海街121~150號,16.76,住,,,1070724,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,87.83000000000001,2,1,2,有,有,2600000,29603,,0.0,0,,RPOOMLRKQHNFFBC38CA
信義區,房地(土地+建物),基隆市信義區孝東路1~30號,16.13,住,,,1070726,土地1建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831222,106.38,3,2,2,有,有,3700000,34781,,0.0,0,,RPTNMLQKQHNFFBC68CA
仁愛區,房地(土地+建物),基隆市仁愛區忠三路91~120號,4.09,商,,,1070726,土地1建物1車位0,六層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0700425,57.72,0,0,0,無,無,3300000,57173,,0.0,0,,RPWNMLRKQHNFFBC09CA
七堵區,車位,基隆市七堵區福一街172巷1~30號,0.31,住,,,1070720,土地0建物0車位1,地下一層,四層,其他,見其他登記事項,鋼筋混凝土造,0801211,33.28,0,0,0,有,無,1100000,,坡道平面,33.28,1100000,,RPTNMLQKQHNFFCC78CA
安樂區,房地(土地+建物),基隆市安樂區基金一路121巷31~60號,24.0,住,,,1070716,土地1建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0850503,67.1,2,2,2,有,有,2800000,41729,,0.0,0,,RPPNMLRKQHNFFCC48CA
安樂區,房地(土地+建物),基隆市安樂區麥金路751~780號,14.42,住,,,1070803,土地3建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840622,111.35000000000001,3,2,2,有,有,3900000,35022,,0.0,0,,RPQNMLRKQHNFFCC58CA
安樂區,房地(土地+建物),基隆市安樂區中和路85巷31~60號,13.32,其他,,,1070718,土地7建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,52.89,1,1,1,有,無,2100000,39705,,0.0,0,含增建或未登記建物。;本案含增件夾層在內,RPPOMLRKQHNFFCC58CA
暖暖區,房地(土地+建物)+車位,基隆市暖暖區暖暖街281巷1~30號,41.87,住,,,1070630,土地1建物1車位0,二層,十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1030612,223.4,4,2,2,有,有,11000000,49239,坡道平面,0.0,0,,RPSOMLQJRHNFFCC78CA
安樂區,房地(土地+建物),基隆市安樂區中平街1~30號,40.34,住,,,1070611,土地4建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0781123,123.65,3,2,2,有,無,2400000,19410,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPNMLSJRHNFFCC58CA
安樂區,房地(土地+建物)+車位,基隆市安樂區樂利二街62巷241~270號,29.19,住,,,1070703,土地2建物1車位1,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,190.62,4,2,2,有,有,7600000,39870,坡道平面,0.0,0,,RPQOMLKKRHNFFCC08CA
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷271~300號,5.74,住,,,1070722,土地2建物1車位0,一層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0881231,35.95,1,1,1,有,有,1830000,50904,,0.0,0,,RPROMLKKRHNFFCC18CA
安樂區,房地(土地+建物),基隆市安樂區中和路168巷2弄1~30號,29.51,住,,,1070731,土地3建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0871210,106.69,3,2,1,有,無,2950000,27650,,0.0,0,,RPTNMLRLQHNFFCC98CA
安樂區,房地(土地+建物),基隆市安樂區基金一路151~180號,13.6,住,,,1070806,土地5建物1車位0,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0871210,81.81,3,1,1,有,有,3000000,36670,,0.0,0,,RPQNMLOLQHNFFCC38CA
