編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLPKQHNFFCC28CA,37,78.60,住家用,鋼筋混凝土造,70年11月16日,四層,四層
RPOOMLPKQHNFFCC28CA,23,90.30,住家用,鋼筋混凝土造,84年8月11日,五層,五層
RPOOMLPKQHNFFCC28CA,24,8.58,共用部份,鋼筋混凝土造,83年10月15日,五層,
RPOOMLPKQHNFFCC28CA,23,4.06,共用部份,鋼筋混凝土造,84年8月11日,五層,
RPOOMLKMQHNFFCC97CA,28,88.02,住家用,鋼筋混凝土造,79年5月5日,四層,四層
RPOOMLKMQHNFFCC97CA,28,5.73,共用部份,鋼筋混凝土造,79年5月5日,四層,
RPRNMLLLQHNFFBC08CA,23,94.03,住家用,鋼筋混凝土造,84年1月27日,九層,四層
RPRNMLLLQHNFFBC08CA,23,14.80,共用部份,鋼筋混凝土造,84年1月27日,十層,
RPRNMLLLQHNFFBC08CA,23,2.34,共用部份,鋼筋混凝土造,84年1月27日,九層,
RPWNMLKLQHNFFBC48CA,20,50.84,住家用,鋼筋混凝土造,88年1月14日,十六層,八層
RPWNMLKLQHNFFBC48CA,20,12.65,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWNMLKLQHNFFBC48CA,20,2.27,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWNMLKLQHNFFBC48CA,20,1.30,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWNMLKLQHNFFBC48CA,20,.64,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPWNMLKLQHNFFBC48CA,20,36.54,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPXNMLRKQHNFFBC56CA,37,105.76,住家用,鋼筋混凝土造,70年8月7日,五層,五層
RPUNMLPKQHNFFCC78CA,36,84.03,住家用,鋼筋混凝土造,71年6月15日,五層,四層
RPVQMLMLQHNFFBC88CA,20,57.92,住家用,鋼筋混凝土造,88年1月14日,十六層,一層
RPVQMLMLQHNFFBC88CA,20,8.42,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVQMLMLQHNFFBC88CA,20,2.33,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVQMLMLQHNFFBC88CA,20,1.41,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVQMLMLQHNFFBC88CA,20,.69,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPVQMLMLQHNFFBC88CA,20,34.99,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQOMLTLQHNFFCC09DA,22,85.62,住家用,鋼筋混凝土造,85年7月19日,六層,二層
RPQOMLTLQHNFFCC09DA,22,18.83,共用部份,鋼筋混凝土造,85年7月19日,六層,
RPQOMLTLQHNFFCC09DA,22,2.64,共用部份,鋼筋混凝土造,85年7月19日,六層,
RPWNMLNJRHNFFCC78CA,27,100.77,住家用,鋼筋混凝土造,80年11月13日,二層,一層
RPWNMLNJRHNFFCC78CA,27,101.72,商業用,鋼筋混凝土造,80年11月13日,二層,二層 騎樓
