鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市自強街31~60號,102.29,住,,,1070626,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1060515,263.89,5,3,6,有,無,有,50000,189,,0.0,0,,RPRNMLNKQHNFFAP96CC
斗六市,房地(土地+建物),雲林縣斗六市自強街61~90號,102.29,住,,,1070626,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1060515,263.89,5,3,6,有,無,有,50000,189,,0.0,0,,RPSNMLNKQHNFFAP07CC
虎尾鎮,建物,雲林縣虎尾鎮中山路61~90號,66.71,商,,,1070807,土地0建物1車位0,全,3,透天厝,商業用,加強磚造,0510430,122.74,5,2,3,有,無,有,17000,139,,0.0,0,,RPOOMLQJRHNFFDP37CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮六合街1~30號,23.89,住,,,1070813,土地1建物1車位0,二層,6,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0820530,123.05,3,1,2,有,有,有,12000,98,,0.0,0,,RPVNMLNKRHNFFBP67DC
斗六市,土地,科一段31~60地號,7293.57,,工業區,特定目的事業用地,1071011,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,291232,40,,0.0,0,每滿5年依約調整租金，按前一年租之租金調增百分之7調升，至契約終止日止。,RPSNMLNLIINFFAP09CC
斗六市,房地(土地+建物),雲林縣斗六市民生南路121~150號,526.09,住,,,1070928,土地5建物3車位0,一層,1,店面(店鋪),見其他登記事項,見其他登記事項,0910822,203.4,0,0,0,無,無,無,190000,934,,0.0,0,"有民情風俗因素之交易。;自民國107年10月起至民國110年9月止租金每個月新台幣190,000元整。自民國110年10月起至民國113年3月止租金每個月新台幣200,000元整。",RPQOMLPLIINFFAP56CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮北平路91~120號,89.33,住,,,1071010,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,1010713,199.8,5,2,3,有,無,無,30000,150,,0.0,0,,RPUNMLPLIINFFDP17CC
斗六市,房地(土地+建物),雲林縣斗六市中堅東路130巷1~30號,194.0,住,,,1071010,土地1建物1車位0,一層,4,店面(店鋪),見其他登記事項,鋼筋混凝土造,1050704,96.99,0,0,0,無,無,無,15000,155,,0.0,0,,RPVNMLQLIINFFAP07CC
斗六市,土地,海豐崙段朱丹灣小段61~90地號,318.0,住,,,1071022,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,30000,94,,0.0,0,有民情風俗因素之交易。;第一個月承租金為3萬元整，第二個月起承租金為2萬7千元整。,RPOOMLQLIINFFAP09CC
