鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
南投市,房地(土地+建物),南投縣南投市學藝路1~30號,93.95,住,,,1080214,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0960510,166.85,5,3,3,有,無,有,20000,120,,0.0,0,,RPVNMLOKKHOFFAM66CC
草屯鎮,土地,新豐段1981~2010地號,140.99,,鄉村區,乙種建築用地,1080214,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,6000,43,,0.0,0,,RPSNMLPKKHOFFBM56CC
草屯鎮,土地,中興段271~300地號,2514.0,住,,,1080217,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,有,91200,36,,0.0,0,,RPSNMLKLKHOFFBM78CC
草屯鎮,房地(土地+建物),南投縣草屯鎮芬草路三段350巷73弄1~30號,77.0,,特定農業區,甲種建築用地,1080121,土地1建物1車位0,全,2,透天厝,住家用,鋼筋混凝土加強磚造,0700601,110.16,3,2,2,有,無,無,7500,68,,0.0,0,,RPQOMLLLKHOFFBM78CC
南投市,土地,光大段391~420地號,515.89,農,,,1080225,土地1建物0車位0,,,其他,,,,0.0,1,0,0,有,無,無,22000,43,,0.0,0,,RPVNMLPLKHOFFAM86CC
埔里鎮,土地,忠實段1~30地號,1215.84,商,,,1080301,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,58000,48,,0.0,0,,RPRNMLOJLHOFFCM09CC
南投市,土地,包尾段721~750地號,244.0,住,,,1080307,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,15000,61,,0.0,0,有民情風俗因素之交易。;,RPPOMLRJLHOFFAM56DC
草屯鎮,土地,新御史段751~780地號,208.25,住,,,1080226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,25000,120,,0.0,0,地上搭有鐵皮屋,RPWNMLMKLHOFFBM76CC
埔里鎮,房地(土地+建物),南投縣埔里鎮西安路一路1~30號,89.72,商,,,1080301,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土加強磚造,0610602,275.36,5,1,2,有,無,無,17000,62,,0.0,0,,RPQNMLLLLHOFFCM88CC
草屯鎮,土地,中興段121~150地號,1118.0,工,,,1080402,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,35000,31,,0.0,0,有民情風俗因素之交易。;,RPSNMLMJMHOFFBM09DC
草屯鎮,房地(土地+建物),南投縣草屯鎮富中路109巷19弄1~30號,77.9,住,,,1080403,土地1建物1車位0,全,3,透天厝,見其他登記事項,鋼筋混凝土造,1040714,173.24,4,2,3,有,無,有,11000,63,,0.0,0,,RPPNMLSJMHOFFBM66CC
南投市,房地(土地+建物),南投縣南投市中興路468巷1~30號,12.67,住,,,1080401,土地1建物1車位0,一層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831109,116.50999999999999,0,0,0,無,無,無,9500,82,,0.0,0,,RPQNMLLKMHOFFAM68CC
南投市,房地(土地+建物),南投縣南投市中興路391~420號,1312.79,,鄉村區,丁種建築用地,1080408,土地4建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1080117,736.73,0,0,0,無,無,無,90000,,,0.0,0,租賃起始日1080520,RPUNMLMKMHOFFAM56CC
南投市,房地(土地+建物),南投縣南投市中興路468巷1~30號,91.33,住,,,1080324,土地1建物1車位0,一層,16,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0831109,130.21,2,2,2,有,無,有,11000,84,,0.0,0,,RPOOMLOLMHOFFAM98CC
草屯鎮,房地(土地+建物),南投縣草屯鎮草溪路970巷1~30號,129.22,其他,,,1080327,土地1建物1車位0,全,1,透天厝,住家用,磚造,0550128,52.02,0,0,0,無,無,有,22500,433,,0.0,0,,RPPNMLOLMHOFFBM09CC
