鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
斗六市,房地(土地+建物),雲林縣斗六市長春路1~30號,24.05,住,,,1071229,土地1建物1車位0,一層，二層，騎樓,八層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0860109,152.47,3,1,2,有,有,8200000,53781,,0.0,0,,RPWOMLNKKHOFFAP86CA
西螺鎮,土地,三塊厝段鹿場小段781~810地號,4200.0,,特定農業區,農牧用地,1080109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9500000,2262,,0.0,0,,RPTOMLOKKHOFFCP86CA
北港鎮,土地,北港段1411~1440地號,1647.17,住,,,1071119,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,51670000,31369,,0.0,0,,RPPNMLSKKHOFFEP96CA
四湖鄉,土地,南光段931~960地號,1112.16,,一般農業區,農牧用地,1080102,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,689681,620,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLKLKHOFFEP56CA
麥寮鄉,土地,後安段391~420地號,4732.69,,一般農業區,養殖用地,1080122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5600000,1183,,0.0,0,含增建或未登記建物。;,RPRNMLMKKHOFFFP66CA
麥寮鄉,土地,泰順段601~630地號,504.16,住,,,1071231,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,12772437,25334,,0.0,0,包含公共設施保留地之交易。;,RPRNMLQLKHOFFFP17CA
莿桐鄉,土地,番子段2191~2220地號,1979.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1979000,1000,,0.0,0,375租約與108年螺六跨字第110號連結,RPVNMLKLKHOFFAP56DA
莿桐鄉,土地,番子段2191~2220地號,1979.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1979000,1000,,0.0,0,375租約與108年螺六跨字120號連結,RPWNMLKLKHOFFAP66DA
斗六市,土地,大潭段社口小段91~120地號,109.0,住,,,1080114,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5000000,45872,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQJLHOFFAP56DA
西螺鎮,土地,茄苳段841~870地號,570.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,456000,800,,0.0,0,375租約,RPWNMLSKKHOFFCP57DA
西螺鎮,土地,埤頭埧段1051~1080地號,714.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6479550,9075,,0.0,0,375租約,RPXNMLSKKHOFFCP67DA
西螺鎮,土地,茄苳段841~870地號,2891.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2312800,800,,0.0,0,375租約,RPOOMLSKKHOFFCP86DA
西螺鎮,土地,茄苳段841~870地號,3165.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3798000,1200,,0.0,0,375租約,RPPOMLSKKHOFFCP96DA
西螺鎮,土地,新宅段1051~1080地號,2919.0,,特定農業區,農牧用地,1071106,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,26490000,9075,,0.0,0,375租稅,RPQOMLSKKHOFFCP07DA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮虎興西一街181~210號,142.02,住,,,1080101,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1031206,233.54,4,3,4,有,無,7850000,33613,,0.0,0,,RPQNMLPKKHOFFDP76DA
麥寮鄉,土地,楊厝段1081~1110地號,2409.35,,一般農業區,養殖用地,1080107,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,540,,0.0,0,,RPRNMLNKKHOFFFP86DA
大埤鄉,土地,豐田段1351~1380地號,3761.0,,特定農業區,農牧用地,1080120,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3572950,950,,0.0,0,,RPVNMLMKKHOFFBP86EA
林內鄉,土地,芎蕉段991~1020地號,215.51,,鄉村區,乙種建築用地,1080121,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2200000,10208,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPRNMLSKKHOFFAP96EA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮工專路121巷1~30號,3.44,商,,,1080117,土地1建物1車位0,六層,九層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830614,29.14,1,1,1,有,有,650000,22306,,0.0,0,,RPOOMLQLKHOFFDP86DA
斗六市,土地,大潭段社口小段91~120地號,60.33,商,,,1071122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4000000,66302,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPWNMLRJLHOFFAP27DA
古坑鄉,土地,新園段391~420地號,61.47,,鄉村區,乙種建築用地,1080119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,222000,3612,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPPOMLNKKHOFFAP88DA
台西鄉,土地,五港段1081~1110地號,1453.0,,一般農業區,農牧用地,1080122,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1567000,1078,,0.0,0,,RPTNMLNKKHOFFFP96CA
麥寮鄉,土地,麥中段1231~1260地號,5688.28,,一般農業區,農牧用地,1080103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7000000,1231,,0.0,0,,RPUNMLNKKHOFFFP07CA
麥寮鄉,土地,興寮段1261~1290地號,495.14,,一般農業區,農牧用地,1080124,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,356493,720,,0.0,0,,RPPNMLOKKHOFFFP66CA
水林鄉,土地,西井段1051~1080地號,3926.1,,特定農業區,農牧用地,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3140880,800,,0.0,0,,RPSNMLNKKHOFFEP76CA
水林鄉,土地,西興段121~150地號,2802.65,,特定農業區,農牧用地,1080124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,300000,107,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVNMLNKKHOFFEP07CA
北港鎮,土地,三王段601~630地號,1582.06,,特定農業區,農牧用地,1080129,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1300000,822,,0.0,0,,RPWNMLNKKHOFFEP17CA
崙背鄉,房地(土地+建物),雲林縣崙背鄉忠孝街79巷1~30號,149.31,住,,,1071031,土地1建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,1070804,242.73,5,3,5,有,無,9600000,39550,,0.0,0,含增建或未登記建物。;,RPUOMLOKKHOFFCP96CA
西螺鎮,土地,頂湳段1141~1170地號,1000.0,,特定農業區,農牧用地,1080109,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2600000,2600,,0.0,0,,RPRNMLNKKHOFFCP09CA
西螺鎮,房地(土地+建物),雲林縣西螺鎮中山東路1~30號,99.72,住,,,1080109,土地2建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,0850111,269.03,4,1,4,有,有,5000000,18585,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLKLKHOFFCP78CA
虎尾鎮,土地,大屯子段331~360地號,2429.0,,特定農業區,農牧用地,1080110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4615000,1900,,0.0,0,,RPUNMLNKKHOFFDP86CA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮虎興西一街151~180號,164.44,住,,,1080115,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1030916,259.02,4,3,5,有,無,8800000,33974,,0.0,0,,RPRNMLOKKHOFFDP66CA
虎尾鎮,土地,明正段211~240地號,204.85,住,,,1080104,土地8建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11738200,57301,,0.0,0,,RPWNMLRKKHOFFDP47CA
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮安溪121~150號,135.16,,鄉村區,乙種建築用地,1071204,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1070803,183.93,4,2,4,有,無,7600000,41320,,0.0,0,,RPUOMLTKKHOFFDP57CA
土庫鎮,土地,崙內段901~930地號,2899.0,,特定農業區,農牧用地,1080126,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1748600,603,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLRLKHOFFDP17CA
斗六市,房地(土地+建物),雲林縣斗六市鎮東里11鄰內環路781~810號,116.0,住,,,1080113,土地2建物1車位0,全,三層,透天厝,見其他登記事項,鋼筋混凝土造,0950117,223.24,5,2,5,有,無,8800000,39419,,0.0,0,,RPWNMLNKKHOFFAP76CA
斗六市,房地(土地+建物),雲林縣斗六市久安里16鄰深圳路1~30號,96.0,,鄉村區,乙種建築用地,1080114,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1041105,175.11,4,1,3,有,無,5800000,33122,,0.0,0,,RPOOMLNKKHOFFAP68CA
斗六市,房地(土地+建物),雲林縣斗六市榴?十八街61~90號,99.05,,工業區,丁種建築用地,1080103,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0900315,221.88,4,2,3,有,無,5825000,26253,,0.0,0,,RPQNMLOKKHOFFAP88CA
斗南鎮,土地,中天段961~990地號,94.0,商,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7336000,78043,,0.0,0,買方係買清，全部稅金及代辦費用由賣主負責。,RPXNMLPLKHOFFBP27CA
斗南鎮,土地,文安段241~270地號,20.18,住,,,1071222,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,335745,16638,,0.0,0,,RPSNMLMLKHOFFBP09CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮新生一路1~30號,261.79,住,,,1080108,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,1040420,288.29,6,2,5,有,無,15700000,54459,,0.0,0,,RPPNMLPKKHOFFBP98CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮延平路二段92巷1~30號,83.0,住,,,1080118,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0680313,104.9,6,2,2,有,無,3100000,29552,,0.0,0,含增建或未登記建物。;,RPOOMLPKKHOFFBP98CA
大埤鄉,土地,田子林段2881~2910地號,1238.0,,特定農業區,農牧用地,1080119,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1980800,1600,,0.0,0,,RPPNMLTKKHOFFBP76CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮隆昌街101巷1弄1~30號,128.33,住,,,1071231,土地3建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071121,169.5,4,1,4,有,無,7580000,44720,,0.0,0,,RPQNMLPJLHOFFBP09CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮隆昌街151巷1~30號,102.0,住,,,1071231,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071121,168.28,4,1,4,有,無,7900000,46946,,0.0,0,,RPRNMLPJLHOFFBP56CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮隆昌街101巷1~30號,129.0,住,,,1071231,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071121,173.26,4,1,3,有,無,8400000,48482,,0.0,0,,RPSNMLPJLHOFFBP66CA
斗南鎮,房地(土地+建物),雲林縣斗南鎮隆昌街101巷1~30號,104.0,住,,,1071231,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1071121,164.61,4,1,3,有,無,8000000,48600,,0.0,0,,RPTNMLPJLHOFFBP76CA
斗六市,土地,崙仔段211~240地號,447.68,,鄉村區,乙種建築用地,1071129,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3774000,8430,,0.0,0,含增建或未登記建物。;,RPPNMLOKKHOFFAP78CA
斗六市,土地,崙北段121~150地號,978.83,,特定農業區,農牧用地,1080112,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,8586900,8773,,0.0,0,,RPXNMLOKKHOFFAP96CA
莿桐鄉,土地,大埔尾段2251~2280地號,1470.0,,特定農業區,農牧用地,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2340500,1592,,0.0,0,,RPOOMLOKKHOFFAP78CA
斗六市,房地(土地+建物),雲林縣斗六市國光街148巷61~90號,89.02,,鄉村區,乙種建築用地,1080114,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0700618,95.4,2,2,2,有,無,4200000,44025,,0.0,0,,RPPOMLOKKHOFFAP88CA
