鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
屏東巿,房地(土地+建物),屏東縣屏東市廣興31~60號,180.94,,鄉村區,乙種建築用地,1071224,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0811124,237.73,5,2,3,有,無,6800000,28604,,0.0,0,,RPSNMLMKKHOFFAT66CA
屏東巿,房地(土地+建物),屏東縣屏東市莊敬街二段113巷1~30號,19.68,住,,,1071227,土地1建物1車位0,三層,十三層,住宅大樓(11層含以上有電梯),國民住宅,鋼筋混凝土造,0860113,116.4,3,2,2,有,有,3100000,26632,,0.0,0,,RPVNMLMKKHOFFAT96CA
屏東巿,房地(土地+建物),屏東縣屏東市香揚巷1~30號,70.0,住,,,1080114,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0700803,85.08,4,2,3,有,無,5500000,64645,,0.0,0,,RPROMLOKKHOFFAT86CA
屏東巿,房地(土地+建物),屏東縣屏東市崇蘭里崇朝路91~120號,90.0,住,,,1080121,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,1060811,210.19,4,2,4,有,無,13990000,66559,,0.0,0,,RPVPMLSKKHOFFAT77CA
麟洛鄉,土地,農場段721~750地號,943.52,,一般農業區,農牧用地,1080122,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,2226,,0.0,0,受債權債務影響或債務抵償之交易。;,RPVNMLMLKHOFFAT07CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮永春里長榮街31~60號,62.22,住,,,1080113,土地2建物1車位0,全,二層,透天厝,住商用,加強磚造,0650511,83.16,3,1,1,有,無,1760000,21164,,0.0,0,,RPRNMLMKKHOFFCT76CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮杭州街151~180號,21.21,住,,,1071218,土地1建物1車位0,四層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850606,89.31,2,1,1,有,有,1630000,18251,,0.0,0,,RPSNMLNKKHOFFCT96CA
潮州鎮,房地(土地+建物),屏東縣潮州鎮光明路153巷1~30號,88.83,,鄉村區,乙種建築用地,1080119,土地4建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,1070625,162.87,5,2,3,有,無,6600000,40523,,0.0,0,,RPWNMLNKKHOFFCT37CA
內埔鄉,土地,豐田段31~60地號,325.36,住,,,1080103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,845936,2600,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPXNMLOKKHOFFCT57CA
潮州鎮,土地,八爺段421~450地號,9.24,,鄉村區,乙種建築用地,1080116,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84000,9091,,0.0,0,,RPUNMLNKKHOFFCT17CA
東港鎮,土地,新忠段661~690地號,140.31,其他,,,1080120,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,980000,6985,,0.0,0,,RPWNMLMKKHOFFDT37CA
琉球鄉,土地,花矸段841~870地號,992.0,其他,,,1080124,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7500000,7560,,0.0,0,,RPXNMLMKKHOFFDT47CA
東港鎮,土地,新和段571~600地號,139.13,住,,,1071218,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7365000,52936,,0.0,0,,RPRNMLSKKHOFFDT47CA
南州鄉,土地,南州段751~780地號,227.21,住,,,1080117,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4675000,20576,,0.0,0,,RPVNMLPLKHOFFDT67CA
東港鎮,房地(土地+建物),屏東縣東港鎮新學路151~180號,86.32,住,,,1071213,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0780606,161.77,4,2,3,有,無,2694520,16656,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLQLKHOFFDT27CA
南州鄉,土地,米崙段61~90地號,1514.61,,一般農業區,農牧用地,1071203,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1070000,706,,0.0,0,,RPQNMLRLKHOFFDT37CA
新園鄉,房地(土地+建物),屏東縣新園鄉環中路31~60號,44.45,,鄉村區,乙種建築用地,1080105,土地6建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070827,141.48,3,2,2,有,無,4700000,33220,,0.0,0,,RPRNMLOJLHOFFDT07CA
新園鄉,房地(土地+建物),屏東縣新園鄉環中路31~60號,44.17,,鄉村區,乙種建築用地,1071214,土地6建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070827,139.64,3,2,2,有,無,4800000,34374,,0.0,0,,RPSNMLOJLHOFFDT17CA
新園鄉,房地(土地+建物),屏東縣新園鄉環中路31~60號,54.91,,鄉村區,乙種建築用地,1071219,土地6建物1車位0,五層，見其他登記事項,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070827,182.14000000000001,3,2,2,有,無,5500000,30197,,0.0,0,,RPPOMLOJLHOFFDT96CA
東港鎮,土地,東新段1~30地號,695.14,工,,,1080108,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4681000,6734,,0.0,0,向政府機關承購之案件。;,RPTNMLRJLHOFFDT57CA
恆春鎮,土地,鼻子頭段91~120地號,408.0,,國家公園區,,1071008,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1550400,3800,,0.0,0,,RPSNMLNKKHOFFET17CA
獅子鄉,土地,草埔段1111~1140地號,51.33,,山坡地保育區,農牧用地,1071127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23459,457,,0.0,0,協議價購,RPOPMLKLKHOFFFT86CA
獅子鄉,土地,草埔段1111~1140地號,51.33,,山坡地保育區,農牧用地,1071127,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,23459,457,,0.0,0,協議價購,RPPPMLKLKHOFFFT96CA
長治鄉,土地,潭頭段391~420地號,324.68,住,,,1080116,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3800000,11704,,0.0,0,含增建或未登記建物。;,RPRNMLSKKHOFFAT27DA
里港鄉,土地,過江段511~540地號,144.0,住,,,1071226,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1584000,11000,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLNKKHOFFBT76DA
佳冬鄉,土地,佳興段961~990地號,2349.47,農,,,1080110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,681,,0.0,0,,RPQNMLOKKHOFFFT37EA
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉中山路二段451~480號,48.17,其他,,,1071215,土地2建物2車位0,全,三層,透天厝,住商用,加強磚造,0660115,173.25,4,2,4,有,無,2600000,15007,,0.0,0,,RPRNMLOKKHOFFFT27CA
枋寮鄉,房地(土地+建物),屏東縣枋寮鄉中山路三段115巷114弄1~30號,75.0,,一般農業區,甲種建築用地,1071224,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0820811,117.54,3,2,3,有,無,1800000,15314,,0.0,0,,RPSNMLPKKHOFFFT47CA
佳冬鄉,土地,佳興段31~60地號,350.45,住,,,1080115,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5256750,15000,,0.0,0,,RPRNMLSKKHOFFFT67CA
恆春鎮,土地,城南段1141~1170地號,10.45,其他,,,1080123,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,470000,44976,,0.0,0,,RPRNMLNKKHOFFET07CA
新園鄉,房地(土地+建物),屏東縣新園鄉環中路31~60號,41.02,,鄉村區,乙種建築用地,1071215,土地6建物1車位0,三層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070827,132.22,3,2,2,有,無,4000000,30253,,0.0,0,,RPQOMLOJLHOFFDT07CA
新園鄉,房地(土地+建物),屏東縣新園鄉環中路31~60號,39.91,,鄉村區,乙種建築用地,1071215,土地6建物1車位0,四層,五層,華廈(10層含以下有電梯),見其他登記事項,見其他登記事項,1070827,123.9,3,2,2,有,無,4200000,33898,,0.0,0,,RPOOMLOJLHOFFDT86CA
