編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPXNMLSJMHOFFCC66DC,17,122.65,商業用,鋼筋混凝土造,90年9月28日,五層,
RPSNMLRLLHOFFCC78DC,20,239.00,商業用,鋼筋混凝土造,87年12月10日,十二層,
RPUNMLQJLHOFFCC58CC,6,85.00,見其他登記事項,鋼筋混凝土造,101年12月5日,二層,
RPUNMLQJLHOFFCC58CC,6,71.47,見其他登記事項,鋼筋混凝土造,101年12月5日,二層,
RPUNMLQJLHOFFCC58CC,6,.09,見其他登記事項,鋼筋混凝土造,101年12月5日,二層,
RPSNMLPJLHOFFBC18CC,16,126.76,住家用,鋼筋混凝土造,91年9月24日,七層,
RPPNMLMJMHOFFBC67CC,49,4154.85,見其他登記事項,鋼筋混凝土造,58年11月10日,二層,
RPRNMLSJLHOFFBC38CC,20,130.32,住家用,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLQKLHOFFBC18CC,20,32.56,住家用,鋼筋混凝土造,88年1月14日,十四層,
RPPNMLNKMHOFFBC87CC,26,65.69,住家用,鋼筋混凝土造,82年8月2日,七層,
RPRNMLNKLHOFFBC08DC,29,105.63,住家用,鋼筋混凝土造,78年11月8日,五層,
RPQPMLRLLHOFFBC58CC,21,179.65,商業用,鋼筋混凝土造,87年2月19日,十三層,
RPQPMLRLLHOFFBC58CC,21,39.91,共用部份,鋼筋混凝土造,87年2月19日,十三層,
RPQPMLRLLHOFFBC58CC,21,19.23,共用部份,鋼筋混凝土造,87年2月19日,十三層,
RPQPMLRLLHOFFBC58CC,21,26.68,共用部份,鋼筋混凝土造,87年2月19日,十三層,
RPQNMLQKMHOFFBC28CC,88,40.59,商業用,磚造,20年1月1日,三層,
RPSNMLKMMHOFFBC08CC,88,82.71,住商用,加強磚造,20年5月12日,三層,
RPQNMLSKMHOFFBC48CC,45,561.98,見其他登記事項,鋼筋混凝土造,63年3月18日,二層,
RPRNMLSKMHOFFBC58CC,68,694.21,工業用,鋼筋混凝土造,40年1月1日,一層,
RPPNMLKLMHOFFCC77CC,10,28.50,見其他登記事項,鋼筋混凝土造,97年10月3日,四層,
RPQNMLMLLHOFFBC87CC,23,46.58,住家用,鋼筋混凝土造,85年4月26日,十六層,
RPSNMLSKMHOFFBC68CC,40,81.82,住家用,鋼筋混凝土造,68年2月28日,五層,
RPWNMLPLMHOFFBC88CC,23,81.61,住家用,鋼筋混凝土造,85年3月9日,十五層,
RPOOMLPLMHOFFBC18CC,20,95.34,住家用,鋼筋混凝土造,88年1月14日,十六層,
RPXNMLPLMHOFFBC98CC,23,77.82,住家用,鋼筋混凝土造,85年7月11日,十二層,
RPTNMLSKMHOFFBC78CC,70,98.35,住商用,鋼筋混凝土加強磚造,37年10月1日,三層,
