編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLTKKHOFFAV47DA,40,107.52,住家用,加強磚造,68年3月20日,二層,一層 二層
RPQNMLNKKHOFFAV76CA,43,113.49,住商用,見其他登記事項,65年5月18日,三層,一層 二層 三層 騎樓
RPRNMLOKKHOFFDV27CA,11,134.64,見其他登記事項,見其他登記事項,97年5月22日,三層,一層 二層 三層
RPQNMLPKKHOFFDV27CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPQNMLPKKHOFFDV27CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,七層
RPRNMLKLKHOFFAV66CA,21,223.50,住家用,鋼筋混凝土造,87年6月3日,三層,一層 二層 三層
RPPNMLKLKHOFFAV09CA,5,277.89,住家用,見其他登記事項,102年9月5日,三層,一層 二層 三層 屋頂突出物
RPRNMLTKKHOFFDV77CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,五層
RPRNMLTKKHOFFDV77CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPSNMLTKKHOFFDV87CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,七層
RPSNMLTKKHOFFDV87CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPXNMLRLKHOFFAV97CA,5,304.13,住家用,見其他登記事項,102年8月22日,三層,一層 二層 三層
RPRNMLMLKHOFFAV86CA,23,223.19,住家用,鋼筋混凝土造,84年12月26日,三層,一層 二層 三層
RPTNMLLKLHOFFAV96CA,21,64.72,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,一層
RPTNMLLKLHOFFAV96CA,21,7.92,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,
RPTNMLLKLHOFFAV96CA,21,14.61,見其他登記事項,鋼筋混凝土造,86年9月26日,五層,
RPQNMLPLKHOFFDV37CA,24,31.54,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,六層
RPQNMLPLKHOFFDV37CA,24,6.07,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPPNMLNLKHOFFAV76CA,23,24.58,見其他登記事項,鋼筋混凝土造,85年1月10日,三層,二層
RPPNMLNLKHOFFAV76CA,23,5.94,見其他登記事項,鋼筋混凝土造,85年1月10日,三層,
RPPNMLKLLHOFFBV66CA,35,209.16,見其他登記事項,加強磚造,73年2月22日,三層,一層 二層 三層 騎樓
RPSNMLMLKHOFFAV96CA,,92.00,住家用,見其他登記事項,,一層,一層 騎樓
RPPNMLOKLHOFFBV07DA,38,82.65,住家用,鋼筋混凝土加強磚造,70年1月15日,二層,一層 二層
RPUNMLMLKHOFFAV17CA,40,119.80,住家用,加強磚造,68年7月17日,二層,一層 二層 騎樓
RPRNMLPLKHOFFAV17CA,,201.12,見其他登記事項,見其他登記事項,107年10月22日,三層,一層 二層 三層 見其他登記事項
RPUNMLLKLHOFFAV07CA,21,179.58,住家用,鋼筋混凝土造,87年5月26日,三層,一層 二層 三層
RPQNMLRLKHOFFAV27CA,38,110.88,住家用,加強磚造,69年10月6日,二層,一層 二層 騎樓
RPVNMLPLKHOFFAV57CA,,301.11,見其他登記事項,見其他登記事項,107年11月7日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPXNMLPLKHOFFAV77CA,,297.51,見其他登記事項,見其他登記事項,107年11月7日,四層,一層 二層 三層 四層 屋頂突出物 騎樓
RPUNMLQLKHOFFAV57CA,41,112.14,住家用,見其他登記事項,66年10月3日,二層,一層 二層 騎樓
RPQOMLRLKHOFFAV37CA,37,91.53,住家用,鋼筋混凝土造,70年10月21日,七層,六層
RPTNMLPLKHOFFAV47DA,8,2107.35,見其他登記事項,見其他登記事項,100年6月24日,五層,一層 二層 三層 四層 五層 屋頂突出物
RPXNMLLKLHOFFAV37CA,56,309.30,見其他登記事項,見其他登記事項,51年10月18日,三層,一層 二層 三層 騎樓
RPPNMLRLKHOFFAV17CA,24,109.58,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,二層
RPPNMLRLKHOFFAV17CA,24,14.08,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPPNMLRLKHOFFAV17CA,24,19.35,見其他登記事項,鋼筋混凝土造,84年2月17日,八層,
RPPOMLPLKHOFFAV07CA,46,328.02,商業用,加強磚造,62年5月26日,三層,一層 二層 三層 騎樓
RPRNMLSKLHOFFAV47CA,23,180.64,住商用,鋼筋混凝土造,84年12月26日,三層,一層 二層 三層 騎樓
RPQNMLOJLHOFFAV86CA,23,32.66,見其他登記事項,見其他登記事項,84年10月4日,十二層,八層
RPQNMLOJLHOFFAV86CA,23,9.33,見其他登記事項,見其他登記事項,84年10月4日,十二層,
RPRNMLOJLHOFFAV96CA,40,92.59,住家用,加強磚造,68年3月27日,二層,一層 二層
RPRNMLQLKHOFFAV27CA,46,90.09,住家用,見其他登記事項,62年4月26日,二層,一層 二層 騎樓
RPSNMLQLKHOFFAV37CA,7,178.15,住家用,見其他登記事項,100年9月28日,三層,一層 二層 三層
RPPNMLQJLHOFFAV96CA,37,93.76,住家用,鋼筋混凝土造,70年10月21日,七層,二層
RPPNMLQJLHOFFAV96CA,,14.92,見其他登記事項,鋼筋混凝土造,,一層,
RPPNMLQJLHOFFAV96CA,37,16.28,見其他登記事項,鋼筋混凝土造,70年10月21日,七層,
RPPNMLRJLHOFFDV37CA,24,33.46,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,八層
RPPNMLRJLHOFFDV37CA,24,7.59,見其他登記事項,鋼筋混凝土造,83年9月30日,八層,
RPSNMLPJLHOFFAV17CA,,206.98,見其他登記事項,見其他登記事項,107年7月24日,三層,一層 二層 三層 見其他登記事項
