鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
安樂區,房地(土地+建物),基隆市安樂區基金三路61~90號,244.5,住,,,1020415,土地1建物2車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0880406,359.38,0,0,0,無,無,無,90000,250,,0.0,0,租賃層次1至4層,RPQNMLPJNHIFFCC77DC
暖暖區,房地(土地+建物),基隆市暖暖區源遠路151~180號,17.01,住,,,1020504,土地1建物1車位0,三層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,93.36,3,2,1,有,有,無,7500,80,,0.0,0,,RPVNMLQJNHIFFCC38DC
七堵區,建物,基隆市七堵區明德一路1~30號,0.0,商,,,1020503,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840908,116.26,3,2,2,有,有,無,12000,103,,0.0,0,,RPXNMLTJNHIFFCC88DC
七堵區,房地(土地+建物),基隆市七堵區工建路1~30號,6389.0,工,,,1020502,土地1建物1車位0,二層,2,廠辦,工業用,鋼筋混凝土造,0760429,2783.47,0,0,2,有,有,無,357000,128,,0.0,0,,RPSOMLPKNHIFFCC08CC
七堵區,房地(土地+建物),基隆市七堵區工建路1~30號,6389.0,工,,,1020508,土地1建物1車位0,一層,2,廠辦,工業用,鋼筋混凝土造,0760429,2541.48,0,0,2,有,有,無,370000,146,,0.0,0,,RPTOMLPKNHIFFCC18CC
安樂區,房地(土地+建物),基隆市安樂區麥金路391~420號,31.5,住,,,1020412,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0670809,61.41,3,2,2,有,無,無,9000,147,,0.0,0,,RPRNMLKLNHIFFCC47CC
安樂區,房地(土地+建物),基隆市安樂區樂利二街62巷61~90號,64.81,住,,,1020515,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841002,148.96,3,2,2,有,有,無,11000,74,,0.0,0,,RPOOMLMLNHIFFCC57DC
仁愛區,房地(土地+建物),基隆市仁愛區忠二路1~30號,79.8,商,,,1020501,土地2建物1車位0,二層,5,公寓(5樓含以下無電梯),,,,365.88,0,0,3,有,無,無,35000,96,,0.0,0,,RPPNMLQLNHIFFBC87DC
暖暖區,房地(土地+建物),基隆市暖暖區源遠路151~180號,11.15,住,,,1020501,土地1建物1車位0,十一層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,70.44,3,2,2,有,有,無,10000,142,,0.0,0,,RPUNMLSLNHIFFCC68DC
安樂區,房地(土地+建物),基隆市安樂區麥金路421巷31~60號,28.26,住,,,1020510,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),國民住宅,鋼筋混凝土造,0670809,61.41,3,1,1,有,無,無,4500,73,,0.0,0,,RPTNMLKMNHIFFCC77CC
暖暖區,房地(土地+建物),基隆市暖暖區源遠路151~180號,20.53,住,,,1020531,土地1建物1車位0,八層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850309,104.19,3,2,2,有,有,無,9000,86,,0.0,0,含管理費、稅金或水電等費用。租賃範圍不含車位,RPSOMLLMNHIFFCC87CC
安樂區,建物,基隆市安樂區基金一路91~120號,0.0,住,,,1020603,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840127,122.61,3,2,2,有,有,無,8000,65,,0.0,0,,RPPNMLTJOHIFFCC18DC
信義區,房地(土地+建物),基隆市信義區東信路61~90號,51.92,住,,,1020520,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0690620,176.1,0,1,1,有,無,無,16000,91,,0.0,0,,RPQNMLOKOHIFFBC67CC
中正區,房地(土地+建物),基隆市中正區觀海街181~210號,16.76,住,,,1020527,土地2建物1車位0,十六層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880114,89.93,2,2,2,有,有,有,8000,89,,0.0,0,"每月租金新台幣捌千元內含680元管理費,由出租方負擔繳納",RPRNMLOKOHIFFBC77CC
仁愛區,建物,基隆市仁愛區孝一路61~90號,0.0,,,,1020516,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0671124,100.66,0,0,0,無,無,無,7000,70,,0.0,0,,RPRNMLPKOHIFFBC87CC
中正區,建物,基隆市中正區信三路12巷1~30號,0.0,,,,1020524,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740216,116.72,2,1,1,有,無,無,5000,43,,0.0,0,,RPSNMLSKOHIFFBC28CC
七堵區,建物,基隆市七堵區明德二路1巷91~120號,0.0,住,,,1020615,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0740729,92.34,3,2,2,有,無,有,8000,87,,0.0,0,,RPTOMLSKOHIFFCC68DC
暖暖區,建物,基隆市暖暖區東碇路511~540號,0.0,住,,,1020521,土地0建物1車位0,五層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0861117,57.17999999999999,1,1,1,有,有,有,7000,122,,0.0,0,,RPTNMLSKOHIFFCC48CC
暖暖區,建物,基隆市暖暖區暖暖街1~30號,0.0,住,,,1020525,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0821119,124.67999999999999,3,2,2,有,無,無,7000,56,,0.0,0,,RPWNMLSKOHIFFCC78CC
安樂區,房地(土地+建物)+車位,基隆市安樂區中和路85巷1~30號,17.15,住,,,1020610,土地1建物1車位1,三層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860508,84.76,3,2,2,有,有,有,8000,94,升降機械,0.0,0,,RPOOMLPLOHIFFCC87CC
七堵區,建物,基隆市七堵區明德一路151~180號,0.0,商,,,1020620,土地0建物1車位0,二層,3,公寓(5樓含以下無電梯),住家用,加強磚造,,147.0,0,0,3,無,無,無,20000,136,,0.0,0,租2~3樓。,RPTOMLPLOHIFFCC38CC
仁愛區,建物,基隆市仁愛區獅球路1~30號,5.0,住,,,1020701,土地0建物1車位0,全,2,透天厝,住商用,加強磚造,0480401,31.62,1,0,1,有,無,無,7000,221,,0.0,0,,RPSNMLQLOHIFFBC18CC
