編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPRNMLNKNHIFFAU66CC,28,155.27,住家用,鋼筋混凝土造,74年9月9日,二層,
RPTOMLSJNHIFFAU57EC,17,71.44,住家用,鋼筋混凝土造,85年3月6日,五層,
RPTOMLSJNHIFFAU57EC,17,16.23,共有部份,鋼筋混凝土造,85年3月6日,五層,
RPUOMLSJNHIFFAU67EC,18,73.10,住家用,鋼筋混凝土造,83年10月28日,十四層,
RPUOMLSJNHIFFAU67EC,18,20.01,共有部份,鋼筋混凝土造,83年10月28日,十四層,
RPUNMLQJNHIFFAU17CC,19,140.24,住家用,鋼筋混凝土造,83年7月15日,二層,
RPTNMLQJNHIFFAU07CC,20,25.70,住家用,鋼筋混凝土造,82年1月20日,五層,
RPTNMLMJNHIFFAU76DC,,72.70,住家用,鋼筋混凝土造,,一層,
RPWNMLQJNHIFFAU37CC,17,239.54,住商用,鋼筋混凝土造,85年1月25日,四層,
RPQNMLKKNHIFFAU09EC,19,55.08,住家用,鋼筋混凝土造,83年8月31日,七層,
RPQNMLKKNHIFFAU09EC,19,46.52,共有部份,鋼筋混凝土造,83年8月31日,七層,
RPVNMLQJNHIFFAU27CC,15,44.96,住家用,鋼筋混凝土造,87年5月7日,十層,
RPVNMLQJNHIFFAU27CC,15,10.64,共有部份,鋼筋混凝土造,87年5月7日,十層,
RPTPMLNJNHIFFAU17EC,20,179.22,住家用,鋼筋混凝土造,82年1月9日,七層,
RPTPMLNJNHIFFAU17EC,20,10.27,共有部份,鋼筋混凝土造,82年1月9日,七層,
RPTPMLNJNHIFFAU17EC,20,10.21,共有部份,鋼筋混凝土造,82年1月9日,七層,
RPTPMLNJNHIFFAU17EC,20,20.06,共有部份,鋼筋混凝土造,82年1月9日,七層,
RPRNMLQKNHIFFAU07DC,17,74.81,商業用,鋼筋混凝土造,85年9月12日,五層,
RPRNMLQKNHIFFAU07DC,17,17.49,共有部份,鋼筋混凝土造,85年9月12日,五層,
RPOPMLRKNHIFFAU96CC,20,128.32,住家用,鋼筋混凝土造,82年1月11日,九層,
RPOPMLRKNHIFFAU96CC,20,24.80,共有部份,鋼筋混凝土造,82年1月11日,九層,
RPPPMLRKNHIFFAU07CC,25,48.41,住家用,鋼筋混凝土造,77年2月8日,六層,
RPPPMLRKNHIFFAU07CC,25,14.14,共有部份,鋼筋混凝土造,77年2月8日,六層,
RPWNMLQKNHIFFAU57DC,3,654.00,商業用,鋼筋混凝土造,99年7月28日,五層,
RPWNMLQKNHIFFAU57DC,3,636.00,商業用,鋼筋混凝土造,99年7月28日,五層,
RPXNMLQKNHIFFAU67DC,3,135.00,商業用,鋼筋混凝土造,99年7月28日,五層,
RPSNMLQKNHIFFAU17DC,26,239.56,住商用,鋼筋混凝土造,75年12月8日,三層,
RPOOMLQKNHIFFAU86DC,3,86.00,商業用,鋼筋混凝土造,99年7月28日,五層,
RPOOMLKLNHIFFAU88CC,35,74.51,住商用,鋼筋混凝土加強磚造,67年6月21日,二層,
RPRNMLRKNHIFFAU07CC,34,111.62,住商用,鋼筋混凝土造,68年8月1日,三層,
RPQNMLQKNHIFFAU96DC,23,91.05,住商用,鋼筋混凝土造,79年5月24日,七層,
RPQNMLQKNHIFFAU96DC,23,14.80,共有部份,鋼筋混凝土造,79年5月24日,七層,
RPXNMLSLNHIFFAU87CC,6,90.27,見其他登記事項,見其他登記事項,96年8月16日,一層,
RPWNMLSLNHIFFAU77CC,46,92.72,住家用,鋼筋混凝土造,56年6月3日,一層,
RPPOMLSLNHIFFAU17CC,16,125.40,住家用,鋼筋混凝土造,86年8月1日,七層,
RPPOMLSLNHIFFAU17CC,16,45.05,共有部份,鋼筋混凝土造,86年8月1日,七層,
RPQOMLSLNHIFFAU27CC,18,149.97,住家用,鋼筋混凝土造,84年3月2日,十七層,
RPQOMLSLNHIFFAU27CC,18,67.79,共有部份,鋼筋混凝土造,84年3月2日,十七層,
RPROMLNJOHIFFAU76CC,34,122.94,住家用,鋼筋混凝土加強磚造,68年9月24日,二層,
RPVOMLRJOHIFFAU67DC,3,395.00,商業用,鋼筋混凝土造,99年7月28日,五層,
RPVOMLRJOHIFFAU67DC,3,69.20,共有部份,鋼筋混凝土造,99年7月28日,七層,
RPVOMLRJOHIFFAU67DC,3,190.00,共有部份,鋼筋混凝土造,99年7月28日,五層,
