鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
彰化市,房地(土地+建物),彰化縣彰化市三民路403巷1~30號,50.0,住,,,1020501,土地1建物1車位0,全,3,透天厝,住商用,加強磚造,0680808,126.0,4,2,3,有,無,有,14000,111,,0.0,0,,RPPOMLLJNHIFFAN18CC
彰化市,建物,彰化縣彰化市中山路一段556巷21弄1~30號,0.0,住,,,1020416,土地0建物1車位0,七層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0831004,112.78,3,2,2,有,有,有,10000,89,,0.0,0,,RPROMLNJNHIFFAN58CC
彰化市,房地(土地+建物),彰化縣彰化市中山路一段395巷61~90號,78.0,住,,,1020501,土地0建物0車位0,全,3,透天厝,住家用,加強磚造,0661213,83.96,5,0,5,有,無,有,5500,66,,0.0,0,,RPXNMLNJNHIFFAN56DC
和美鎮,房地(土地+建物),彰化縣和美鎮湖北路121~150號,1671.12,農,特定農業區,甲種建築用地,1020501,土地2建物2車位0,一層,1,倉庫,住家用,見其他登記事項,1010817,868.05,0,0,0,無,無,無,32000,,,0.0,0,,RPQNMLRJNHIFFBN98DC
埤頭鄉,房地(土地+建物),彰化縣埤頭鄉斗苑東路31~60號,84.0,,特定農業區,甲種建築用地,1020510,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0690628,108.23,2,2,2,有,無,無,6800,63,,0.0,0,,RPTNMLKKNHIFFFN98CC
二林鎮,土地,儒田段361~390地號,2271.06,農,,,1020327,土地2建物0車位0,,,其他,,,,0.0,0,1,1,有,無,有,40000,18,,0.0,0,含增建或未登記建物。第四年起租金為新台幣4萬5千元。,RPWNMLNKNHIFFGN07CC
埔鹽鄉,土地,三省段571~600地號,2289.0,,特定農業區,農牧用地,1020430,土地1建物0車位0,,,其他,,,,0.0,0,0,0,無,無,無,28000,12,,0.0,0,,RPQNMLKLNHIFFHN98CC
溪湖鎮,房地(土地+建物),彰化縣溪湖鎮崙子腳路31~60號,80.0,住,,,1020505,土地1建物1車位0,全,2,透天厝,住商用,加強磚造,0730706,97.2,3,2,2,有,無,無,8500,87,,0.0,0,,RPWNMLKLNHIFFHN96CC
和美鎮,房地(土地+建物),彰化縣和美鎮南陵路497巷1~30號,88.0,住,特定農業區,甲種建築用地,1020516,土地1建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0831124,132.04,4,2,3,有,無,無,7500,57,,0.0,0,,RPPNMLKLNHIFFBN38DC
