鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
宜蘭市,建物,宜蘭縣宜蘭市泰山路437巷27弄1~30號,0.0,住,,,1070505,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,0880303,200.58,4,2,3,有,無,有,15000,75,,0.0,0,,RPSPMLPKNHNFFBG98CC
羅東鎮,房地(土地+建物)+車位,宜蘭縣羅東鎮站前南路61~90號,23.55,住,,,1070510,土地1建物1車位1,六層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850216,86.42,3,1,2,有,有,無,13000,150,升降機械,0.0,0,,RPQOMLPKNHNFFAG78EC
宜蘭市,建物,宜蘭縣宜蘭市文化路61~90號,0.0,住,,,1070430,土地0建物1車位0,五層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830806,83.4,2,2,2,有,有,有,12000,144,,0.0,0,,RPOPMLQKNHNFFBG68CC
五結鄉,建物,宜蘭縣羅東鎮孝威南路1~30號,0.0,,特定農業區,甲種建築用地,1070515,土地0建物1車位0,八層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840524,25.54,1,1,1,有,無,有,6000,235,,0.0,0,,RPOOMLRKNHNFFAG58CC
冬山鄉,房地(土地+建物),宜蘭縣冬山鄉水源路20巷1~30號,97.85,,特定農業區,甲種建築用地,1070512,土地3建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1020930,182.04,4,3,4,有,無,無,16000,88,,0.0,0,,RPROMLRKNHNFFAG09EC
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中華路241~270號,122.11,住,,,1070515,土地1建物1車位0,一層,3,店面(店鋪),見其他登記事項,鋼筋混凝土造,0960604,59.13,0,0,0,無,無,無,17000,288,,0.0,0,,RPSOMLRKNHNFFAG56EC
五結鄉,建物,宜蘭縣五結鄉中興路三段331~360號,0.0,住,,,1070515,土地0建物1車位0,全,3,透天厝,住家用,鋼筋混凝土造,1001222,181.83,3,2,2,有,無,有,21000,115,,0.0,0,,RPRNMLSKNHNFFAG88CC
五結鄉,建物,宜蘭縣五結鄉清水路1~30號,12.87,住,,,1070516,土地0建物1車位0,二層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960705,98.58,1,1,1,有,有,有,13000,132,坡道平面,28.56,0,,RPSNMLLLNHNFFAG38CC
羅東鎮,建物,宜蘭縣羅東鎮和平路91~120號,0.0,商,,,1070518,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830909,62.18,3,2,2,有,無,有,9000,145,,0.0,0,,RPSOMLLLNHNFFAG48CC
