鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
北區,房地(土地+建物),臺南市北區成功路511~540號,6.56,商,,,1070316,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0710805,73.72999999999999,2,2,2,有,有,3350000,45436,,0.0,0,,RPVOMLLKNHNFFAD18CA
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段331~360號,12.03,商,,,1070417,土地1建物1車位1,十六層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,156.74,3,2,2,有,有,8130000,59248,坡道平面,30.66,660000,,RPQNMLOKNHNFFAD87CA
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段301~330號,8.99,商,,,1070410,土地1建物1車位1,十七層,二十三層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,120.72,2,1,1,有,有,5850000,57628,坡道平面,30.66,660000,,RPRNMLOKNHNFFAD97CA
安平區,土地,金城段1~30地號,408.0,住,,,1070423,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,41345700,101338,,0.0,0,,RPWNMLOKNHNFFAD48CA
北區,房地(土地+建物),臺南市北區大和路181~210號,132.69,其他,,,1070423,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,0790327,298.8,3,1,2,有,無,9200000,30790,,0.0,0,,RPVOMLOKNHNFFAD48CA
中西區,房地(土地+建物),臺南市中西區五妃街241~270號,9.81,住,,,1070412,土地1建物1車位0,七層,八層,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,0931203,56.61,2,1,1,有,有,3100000,54761,,0.0,0,,RPOPMLOKNHNFFAD87CA
北區,房地(土地+建物),臺南市北區文賢路735巷31~60號,93.02,住,,,1070411,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0701029,128.64,4,2,2,有,無,5700000,44310,,0.0,0,親友、員工或其他特殊關係間之交易。,RPVOMLPKNHNFFAD58CA
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段301~330號,11.48,商,,,1070313,土地1建物1車位1,六層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051109,158.97,3,2,2,有,有,6680000,46585,坡道平面,31.89,760000,,RPXOMLPKNHNFFAD78CA
安平區,房地(土地+建物)+車位,臺南市安平區國平路552巷91~120號,24.74,住,,,1070405,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800624,170.12,3,2,2,有,有,5250000,30861,坡道平面,0.0,0,,RPSQMLPKNHNFFAD48CA
安平區,房地(土地+建物),臺南市安平區健康路三段301~330號,7.31,商,,,1070331,土地1建物1車位0,十二層,二十七層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1051109,85.78,3,2,2,有,有,4280000,49895,,0.0,0,,RPTPMLPKNHNFFAD48CA
安平區,房地(土地+建物),臺南市安平區育平七街1~30號,16.65,住,,,1070326,土地1建物1車位0,四層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850816,103.56,2,2,1,有,有,3000000,28969,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOQMLPKNHNFFAD08CA
中西區,土地,康樂段271~300地號,58.0,商,,,1070403,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2256200,38900,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLSKNHNFFAD68CA
安平區,土地,金城段61~90地號,92.0,住,,,1070320,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5050000,54891,,0.0,0,,RPVNMLTKNHNFFAD88CA
北區,土地,大興段91~120地號,153.91,其他,,,1070321,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,864996,5620,,0.0,0,包含公共設施保留地之交易。,RPQNMLMLNHNFFAD77CA
安平區,房地(土地+建物)+車位,臺南市安平區健康路三段331~360號,11.97,商,,,1070411,土地1建物1車位1,十三層,二十六層,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,1060124,152.67000000000002,3,2,2,有,有,7300000,50741,坡道平面,26.54,900000,,RPRNMLPLNHNFFAD18CA
中西區,房地(土地+建物),臺南市中西區大仁街121~150號,91.0,住,,,1070411,土地4建物1車位0,全,二層,透天厝,住家用,加強磚造,0580920,155.82,4,1,2,有,無,4800000,30805,,0.0,0,,RPORMLKMNHNFFAD87CA
安平區,房地(土地+建物)+車位,臺南市安平區文平路181~210號,28.58,商,,,1070403,土地1建物1車位2,二十層,二十一層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0960815,373.22,4,1,3,有,有,24500000,65645,坡道平面,48.44,0,含增建或未登記建物。;,RPPNMLLMNHNFFAD67CA
中西區,土地,郡王祠段601~630地號,246.71,商,,,1070222,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,38000000,154027,,0.0,0,含增建或未登記建物。;,RPQQMLOJOHNFFAD18CA
北區,房地(土地+建物),臺南市北區長榮路四段31巷1~30號,40.91,住,,,1070407,土地2建物1車位0,五層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0731224,154.11,3,3,2,有,有,4150000,26929,,0.0,0,,RPTOMLRJOHNFFAD58CA
安南區,土地,淵東段721~750地號,13.33,其他,,,1070503,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,84680,6353,,0.0,0,,RPPNMLOKNHNFFBD87CA
安南區,房地(土地+建物),臺南市安南區長安里長溪路三段91~120號,66.15,住,,,1070424,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土造,0820225,89.04,4,2,3,有,無,6600000,74124,,0.0,0,,RPXNMLRKNHNFFBD98CA
安南區,土地,海西段451~480地號,4754.02,農,,,1070312,土地20建物0車位0,,,其他,,,,0.0,0,0,0,有,無,20133260,4235,,0.0,0,,RPPOMLLLNHNFFBD77CA
安南區,土地,砂崙段391~420地號,3068.15,其他,,,1070305,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,4889,,0.0,0,,RPUOMLLLNHNFFBD28CA
安南區,房地(土地+建物),臺南市安南區義安街1~30號,417.4,住,,,1070213,土地7建物3車位0,全,二層,透天厝,住商用,加強磚造,0711022,430.02,2,7,3,有,無,16300000,37905,,0.0,0,,RPPNMLRLNHNFFBD28CA
安南區,土地,州南段1591~1620地號,772.28,住,,,1070309,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,51394200,66549,,0.0,0,,RPRNMLTLNHNFFBD68CA
安南區,土地,安和段601~630地號,431.47,工,,,1070403,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,19650000,45542,,0.0,0,包含公共設施保留地之交易。;公共設施保留地每坪8萬元工業區每坪15萬7000元,RPROMLOJOHNFFBD18CA
東區,房地(土地+建物),臺南市東區裕義路271~300號,99.27,住,,,1070403,土地2建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土構造,1030519,246.91,4,2,4,有,無,17500000,70876,,0.0,0,含增建或未登記建物。,RPSNMLMKNHNFFCD08CA
東區,房地(土地+建物),臺南市東區中華東路二段151~180號,2.96,商,,,1070408,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土構造,0970229,33.89,1,0,1,有,有,1600000,47212,,0.0,0,,RPTNMLMKNHNFFCD18CA
東區,土地,裕東段1111~1140地號,169.36,住,,,1070427,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,15000000,88569,,0.0,0,,RPUNMLMKNHNFFCD28CA
東區,房地(土地+建物)+車位,臺南市東區中華東路二段243巷31~60號,21.33,住,,,1070421,土地1建物1車位1,二層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0841111,142.01,3,2,2,有,有,5000000,35209,坡道平面,0.0,0,,RPUOMLOKNHNFFCD58CA
東區,房地(土地+建物),臺南市東區崇明路121~150號,11.11,住,,,1070416,土地1建物1車位0,一層，二層，騎樓,十六層,店面(店鋪),住商用,鋼筋混凝土構造,0850203,116.25,0,2,2,有,有,10300000,88602,,0.0,0,,RPVOMLOKNHNFFCD68CA
東區,房地(土地+建物),臺南市東區長榮路一段241~270號,3.06,商,,,1070429,土地2建物1車位0,七層,十二層,套房(1房1廳1衛),商業用,鋼筋混凝土構造,0821216,36.28,1,0,1,有,有,1000000,27563,,0.0,0,,RPQNMLPKNHNFFCD18CA
東區,土地,自由段1~30地號,124.48,住,,,1070413,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,78728,,0.0,0,,RPOOMLQKNHNFFCD18CA
東區,房地(土地+建物)+車位,臺南市東區崇善里崇善八街61~90號,19.77,住,,,1070402,土地1建物1車位1,八層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土構造,0850727,131.58,3,2,1,有,有,5260000,39976,坡道平面,0.0,0,,RPOPMLRKNHNFFCD38CA
東區,房地(土地+建物),臺南市東區慶東街87巷1~30號,39.4,住,,,1070501,土地4建物1車位0,一層，夾層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土構造,0840503,108.56,4,1,3,有,有,5500000,50663,,0.0,0,,RPQNMLLLNHNFFCD87CA
東區,房地(土地+建物),臺南市東區慶東街87巷1~30號,33.6,住,,,1070426,土地2建物2車位0,一層，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土構造,0840811,135.78,6,2,3,有,有,5800000,42716,,0.0,0,,RPRNMLLLNHNFFCD97CA
東區,房地(土地+建物)+車位,臺南市東區崇善五街7巷1~30號,21.74,住,,,1070330,土地1建物1車位1,四層,十三層,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0951122,100.06,1,2,1,有,有,5300000,52968,坡道平面,20.66,0,,RPTNMLLLNHNFFCD18CA
東區,房地(土地+建物),臺南市東區崇文里崇德二十街31~60號,106.0,住,,,1070420,土地1建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土構造,0791126,314.28,7,2,6,有,無,12500000,39773,,0.0,0,,RPVNMLNLNHNFFCD58CA
東區,房地(土地+建物),臺南市東區裕農路931~960號,99.12,住,,,1070423,土地1建物1車位0,全,四層,透天厝,見其他登記事項,見其他登記事項,0950117,253.1,4,3,6,有,無,15500000,61241,,0.0,0,含增建或未登記建物。;,RPOPMLOLNHNFFCD18CA
東區,土地,德高段151~180地號,11.35,其他,,,1070502,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,470000,41410,,0.0,0,包含公共設施保留地之交易。;,RPROMLPLNHNFFCD48CA
東區,土地,德高段151~180地號,122.67,住,,,1070502,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,11130000,90731,,0.0,0,含增建或未登記建物。;,RPSOMLPLNHNFFCD58CA
