鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中華路164巷1~30號,77.0,住,,,1070327,土地1建物1車位0,全,二層,透天厝,住家用,鋼筋混凝土加強磚造,0581127,76.96,2,2,1,有,無,5500000,71466,,0.0,0,,RPTNMLQKNHNFFAG68CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉中正路三段181~210號,10.3,住,,,1070413,土地1建物1車位0,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830610,77.61999999999999,2,1,1,有,有,2560000,32981,,0.0,0,,RPUNMLQKNHNFFAG78CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮天祥路90巷1~30號,23.03,住,,,1070421,土地1建物1車位0,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821220,94.2,3,2,2,有,有,4250000,45117,,0.0,0,,RPPOMLOKNHNFFAG18CA
三星鄉,房地(土地+建物),宜蘭縣三星鄉義洲路二段65巷25弄1~30號,128.91,,特定農業區,甲種建築用地,1070313,土地4建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1070306,193.9,4,2,4,有,無,9300000,47963,,0.0,0,,RPPNMLPKNHNFFAG18CA
羅東鎮,房地(土地+建物),宜蘭縣羅東鎮中山西街181~210號,15.02,住,,,1070331,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0700811,66.83,2,1,1,有,有,3280000,49080,,0.0,0,,RPQNMLPKNHNFFAG28CA
五結鄉,土地,鎮安段721~750地號,18.82,住,,,1070418,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,569306,30250,,0.0,0,,RPOOMLPKNHNFFAG18CA
五結鄉,房地(土地+建物),宜蘭縣五結鄉三吉中路115巷1~30號,105.74,,鄉村區,乙種建築用地,1070423,土地2建物1車位0,全,三層,透天厝,住家用,見其他登記事項,1060905,200.97,4,2,4,有,無,9500000,47271,,0.0,0,,RPWOMLPKNHNFFAG98CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇東路1~30號,27.05,商,,,1070323,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780307,182.32,3,2,2,有,無,1350000,7405,,0.0,0,,RPOOMLOLNHNFFAG18CA
蘇澳鎮,房地(土地+建物),宜蘭縣蘇澳鎮蘇東路1~30號,20.97,商,,,1070323,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0780307,149.84,3,2,2,有,無,1350000,9010,,0.0,0,,SPOOMLOLNHNFFAG28CA
