編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPQNMLMLNHNFFDN66CC,44,15.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPPNMLMLNHNFFDN56CC,23,53.22,見其他登記事項,鋼筋混凝土造,84年8月21日,十六層,
RPROMLMLNHNFFAN56CC,34,94.08,住家用,加強磚造,73年8月24日,二層,
RPPNMLMKOHNFFAN88CC,2,60.00,見其他登記事項,鋼筋混凝土造,105年1月25日,四層,
RPPNMLPKOHNFFCN76CC,43,111.90,住家用,加強磚造,64年11月15日,二層,
RPUNMLLLOHNFFCN96CC,37,97.93,住商用,鋼筋混凝土加強磚造,70年3月24日,三層,
RPTNMLNLOHNFFDN17CC,27,60.90,住工用,鋼筋混凝土造,80年6月14日,四層,
RPSNMLNLOHNFFDN07CC,27,313.47,住工用,鋼筋混凝土造,80年6月14日,四層,
RPVNMLQJPHNFFCN47CC,1,157.13,見其他登記事項,鋼筋混凝土造,106年11月17日,四層,
RPQNMLKLOHNFFAN88CC,40,134.07,住商用,鋼筋混凝土造,67年3月24日,三層,
RPXNMLSJOHNFFHN28CC,24,174.32,住家用,鋼筋混凝土造,82年12月10日,三層,
RPSNMLRKNHNFFAN96CC,23,42.57,住家用,鋼筋混凝土造,84年7月15日,十六層,
RPSNMLRKNHNFFAN96CC,23,3.81,見其他登記事項,鋼筋混凝土造,84年7月15日,十六層,
RPSNMLRKNHNFFAN96CC,23,7.44,見其他登記事項,鋼筋混凝土造,84年7月15日,十六層,
RPROMLTJPHNFFDN57CC,44,12.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPXNMLOJPHNFFAN37DC,25,141.62,商業用,鋼筋混凝土造,82年12月20日,五層,
RPTNMLNLNHNFFAN76CC,27,84.74,住家用,鋼筋混凝土造,80年9月19日,十層,
RPTNMLNLNHNFFAN76CC,27,12.14,見其他登記事項,鋼筋混凝土造,80年9月19日,十層,
RPTNMLNLNHNFFAN76CC,27,8.47,見其他登記事項,鋼筋混凝土造,80年9月19日,十層,
RPSOMLTJPHNFFDN67CC,44,12.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPTOMLTJPHNFFDN77CC,44,12.00,住家用,鋼筋混凝土加強磚造,63年2月18日,二層,
RPPNMLKKPHNFFCN09DC,5,55.00,見其他登記事項,鋼筋混凝土造,102年7月30日,四層,
RPUNMLLKPHNFFAN76CC,25,23.00,住商用,鋼筋混凝土造,82年6月21日,十二層,
RPUNMLLKPHNFFAN76CC,25,14.81,見其他登記事項,鋼筋混凝土造,82年6月21日,十二層,
RPVOMLQKPHNFFAN47CC,3,257.94,見其他登記事項,鋼筋混凝土造,104年11月24日,四層,
RPUNMLNKPHNFFDN27CC,34,74.02,住家用,鋼筋混凝土造,73年12月13日,五層,
RPPNMLQKOHNFFHN37CC,49,146.06,住家用,加強磚造,58年1月1日,二層,
RPXNMLSKPHNFFAN87DC,42,219.95,住家用,混凝土造,66年1月8日,四層,
RPPNMLKLPHNFFCN09CC,1,157.13,見其他登記事項,鋼筋混凝土造,106年11月17日,四層,
RPPNMLNLPHNFFCN76CC,20,245.75,見其他登記事項,鋼筋混凝土造,87年6月11日,五層,
RPUNMLTJQHNFFAN57CC,10,298.84,見其他登記事項,鋼筋混凝土造,97年9月30日,四層,
RPVOMLKMPHNFFAN07CC,28,198.99,住商用,鋼筋混凝土造,79年6月15日,四層,
RPSNMLTJPHNFFHN97CC,48,146.94,工業用,磚造,59年7月2日,一層,
RPQNMLTJPHNFFHN77CC,33,294.17,住家用,鋼造,74年11月20日,一層,
RPQNMLTJPHNFFHN77CC,33,133.59,住家用,加強磚造,74年11月20日,二層,
RPQNMLQJQHNFFDN17CC,24,87.84,住家用,鋼筋混凝土造,83年5月13日,二層,
