鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
嘉義市,房地(土地+建物),嘉義市嘉義市平等街91~120號,76.0,住,,,1070416,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,0830407,166.05,3,2,3,有,無,6500000,39145,,0.0,0,兄弟間買賣,RPUNMLOKNHNFFAI78CA
嘉義市,土地,竹圍子段三小段91~120地號,126.0,住,,,1070418,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,9800000,77778,,0.0,0,,RPVNMLOKNHNFFAI88CA
嘉義市,房地(土地+建物),嘉義市嘉義市青年街121~150號,14.26,住,,,1070413,土地2建物1車位0,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810914,88.59,2,1,1,有,有,2650000,29913,,0.0,0,,RPOPMLOKNHNFFAI38CA
嘉義市,房地(土地+建物),嘉義市嘉義市博東路151~180號,15.28,住,,,1070407,土地1建物1車位0,十八層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870319,124.32,2,2,2,有,無,3450000,27751,,0.0,0,,RPOOMLRKNHNFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市吳鳳南路365巷76弄1~30號,23.05,住,,,1070501,土地2建物1車位0,十一層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821111,143.53,2,1,1,有,有,4000000,27869,,0.0,0,,RPPNMLRKNHNFFAI58CA
嘉義市,房地(土地+建物),嘉義市嘉義市大雅路一段288巷116弄1~30號,149.13,住,,,1070402,土地3建物1車位0,全,三層,透天厝,見其他登記事項,見其他登記事項,1021016,211.58,3,2,3,有,無,11600000,54826,,0.0,0,,RPTOMLNLNHNFFAI78CA
嘉義市,土地,玉川段91~120地號,360.0,其他,,,1070423,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4432890,12314,,0.0,0,包含公共設施保留地之交易。;,RPTNMLOLNHNFFAI78CA
嘉義市,房地(土地+建物),嘉義市嘉義市興達路541~570號,14.9,住,,,1070405,土地1建物1車位0,十二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830406,129.39,3,2,2,有,有,4250000,32846,,0.0,0,,RPRNMLQLNHNFFAI78CA
嘉義市,土地,下路頭段751~780地號,391.0,住,,,1070330,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3610000,9233,,0.0,0,,RPSNMLQLNHNFFAI88CA
