編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPVTMLLJKHIFFAF97CA,16,108.92,住家用,鋼筋混凝土造,86年6月6日,七層,七層
RPVTMLLJKHIFFAF97CA,16,15.53,共有部份,鋼筋混凝土造,86年6月6日,七層,
RPVTMLLJKHIFFAF97CA,16,16.09,共有部份,鋼筋混凝土造,86年6月6日,七層,
RPVTMLLJKHIFFAF97CA,16,10.79,共有部份,鋼筋混凝土造,86年6月6日,七層,
RPWSMLLJKHIFFAF97CA,30,76.80,住家用,鋼筋混凝土造,71年10月4日,五層,三層
RPTTMLLJKHIFFAF77CA,15,94.28,住家用,鋼筋混凝土造,86年9月11日,二十八層,二十五層
RPTTMLLJKHIFFAF77CA,15,21.66,共有部份,鋼筋混凝土造,86年9月11日,二十八層,
RPTTMLLJKHIFFAF77CA,15,36.03,共有部份,鋼筋混凝土造,86年9月11日,二十八層,
RPXPMLOJKHIFFAF08CA,30,81.38,住家用,鋼筋混凝土造,71年8月28日,五層,二層
RPXQMLOJKHIFFAF18CA,32,83.95,住家用,鋼筋混凝土造,69年8月28日,五層,五層 陽台
RPOPMLOJKHIFFAF17CA,16,117.70,住家用,鋼筋混凝土造,85年10月18日,十二層,六層
RPOPMLOJKHIFFAF17CA,16,18.21,見其他登記事項,鋼筋混凝土造,85年10月18日,十二層,
RPOPMLOJKHIFFAF17CA,16,18.88,共有部份,鋼筋混凝土造,85年10月18日,十二層,
RPUNMLOJKHIFFAF57CA,22,118.61,住家用,鋼筋混凝土造,79年7月30日,十二層,七層 八層 通道
RPUNMLOJKHIFFAF57CA,22,6.39,共有部份,鋼筋混凝土造,79年7月30日,十二層,
RPUNMLOJKHIFFAF57CA,22,13.39,共有部份,鋼筋混凝土造,79年7月30日,十二層,
RPQNMLOJKHIFFAF17CA,15,4.65,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPQNMLOJKHIFFAF17CA,15,.41,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPQNMLOJKHIFFAF17CA,15,26.74,見其他登記事項,鋼筋混凝土造,86年11月21日,十一層,四層
RPQNMLOJKHIFFAF17CA,15,9.07,共有部份,鋼筋混凝土造,86年11月21日,十一層,
RPXOMLOJKHIFFAF97CA,6,25.53,住家用,鋼骨鋼筋混凝土造,95年9月14日,三十七層,十九層
RPXOMLOJKHIFFAF97CA,6,1.32,見其他登記事項,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPXOMLOJKHIFFAF97CA,6,1.13,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPXOMLOJKHIFFAF97CA,6,.01,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPXOMLOJKHIFFAF97CA,6,8.97,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPXOMLOJKHIFFAF97CA,6,.95,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPXOMLOJKHIFFAF97CA,6,1.51,共有部份,鋼骨鋼筋混凝土造,95年9月14日,三十七層,
RPPNMLOJKHIFFAF07CA,3,.02,見其他登記事項,鋼筋混凝土造,99年2月9日,二十一層,
RPPNMLOJKHIFFAF07CA,3,23.95,見其他登記事項,鋼筋混凝土造,99年2月9日,二十一層,
RPPNMLOJKHIFFAF07CA,3,86.45,住家用,鋼筋混凝土造,99年2月9日,二十一層,八層
RPPNMLOJKHIFFAF07CA,3,40.90,見其他登記事項,鋼筋混凝土造,99年2月9日,二十一層,
RPQNMLPKKHIFFAF37CA,3,67.91,住家用,鋼骨鋼筋混凝土造,98年7月24日,二十九層,二十四層
RPQNMLPKKHIFFAF37CA,3,15.67,共有部份,鋼骨鋼筋混凝土造,98年7月24日,二十九層,
RPQNMLPKKHIFFAF37CA,3,5.84,共有部份,鋼骨鋼筋混凝土造,98年7月24日,29,
