鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
竹北市,建物,新竹縣竹北市中華路408巷31~60號,0.0,住,,,1020109,土地0建物1車位0,全,2,透天厝,住商用,鋼造,0840401,100.0,2,1,1,有,無,無,17000,170,,0.0,0,"僅租賃ㄧ樓前段部份,約100平方公尺",RPOQMLLJKHIFFBJ67CC
竹北市,房地(土地+建物),新竹縣竹北市高鐵七路31~60號,39.02,商,,,1020107,土地1建物1車位0,見其他登記事項,18,辦公商業大樓,商業用,鋼筋混凝土造,0990208,250.48,0,0,0,無,有,無,40000,160,,0.0,0,,RPRQMLLJKHIFFBJ97CC
竹東鎮,房地(土地+建物),新竹縣竹東鎮北興路三段481~510號,11.84,住,,,1020201,土地1建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840519,102.86000000000001,2,2,2,有,有,無,9500,92,,0.0,0,,RPQNMLMJKHIFFCJ77CC
竹北市,建物,新竹縣竹北市莊敬南路91~120號,0.0,住,,,1020131,土地0建物1車位0,全,5,透天厝,住商用,鋼筋混凝土造,0960214,94.9,2,1,1,有,無,有,14000,148,,0.0,0,租金含ADSL.TV.水頂樓加蓋,RPSOMLOJKHIFFBJ18CC
竹北市,建物,新竹縣竹北市隘口六街151~180號,0.0,住,,,1020128,土地0建物1車位1,六層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0961228,158.91,3,2,2,有,有,有,17000,107,坡道平面,0.0,0,,RPWOMLOJKHIFFBJ58CC
竹北市,建物,新竹縣竹北市莊敬六街1~30號,0.0,住,,,1020128,土地0建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,127.18,2,2,2,有,有,有,19000,149,坡道平面,0.0,0,租金含管.第四台.ADSL,RPPPMLOJKHIFFBJ97CC
竹北市,建物,新竹縣竹北市莊敬六街1~30號,0.0,住,,,1020130,土地0建物1車位1,六層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941114,127.21000000000001,2,2,2,有,有,有,16000,126,坡道平面,0.0,0,,RPRPMLOJKHIFFBJ18CC
竹北市,建物,新竹縣竹北市復興六路31~60號,0.0,住,,,1020128,土地0建物1車位2,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961207,210.79000000000002,3,2,2,有,有,有,26800,127,坡道平面,0.0,0,,RPOPMLPJKHIFFBJ97CC
竹北市,建物,新竹縣竹北市嘉興路277巷31~60號,0.0,住,,,1020129,土地0建物1車位1,八層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850821,109.94999999999999,4,2,2,有,有,無,14000,127,坡道平面,0.0,0,,RPPPMLPJKHIFFBJ08CC
