鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
板橋區,房地(土地+建物),新北市板橋區忠孝路121~150號,91.0,商,,,1020129,土地1建物1車位0,一層,5,店面(店鋪),住家用,鋼筋混凝土造,0690725,99.66,0,0,0,無,無,有,17000,171,,0.0,0,,RPXUMLLJKHIFFAF48CC
新店區,建物,新北市新店區寶興路45巷9弄1~30號,0.0,,,,1020103,土地0建物1車位0,五層,5,廠辦,工業用,鋼筋混凝土造,0780513,362.02,0,0,0,無,有,無,65000,180,,0.0,0,,RPTOMLLJKHIFFCF67CC
新店區,建物,新北市新店區民權路91~120號,0.0,,,,1020201,土地0建物1車位0,三層,10,廠辦,工商用,鋼筋混凝土造,0781230,889.88,0,0,0,無,有,無,220000,247,,0.0,0,,RPUOMLLJKHIFFCF77CC
汐止區,建物,新北市汐止區福德一路392巷31~60號,0.0,工,,,1020201,土地0建物0車位0,全,2,透天厝,工商用,鋼筋混凝土造,0780114,180.83,0,0,0,無,無,無,42000,232,,0.0,0,,RPTPMLLJKHIFFDF87CC
淡水區,房地(土地+建物),新北市淡水區新民街226巷1~30號,6.26,住,,,1020201,土地1建物1車位0,一層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770823,23.77,5,0,5,有,無,有,8500,358,,0.0,0,,RPOQMLLJKHIFFEF57CC
淡水區,房地(土地+建物),新北市淡水區清水街151~180號,6.07,住,,,1020201,土地1建物1車位0,三層,5,公寓(5樓含以下無電梯),商業用,鋼筋混凝土造,0781229,22.1,1,0,1,有,無,有,5000,226,,0.0,0,,RPUQMLLJKHIFFEF18CC
淡水區,建物,新北市淡水區民權路1~30號,0.0,工,,,1020105,土地0建物1車位0,四層,24,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0971223,52.35,1,1,1,有,有,有,13000,248,,0.0,0,,RPVRMLLJKHIFFEF38CC
中和區,房地(土地+建物),新北市中和區秀朗路三段128巷1弄1~30號,30.15,住,,,1020201,土地1建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0630507,70.82,2,2,1,有,無,無,10000,141,,0.0,0,,RPXSMLLJKHIFFHF98CC
板橋區,房地(土地+建物),新北市板橋區莒光路165巷1~30號,16.5,住,,,1020201,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,65.0,1,1,1,有,無,有,6000,92,,0.0,0,,RPPQMLLJKHIFFAF37DC
板橋區,車位,新北市板橋區文化路一段331~360號,0.01,住,,,1020125,土地0建物0車位1,,,其他,,,,28.9,0,0,0,有,有,無,4000,,坡道平面,28.9,4000,,RPVTMLLJKHIFFAF38EC
板橋區,車位,新北市板橋區文化路一段331~360號,0.01,住,,,1020124,土地0建物0車位1,,,其他,,,,28.9,0,0,0,有,有,無,3500,,坡道平面,28.9,3500,,RPWTMLLJKHIFFAF48EC
板橋區,車位,新北市板橋區文化路一段331~360號,0.01,住,,,1020125,土地0建物0車位1,,,其他,,,,28.9,0,0,0,有,有,無,4000,,坡道平面,28.9,4000,,RPXTMLLJKHIFFAF58EC
板橋區,車位,新北市板橋區文化路一段331~360號,0.01,住,,,1020108,土地0建物0車位1,,,其他,,,,28.9,0,0,0,有,有,無,4000,,坡道平面,28.9,4000,,RPOUMLLJKHIFFAF77EC
板橋區,車位,新北市板橋區文化路一段331~360號,0.01,住,,,1020122,土地0建物0車位1,,,其他,,,,28.9,0,0,0,有,有,無,4000,,坡道平面,28.9,4000,,RPRUMLLJKHIFFAF08EC
三重區,建物,新北市三重區重新路五段511~540號,0.0,住,,,1020129,土地0建物1車位0,六層,17,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990304,52.68,1,1,1,有,有,有,13400,254,,0.0,0,,RPUNMLMJKHIFFGF18CC
中和區,建物,新北市中和區圓通路335巷37弄1~30號,0.0,住,,,1020126,土地0建物1車位0,三層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700119,95.29,3,2,1,有,無,無,9000,94,,0.0,0,,RPQNMLMJKHIFFHF87CC
新莊區,建物,新北市新莊區中山路三段601~630號,0.0,住,,,1020126,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0920619,86.44,3,2,1,有,有,有,12000,139,,0.0,0,,RPWNMLMJKHIFFBF87CC
新莊區,建物,新北市新莊區中正路721~750號,0.0,住,,,1020128,土地0建物1車位0,一層,5,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0761023,106.10000000000001,1,0,1,有,無,無,15000,141,,0.0,0,,RPXNMLMJKHIFFBF97CC
新莊區,建物,新北市新莊區福前街481~510號,0.0,商,,,1020128,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0990210,180.2,4,2,2,有,有,無,22000,122,,0.0,0,,RPOOMLMJKHIFFBF17CC
新莊區,建物,新北市新莊區思源路192巷31~60號,0.0,商,,,1020116,土地0建物1車位0,一層,14,店面(店鋪),見其他登記事項,鋼筋混凝土造,1000331,71.22,0,0,1,有,有,無,35000,491,,0.0,0,,RPPOMLMJKHIFFBF27CC
新莊區,建物,新北市新莊區萬安街117巷1~30號,0.0,住,,,1020131,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690206,65.16,3,1,1,有,無,有,10000,153,,0.0,0,,RPQOMLMJKHIFFBF37CC
新莊區,建物,新北市新莊區中正路318巷1~30號,0.0,住,,,1020131,土地0建物1車位0,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890526,106.51,3,2,2,有,有,有,22000,207,,0.0,0,,RPROMLMJKHIFFBF47CC
泰山區,建物,新北市泰山區臺麗街13巷1~30號,0.0,住,,,1020131,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690201,19.83,1,0,1,有,無,有,5200,262,,0.0,0,隔間套房,RPXOMLMJKHIFFBF08CC
