編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLQJKHJFFDQ66CA,37,71.85,住家用,磚造,66年7月1日,一層,一層
RPQNMLPKKHJFFCQ78CA,21,176.18,住商用,鋼筋混凝土造,82年6月21日,三層,電梯樓梯間 一層 二層 三層 騎樓
RPSNMLRJKHJFFDQ56CA,6,254.43,住商用,鋼筋混凝土造,97年7月4日,四層,一層 二層 三層 四層
RPTNMLRJKHJFFDQ66CA,6,251.81,住商用,鋼筋混凝土造,97年7月4日,四層,三層 一層 二層 四層
RPRNMLKKKHJFFBQ28CA,7,165.89,見其他登記事項,鋼筋混凝土造,95年8月28日,三層,見其他登記事項 一層 二層 三層
RPSNMLKKKHJFFBQ38CA,7,165.89,見其他登記事項,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPQNMLKKKHJFFBQ18CA,7,165.89,見其他登記事項,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPPNMLLKKHJFFCQ28CA,21,81.59,住家用,鋼筋混凝土造,81年11月30日,五層,三層
RPPNMLPKKHJFFCQ68CA,21,202.52,見其他登記事項,鋼筋混凝土造,82年4月19日,三層,三層 水箱 電梯樓梯間 地下一層 一層 二層
RPQNMLLKKHJFFDQ58DA,,154.08,見其他登記事項,鋼筋混凝土造,102年8月6日,三層,一層 二層 三層
RPWNMLQLKHJFFCQ96CA,20,186.70,住家用,鋼筋混凝土造,82年8月12日,三層,一層 二層 三層 電梯樓梯間
RPVNMLQLKHJFFCQ86CA,9,226.76,住家用,鋼筋混凝土造,93年8月5日,三層,一層 二層 三層 電梯樓梯間
RPQNMLRKKHJFFBQ88CA,1,221.11,住家用,鋼筋混凝土造,102年4月19日,四層,一層 二層 三層 四層
RPVNMLMKKHJFFCQ98CA,,186.92,見其他登記事項,鋼筋混凝土造,102年11月4日,三層,一層 二層 三層 見其他登記事項
RPSNMLNJLHJFFCQ78CA,34,113.80,住家用,鋼筋混凝土加強磚造,68年12月15日,二層,一層 二層 騎樓
RPPNMLNJLHJFFCQ48CA,20,222.97,住家用,鋼筋混凝土造,82年8月4日,四層,一層 二層 三層 四層 電梯樓梯間
RPUNMLRJLHJFFCQ76CA,5,178.43,住家用,鋼筋混凝土造,97年8月7日,三層,一層 二層 三層
RPUNMLMKKHJFFCQ09EA,20,155.09,住家用,鋼筋混凝土造,83年6月22日,四層,一層 二層 三層 四層
RPRNMLLLKHJFFBQ48CA,28,648.02,住家用,加強磚造,74年8月31日,二層,一層 二層
RPPNMLMKKHJFFDQ58DA,29,111.91,住家用,鋼筋混凝土加強磚造,74年4月11日,二層,一層 二層
RPPNMLRKKHJFFBQ88DA,6,188.00,住家用,鋼筋混凝土造,96年8月30日,三層,一層 二層 三層
RPRNMLRLKHJFFDQ66CA,,156.01,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPOOMLQLKHJFFDQ98CA,,188.29,集合住宅,鋼筋混凝土造,102年12月30日,四層,一層 二層 三層 四層
RPXNMLQLKHJFFDQ17CA,,141.49,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPPNMLRLKHJFFDQ09CA,,148.67,集合住宅,鋼筋混凝土造,102年12月30日,三層,二層 三層 一層
RPUNMLQLKHJFFDQ86CA,,177.27,住家用,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPQNMLRLKHJFFDQ56CA,,148.67,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPSNMLQLKHJFFDQ66CA,,177.21,住家用,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPTNMLRLKHJFFDQ86CA,,152.97,集合住宅,鋼筋混凝土造,102年12月30日,三層,二層 三層 一層
RPUNMLRLKHJFFDQ96CA,,164.75,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPWNMLQLKHJFFDQ07CA,,164.69,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPSNMLNKKHJFFBQ68CA,28,109.80,住家用,加強磚造,75年6月18日,二層,一層 二層
RPRNMLRLKHJFFCQ56CA,21,154.32,住商用,見其他登記事項,81年10月30日,三層,一層 二層 三層 電梯樓梯間
RPOOMLRLKHJFFDQ09CA,,150.64,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPQOMLRLKHJFFDQ66CA,,136.67,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPPOMLRLKHJFFDQ56CA,,148.67,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPXNMLRLKHJFFDQ27CA,,150.58,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPROMLRLKHJFFDQ76CA,,157.14,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPRNMLRKKHJFFCQ66EA,19,55.73,見其他登記事項,鋼筋混凝土造,84年5月29日,四層,一層
RPTNMLRKKHJFFCQ86EA,34,104.98,住商用,鋼筋混凝土加強磚造,68年9月24日,二層,一層 二層 電梯樓梯間
RPTNMLNKKHJFFBQ78CA,37,98.20,住家用,鋼筋混凝土加強磚造,66年7月1日,二層,一層 二層 騎樓
RPSNMLTKKHJFFBQ66CA,20,218.85,住商用,鋼筋混凝土造,82年8月4日,三層,一層 二層 三層 騎樓
RPUNMLRKKHJFFDQ86CA,8,169.83,見其他登記事項,鋼筋混凝土造,95年2月16日,四層,一層 二層 三層 四層
RPUNMLRKKHJFFDQ86CA,8,1.59,見其他登記事項,鋼筋混凝土造,94年8月26日,三層,
RPUNMLRKKHJFFDQ86CA,8,5.08,見其他登記事項,鋼筋混凝土造,94年8月26日,二層,
RPSNMLSKKHJFFDQ76CA,19,220.12,住家用,鋼筋混凝土造,84年3月13日,三層,一層 二層 三層
RPQNMLRKKHJFFEQ76EA,32,138.02,住家用,鋼筋混凝土加強磚造,70年9月5日,二層,一層 二層
RPRNMLSKKHJFFBQ09CA,8,283.48,住商用,鋼筋混凝土造,94年12月26日,四層,一層 二層 三層 四層
RPRNMLLLKHJFFDQ68CA,15,88.09,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPRNMLLLKHJFFDQ68CA,15,10.94,見其他登記事項,鋼筋混凝土造,88年5月31日,五層,
RPRNMLLLKHJFFDQ68CA,15,.80,見其他登記事項,鋼筋混凝土造,88年5月31日,一層,
RPTNMLTKKHJFFBQ86DA,19,163.48,住商用,鋼骨鋼筋混凝土造,84年3月20日,四層,一層 二層 三層 四層
RPTNMLRKKHJFFDQ86DA,19,144.15,住家用,鋼筋混凝土造,84年6月24日,三層,一層 二層 三層
RPPNMLLJLHJFFCQ28CA,16,176.50,住商用,鋼筋混凝土造,86年8月16日,三層,電梯樓梯間 一層 二層 三層
RPOOMLKLKHJFFCQ38DA,37,138.60,住家用,鋼筋混凝土加強磚造,65年9月7日,三層,一層 二層 三層
RPQNMLSKKHJFFDQ66DA,20,147.50,住家用,鋼筋混凝土造,83年1月7日,四層,二層 三層 一層 四層
RPSNMLOLKHJFFCQ98CA,35,138.72,住家用,加強磚造,68年1月16日,二層,一層 二層
RPRNMLRKKHJFFBQ98CA,7,206.13,住家用,鋼筋混凝土造,96年1月30日,四層,一層 二層 三層 四層
RPUNMLRKKHJFFBQ66CA,10,17.99,住家用,鋼筋混凝土造,92年8月21日,五層,二層
RPPNMLMLKHJFFDQ58CA,11,165.25,住家用,鋼筋混凝土造,92年5月14日,三層,一層 二層 三層
RPQNMLSLKHJFFCQ56CA,,189.60,見其他登記事項,鋼筋混凝土造,102年11月4日,三層,二層 一層 三層 見其他登記事項
RPQNMLLLKHJFFEQ88EA,20,160.67,住家用,鋼筋混凝土造,82年7月16日,三層,一層 二層 三層
RPXNMLKKLHJFFDQ56CA,18,190.24,見其他登記事項,鋼筋混凝土造,85年3月22日,五層,一層 二層 三層 四層 五層
RPUNMLQLKHJFFEQ17EA,19,385.05,住家用,鋼筋混凝土造,84年8月4日,四層,一層 二層 三層 四層
RPRNMLTKKHJFFCQ66CA,20,303.56,農舍,鋼筋混凝土造,82年11月11日,三層,一層 二層 三層
RPVNMLRKKHJFFDQ96CA,,184.83,住家用,鋼筋混凝土造,102年11月1日,四層,一層 二層 三層 四層
RPSNMLTKKHJFFDQ96DA,8,196.12,見其他登記事項,鋼筋混凝土造,94年8月26日,四層,一層 二層 三層 四層
RPSNMLTKKHJFFDQ96DA,8,1.59,見其他登記事項,鋼筋混凝土造,94年8月26日,三層,
RPSNMLTKKHJFFDQ96DA,8,5.08,見其他登記事項,鋼筋混凝土造,94年8月26日,二層,
RPSNMLNLKHJFFEQ09CA,35,104.50,住家用,鋼筋混凝土加強磚造,68年1月25日,二層,一層 二層 騎樓
RPRNMLOJLHJFFEQ98CA,33,118.26,住家用,鋼筋混凝土加強磚造,70年3月2日,二層,一層 二層 騎樓
RPUNMLKLKHJFFCQ78CA,6,166.83,住家用,鋼筋混凝土造,97年5月22日,三層,二層 三層 電梯樓梯間 一層
RPSNMLLLKHJFFDQ78CA,9,201.09,住商用,鋼筋混凝土造,93年7月28日,四層,一層 二層 三層 四層
RPQNMLLLKHJFFDQ58CA,30,154.02,住家用,鋼筋混凝土加強磚造,73年7月6日,三層,一層 二層 三層
RPSOMLRLKHJFFDQ86CA,,188.20,集合住宅,鋼筋混凝土造,102年12月30日,四層,三層 四層 一層 二層
RPXNMLTKKHJFFDQ37CA,35,91.44,住家用,鋼筋混凝土加強磚造,68年1月12日,二層,一層 二層 騎樓
RPSOMLLLKHJFFDQ88CA,32,107.28,住家用,鋼筋混凝土加強磚造,71年1月9日,二層,一層 二層
RPQNMLTKKHJFFDQ76DA,,154.08,見其他登記事項,鋼筋混凝土造,102年8月6日,三層,一層 二層 三層
RPQNMLKLKHJFFCQ38CA,30,75.73,住家用,鋼筋混凝土加強磚造,72年8月19日,二層,一層 二層 電梯樓梯間
RPRNMLLLKHJFFCQ58CA,1,209.06,住家用,鋼筋混凝土造,101年8月6日,三層,一層 二層 三層 見其他登記事項
RPPNMLQLKHJFFBQ78CA,24,127.48,住商用,見其他登記事項,79年4月16日,三層,一層 二層 三層
RPTOMLRLKHJFFDQ96CA,,148.67,集合住宅,鋼筋混凝土造,102年12月30日,三層,一層 二層 三層
RPPNMLTKKHJFFBQ98CA,7,165.89,見其他登記事項,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPRNMLTKKHJFFBQ56CA,7,110.39,商業用,鋼筋混凝土造,95年8月28日,八層,一層
RPRNMLTKKHJFFBQ56CA,7,58.12,共有部分,鋼筋混凝土造,95年8月28日,,
RPPNMLKLKHJFFCQ28CA,30,75.73,住家用,鋼筋混凝土加強磚造,72年8月19日,二層,二層 電梯樓梯間 一層
RPPNMLMKLHJFFCQ48CA,7,222.37,住家用,鋼筋混凝土造,95年8月8日,三層,一層 二層 三層 電梯樓梯間
RPQNMLKLKHJFFBQ28CA,26,159.55,住家用,鋼筋混凝土加強磚造,77年7月23日,二層,一層 二層 騎樓
RPWNMLKLKHJFFCQ98CA,17,98.63,國民住宅,鋼筋混凝土造,85年11月15日,五層,二層
RPQOMLKLKHJFFCQ48CA,7,218.69,見其他登記事項,鋼筋混凝土造,96年3月21日,四層,一層 二層 三層 四層
RPQNMLNJLHJFFCQ58CA,19,207.82,住家用,鋼筋混凝土造,84年6月12日,三層,一層 二層 三層 電梯樓梯間
RPQNMLLLKHJFFCQ58DA,35,82.13,住商用,鋼筋混凝土加強磚造,68年1月3日,二層,一層 二層 騎樓
RPPNMLLJLHJFFEQ48CA,23,144.02,住家用,鋼筋混凝土造,80年5月6日,三層,一層 二層 三層
RPQNMLOLKHJFFDQ88CA,11,167.28,住家用,鋼筋混凝土造,92年5月23日,三層,一層 二層 三層
RPRNMLKLKHJFFDQ68DA,,154.08,見其他登記事項,鋼筋混凝土造,102年8月6日,三層,一層 二層 三層
RPUNMLLKLHJFFDQ09DA,15,46.54,農舍,鋼造,88年4月9日,一層,一層
RPQOMLLLKHJFFDQ78DA,1,169.02,集合住宅,鋼筋混凝土造,102年1月18日,三層,一層 二層 三層
RPSNMLTJLHJFFDQ86CA,1,219.20,見其他登記事項,鋼筋混凝土造,102年4月8日,四層,三層 一層 二層 四層
RPTNMLPLKHJFFDQ76DA,13,156.42,住家用,鋼筋混凝土造,90年1月10日,三層,一層 二層 三層
RPUNMLLLKHJFFDQ09DA,8,160.50,住家用,鋼筋混凝土造,94年11月29日,四層,一層 二層 三層 四層
RPPOMLLLKHJFFDQ68DA,2,237.81,見其他登記事項,見其他登記事項,101年2月16日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLLLKHJFFDQ98DA,6,154.76,見其他登記事項,鋼筋混凝土造,97年4月14日,三層,一層 二層 三層 見其他登記事項
RPSNMLLKLHJFFDQ88DA,1,182.45,見其他登記事項,鋼筋混凝土造,102年4月8日,四層,一層 二層 三層 四層
RPQNMLLJLHJFFCQ38CA,33,107.86,住家用,鋼筋混凝土加強磚造,70年6月1日,二層,
RPPNMLMJLHJFFDQ48CA,11,21.64,見其他登記事項,鋼筋混凝土造,92年5月5日,5,五層
RPPNMLMJLHJFFDQ48CA,11,3.80,見其他登記事項,鋼筋混凝土造,92年5月5日,五層,
RPPNMLMJLHJFFDQ48CA,11,21.64,見其他登記事項,鋼筋混凝土造,92年5月5日,五層,五層
RPPNMLMJLHJFFDQ48CA,11,3.80,見其他登記事項,鋼筋混凝土造,92年5月5日,五層,
RPVOMLRKLHJFFDQ17CA,21,172.12,住家用,鋼筋混凝土造,82年5月17日,三層,一層 二層 三層
RPQNMLOLKHJFFEQ56EA,19,208.41,住家用,鋼筋混凝土造,83年12月31日,四層,一層 二層 三層 四層
RPQNMLOLKHJFFBQ68CA,7,165.89,見其他登記事項,鋼筋混凝土造,95年8月28日,三層,一層 二層 三層 見其他登記事項
RPWOMLRLKHJFFDQ27CA,34,88.82,住家用,鋼筋混凝土加強磚造,69年3月1日,二層,一層 二層
RPTOMLQLKHJFFCQ96EA,20,204.42,住商用,鋼筋混凝土造,83年1月5日,四層,一層 二層 三層 四層
RPSNMLOLKHJFFDQ56DA,33,97.44,住家用,鋼筋混凝土加強磚造,69年10月13日,二層,一層 二層
RPPNMLOLKHJFFDQ88DA,36,58.22,住商用,鋼筋混凝土加強磚造,67年6月30日,二層,一層 二層 騎樓
RPQNMLPKLHJFFDQ98CA,33,97.68,住家用,鋼筋混凝土加強磚造,69年10月9日,二層,二層 騎樓 一層
RPVNMLPJLHJFFCQ66CA,32,57.66,住家用,鋼筋混凝土加強磚造,70年10月17日,一層,一層
RPPNMLSJLHJFFBQ88CA,4,198.72,住商用,鋼筋混凝土造,98年8月20日,四層,一層 二層 三層 四層
RPUNMLSJLHJFFBQ76CA,4,198.72,住商用,鋼筋混凝土造,98年8月20日,四層,一層 二層 三層 四層
RPQNMLOJLHJFFCQ68CA,33,103.63,住商用,鋼筋混凝土加強磚造,70年7月31日,二層,一層 二層 電梯樓梯間
RPUNMLSLKHJFFCQ96CA,,186.44,見其他登記事項,鋼筋混凝土造,102年11月4日,三層,一層 二層 三層 見其他登記事項
RPPNMLQLKHJFFDQ98CA,33,88.80,住家用,鋼筋混凝土加強磚造,69年9月30日,二層,一層 二層
RPWNMLKKLHJFFDQ09CA,34,164.42,住商用,鋼筋混凝土加強磚造,68年9月26日,三層,一層 二層 三層 騎樓
RPQNMLPLKHJFFCQ88CA,33,117.57,住家用,鋼筋混凝土加強磚造,70年2月25日,二層,一層 二層 電梯樓梯間
RPRNMLSLKHJFFCQ66CA,,180.63,見其他登記事項,鋼筋混凝土造,102年11月4日,三層,一層 二層 三層 見其他登記事項
RPPNMLSLKHJFFDQ56CA,33,112.64,住商用,鋼筋混凝土加強磚造,69年8月20日,二層,一層 二層
RPWNMLRLKHJFFBQ96CA,8,15.99,住家用,鋼筋混凝土造,94年10月3日,十層,三層
RPVNMLRLKHJFFBQ86CA,8,15.99,住家用,鋼筋混凝土造,94年10月3日,十層,三層
RPSNMLQLKHJFFEQ96EA,32,86.40,住家用,鋼筋混凝土加強磚造,70年11月18日,二層,一層 二層
