鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
文山區,土地,老泉段四小段121~150地號,66.41,其他,,,1030120,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,488122,7350,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLQJKHJFFAA86CA
文山區,車位,臺北市文山區景興路181~210號,0.03,商,,,1030115,土地0建物0車位1,地下二層,十八層,其他,見使用執照,鋼骨鋼筋混凝土造,0831210,38.79,0,0,0,有,有,1570000,,坡道平面,38.79,1570000,,RPQOMLQJKHJFFAA07CA
文山區,房地(土地+建物),臺北市文山區光輝路61~90號,31.85,住,,,1021216,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0710119,104.12,3,2,2,有,無,12700000,121975,,0.0,0,,RPXOMLKKKHJFFAA27CA
文山區,房地(土地+建物),臺北市文山區秀明路一段19巷1~30號,36.36,住,,,1030107,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691106,130.99,4,1,2,有,無,15300000,116803,,0.0,0,含增建或未登記建物。,RPPNMLNKKHJFFAA66CA
文山區,房地(土地+建物)+車位,臺北市文山區秀明路二段118巷1~30號,22.31,商,,,1030110,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0900802,204.26999999999998,4,2,2,有,有,29000000,169607,坡道平面,42.13,1500000,,RPXNMLNKKHJFFAA47CA
文山區,房地(土地+建物),臺北市文山區興隆路二段275巷1弄1~30號,23.39,住,,,1021219,土地2建物1車位0,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0831018,92.4,2,2,1,有,無,14450000,156385,,0.0,0,,RPROMLOKKHJFFAA07CA
大同區,房地(土地+建物),臺北市大同區重慶北路三段136巷1~30號,17.4,住,,,1030106,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680829,65.83,4,0,4,有,無,9400000,142792,,0.0,0,,RPQPMLPJKHJFFBA17CA
中正區,房地(土地+建物),臺北市中正區杭州南路一段111巷1~30號,33.86,住,,,1021231,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730621,157.17000000000002,4,2,2,有,有,36000000,229051,,0.0,0,價格含增建,RPVNMLQJKHJFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區西寧南路31~60號,5.51,商,,,1021224,土地1建物1車位0,六層,十層,辦公商業大樓,商業用,預力混凝土造,0671215,48.77,0,0,0,無,有,5900000,120976,,0.0,0,,RPOOMLQJKHJFFBA96CA
中正區,房地(土地+建物)+車位,臺北市中正區新生南路一段1~30號,7.31,其他,,,1021230,土地2建物1車位1,地下二層,十四層,辦公商業大樓,見使用執照,鋼筋混凝土造,0741210,71.66,0,0,1,有,無,4250000,59300,坡道平面,47.41,0,二親等間買賣,RPXOMLRJKHJFFBA97CA
中正區,房地(土地+建物),臺北市中正區新生南路一段160巷1~30號,28.23,住,,,1021225,土地1建物1車位0,五層，陽台,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0600318,129.68,3,2,1,有,有,9500000,73257,,0.0,0,權利人共二位 各有  建物持分1/2 土地持分 1/26二等親間買賣,RPTNMLNKKHJFFBA17CA
