編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPUNMLSJKHJFFAI38CA,31,84.03,住家用,鋼筋混凝土造,72年3月31日,五層,三層
RPUNMLSJKHJFFAI38CA,31,8.02,共有部份,鋼筋混凝土造,72年3月31日,五層,
RPVNMLQJKHJFFAI28CA,5,258.47,見其他登記事項,鋼筋混凝土造,97年6月17日,四層,一層 二層 三層 四層
RPWNMLLKKHJFFAI18EA,23,186.53,住商用,鋼筋混凝土造,79年11月10日,八層,一層 二層 三層 騎樓
RPWNMLLKKHJFFAI18EA,23,1.44,共有部份,鋼筋混凝土造,79年11月10日,八層,
RPQOMLLKKHJFFAI47CA,30,106.27,住商用,鋼筋混凝土造,72年10月17日,八層,一層 二層
RPQOMLLKKHJFFAI47CA,30,31.42,共有部份,鋼筋混凝土造,72年10月17日,八層,
RPUNMLQJKHJFFAI18CA,46,124.60,住商用,木造,56年9月2日,二層,一層 二層 騎樓
RPUNMLQJKHJFFAI18CA,30,101.98,住家用,鋼筋混凝土加強磚造,73年4月30日,三層,一層 二層 三層
RPTOMLLLKHJFFAI87CA,19,93.71,住家用,鋼筋混凝土造,83年11月29日,十六層,十三層
RPTOMLLLKHJFFAI87CA,19,20.60,共有部份,鋼筋混凝土造,83年11月29日,十六層,
RPRNMLLKKHJFFAI47CA,23,142.46,住家用,鋼筋混凝土造,80年6月27日,十五層,十四層 十五層
RPRNMLLKKHJFFAI47CA,23,25.98,共有部份,鋼筋混凝土造,80年6月27日,十五層,
RPSNMLLLKHJFFAI67CA,37,88.22,住家用,鋼筋混凝土加強磚造,65年8月28日,二層,一層 二層
RPTNMLLLKHJFFAI77CA,21,72.28,住家用,鋼筋混凝土造,81年9月3日,六層,四層
RPTNMLLLKHJFFAI77CA,21,13.58,共有部份,鋼筋混凝土造,81年9月3日,六層,
RPTNMLLLKHJFFAI77CA,21,10.40,共有部份,鋼筋混凝土造,81年9月3日,六層,
RPOOMLMKKHJFFAI37CA,22,42.10,住家用,鋼筋混凝土造,80年8月23日,七層,四層
RPOOMLMKKHJFFAI37CA,22,5.39,共有部份,鋼筋混凝土造,80年8月23日,七層,
RPSNMLMKKHJFFAI67CA,23,125.50,住家用,鋼筋混凝土造,79年6月12日,六層,六層
