鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,Whether there is attaches the furniture,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number
虎尾鎮,建物,雲林縣虎尾鎮新興路61~90號,24.79,商,,,1021116,土地0建物0車位0,六層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土加強磚造,0771025,24.79,1,0,1,有,無,有,4500,182,,0.0,0,,RPRNMLPJLHJFFDP09CC
虎尾鎮,建物,雲林縣虎尾鎮新興路61~90號,19.83,商,,,1030127,土地0建物0車位0,六層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土加強磚造,0771025,19.83,1,0,1,有,無,有,4500,227,,0.0,0,,RPSNMLPJLHJFFDP56CC
虎尾鎮,建物,雲林縣虎尾鎮新興路61~90號,19.83,商,,,1030210,土地0建物0車位0,五層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土加強磚造,0771025,19.83,1,0,1,有,無,有,4500,227,,0.0,0,,RPTNMLPJLHJFFDP66CC
斗南鎮,房地(土地+建物),雲林縣斗南鎮順安街241~270號,135.0,住,,,1030310,土地2建物1車位0,全,3,透天厝,住商用,鋼筋混凝土造,0741120,283.61,4,2,3,有,無,有,15000,53,,0.0,0,,RPPNMLOKLHJFFBP78DC
虎尾鎮,建物,雲林縣虎尾鎮新興路61~90號,21.48,商,,,1030315,土地0建物0車位0,六層,8,華廈(10層含以下有電梯),商業用,鋼筋混凝土加強磚造,0771025,21.48,1,0,1,有,無,有,4600,214,,0.0,0,,RPQNMLRKLHJFFDP66CC
虎尾鎮,建物,雲林縣虎尾鎮民權路1~30號,0.0,商,,,1030301,土地0建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0620920,122.58,0,0,0,無,無,無,52800,431,,0.0,0,,RPVNMLRKLHJFFDP17CC
虎尾鎮,房地(土地+建物),雲林縣虎尾鎮西安里五間厝31~60號,78.77,住,,,1030309,土地1建物1車位0,全,4,透天厝,住家用,鋼筋混凝土造,0890629,156.53,4,3,3,有,無,有,14500,93,,0.0,0,,RPRNMLSKLHJFFDP86CC
斗六市,土地,大北勢段林子頭小段481~510地號,661.17,,特定農業區,農牧用地,1030324,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,23000,35,,0.0,0,第一年至第三年每月貳萬參仟元整。第四年至第六年每月貳萬伍仟元整。第七年至第八年每月貳萬柒仟元整。,RPPNMLOLLHJFFAP78DC
西螺鎮,房地(土地+建物),雲林縣西螺鎮光復東路63巷31~60號,66.0,住,,,1030324,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0870112,183.35,3,3,3,有,無,有,10000,55,,0.0,0,,RPPNMLRJMHJFFCP09CC
斗六市,土地,斗六段151~180地號,294.0,商,,,1030127,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,200000,680,,0.0,0,,RPUNMLQKMHJFFAP76CC
西螺鎮,房地(土地+建物),雲林縣西螺鎮大同路1~30號,89.81,住,,,1030418,土地1建物1車位0,全,2,透天厝,住商用,見其他登記事項,0701222,112.78,3,2,1,有,無,無,8000,71,,0.0,0,,RPSNMLMLMHJFFCP09CC
