編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
The serial number,room age,building shifting area square meter,the main use,main building materials,construction completes the date,total layer,building lamination
RPPNMLRJMHJFFCP09CC,16,183.35,住商用,鋼筋混凝土造,87年1月12日,四層,
RPRNMLSKLHJFFDP86CC,14,156.53,住家用,鋼筋混凝土造,89年6月29日,四層,
RPQNMLRKLHJFFDP66CC,25,21.48,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,
RPVNMLRKLHJFFDP17CC,40,122.58,住商用,加強磚造,62年9月20日,三層,
RPPNMLOKLHJFFBP78DC,28,283.61,住商用,鋼筋混凝土造,74年11月20日,三層,
RPSNMLMLMHJFFCP09CC,32,112.78,住商用,見其他登記事項,70年12月22日,二層,
RPSNMLPJLHJFFDP56CC,25,19.83,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,
RPTNMLPJLHJFFDP66CC,25,19.83,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,
RPRNMLPJLHJFFDP09CC,25,24.79,商業用,鋼筋混凝土加強磚造,77年10月25日,七層,
